,row,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
4439,180256,0,,0,16,0,11289600,438,2.0,71,,97385.33,42884382394.74,2.25,3.88,33.03,3617.45,2.43,5.61,212,0,0,8,0,0,0,0,0,0,0,0,8,0,0,2
4440,180257,0,,0,16,0,11289600,438,2.0,71,,95862.85,107049963051.67,3.18,8.08,29.85,3564.04,2.59,6.06,73,0,0,10,0,0,0,0,0,0,0,0,10,0,0,3
4441,213032,1,8.0,3,10,0,4267800,475,37.0,88,72.0,207662.75,128367200200.94,1.28,0.19,11.35,1220.29,5.0,23.87,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,27
4442,278571,0,,0,18,0,10252800,662,6.0,82,83.0,78999.83,61910232132.64,3.01,7.08,35.51,3383.38,2.07,4.12,100,3,0,1,3,4,0,0,0,0,0,0,1,0,0,0
4443,213038,1,9.0,4,10,0,4267800,475,9.0,88,77.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,49202,0,,0,4,0,11628000,342,4.0,78,75.0,,,,,3.83,10.31,1.15,0.95,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,5
4445,278578,0,,0,18,0,10252800,662,7.0,82,85.0,160055.64,188664775649.37,3.15,8.31,38.17,5472.65,2.15,3.34,48,5,0,10,6,40,0,3,0,0,0,0,9,4,0,11
4446,180282,1,,0,16,0,11289600,438,4.0,71,75.0,,,,,6.2,12.56,0.4,1.77,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
4447,180285,0,,0,16,0,11289600,438,1.0,71,,83821.58,32245773107.24,2.19,3.63,45.62,5941.85,1.95,2.64,136,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0
4448,278596,0,,0,18,0,10252800,662,21.0,82,76.0,470841.6,811648303969.84,1.5,0.25,4.0,16.33,1.52,1.02,6,0,0,4,1,0,0,0,0,0,0,0,2,1,0,2
4449,81991,0,,0,2,0,11203200,375,5.0,88,60.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,409672,2,8.0,4,12,0,9648000,467,4.0,87,100.0,21815.03,3939760088.71,4.06,18.79,32.87,3639.28,2.4,5.18,777,0,1,9,0,0,0,0,1,0,0,0,9,0,0,8
4451,278607,1,9.0,3,18,0,10252800,662,,82,,129071.27,70326009754.93,2.58,5.16,16.13,1973.51,3.64,13.08,41,12,0,19,17,54,0,10,0,0,0,0,13,15,0,12
4452,82005,1,7.0,4,2,0,11203200,375,7.0,88,71.0,100033.84,66263594291.65,3.98,15.48,22.49,2434.36,2.69,6.57,122,0,0,21,0,0,0,0,0,0,0,0,21,0,0,24
4453,409687,0,,0,12,0,9648000,467,3.0,87,100.0,103929.33,45195367737.69,2.36,4.57,21.16,2676.24,3.16,9.7,204,0,0,10,0,38,0,2,0,0,0,0,10,2,0,3
4454,180312,0,,0,16,0,11289600,438,,71,,230561.33,101122134349.72,2.06,3.68,16.72,1826.25,3.89,15.89,26,0,0,8,0,0,0,0,0,0,0,0,7,0,0,9
4455,49242,2,,0,4,0,11628000,342,,78,,,,,,47.88,5656.11,1.8,1.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
4456,16479,0,,0,11,0,6708600,438,2.0,82,,,,,,14.14,1052.03,2.6,5.95,0,0,0,2,0,22,0,4,0,0,0,0,2,4,0,7
4457,278630,1,9.0,6,18,0,10252800,662,9.0,82,77.0,94732.16,42026506224.51,2.55,5.68,19.56,2090.72,3.34,11.63,146,14,0,20,19,36,0,2,0,0,0,0,16,7,0,21
4458,409704,1,9.0,3,12,0,9648000,467,3.0,87,66.0,78773.96,16517573984.48,1.71,1.93,11.4,1771.22,5.0,24.89,204,0,0,27,0,38,0,2,0,0,0,0,26,2,0,15
4459,180332,1,6.0,5,16,0,11289600,438,5.0,71,80.0,69921.21,75369434239.96,4.75,21.47,17.36,2354.25,3.8,14.36,64,0,0,19,0,0,0,0,0,0,0,0,20,0,0,9
4460,49264,1,9.0,3,4,0,11628000,342,3.0,78,33.0,,,,,3.47,18.25,1.64,1.81,0,0,0,1,0,0,0,2,0,0,0,0,1,2,0,14
4461,311409,1,8.0,3,16,0,9626400,655,148.0,80,68.0,,,,,4.89,583.9,9.39,89.45,0,0,0,0,0,70,0,9,0,0,0,0,0,9,0,15
4462,344177,0,,0,2,0,9730800,2952,1.0,70,,208602.2,33405004147.76,0.01,1.58,25.14,1633.9,2.74,6.58,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
4463,16504,2,9.0,3,11,0,6708600,438,3.0,82,66.0,34398.87,4578769800.65,2.49,5.44,20.92,2482.08,3.27,10.38,47,2,0,18,2,25,0,5,0,0,0,0,18,5,0,57
4464,344184,0,,0,2,0,9730800,2952,,70,,4928.21,225926122.16,4.14,16.11,20.32,1975.89,3.07,10.07,195,0,0,56,0,6,0,1,0,0,0,0,56,1,0,86
4465,409731,0,,0,12,0,9648000,467,1.0,87,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4466,180358,0,,0,16,0,11289600,438,2.0,71,,134710.09,65767074256.72,2.71,7.45,24.17,2577.67,3.13,9.71,71,0,0,19,0,0,0,0,0,0,0,0,18,0,0,6
4467,16520,0,,0,11,0,6708600,438,1.0,82,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,278664,0,,0,18,0,10252800,662,3.0,82,66.0,,,,,13.36,688.6,2.68,5.54,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4469,278667,0,,0,18,0,10252800,662,2.0,82,,9446.11,622144951.65,2.47,4.12,8.73,313.13,3.71,13.49,20,6,0,0,5,5,0,1,0,0,0,0,1,0,0,0
4470,180364,0,,0,16,0,11289600,438,2.0,71,,57700.86,32434046561.85,2.92,6.65,23.14,3103.36,3.17,10.09,45,0,0,12,0,0,0,0,0,0,0,0,12,0,0,2
4471,409741,0,,0,12,0,9648000,467,,87,,8071.22,344890623.62,2.49,4.36,11.43,1596.22,4.97,25.75,188,0,0,26,0,38,0,2,0,0,0,0,25,2,0,0
4472,344215,0,,0,2,0,9730800,2952,1.0,70,,922.57,618389.1,0.88,1.13,11.22,946.12,3.54,11.66,44,0,0,13,0,0,0,0,0,0,0,0,13,0,0,19
4473,82078,1,9.0,5,2,0,11203200,375,1.0,88,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,82088,1,,3,2,0,11203200,375,17.0,88,82.0,200066.86,72060723158.69,0.96,0.93,33.49,3674.27,2.27,4.33,60,0,0,8,0,0,0,0,0,0,0,0,8,0,0,14
4475,344239,0,,0,2,0,9730800,2952,3.0,70,100.0,,,,,37.06,6346.88,2.17,3.31,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,4
4476,49334,2,,0,4,0,11628000,342,1.0,78,,,,,,9.75,112.19,1.12,0.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
4477,278711,0,,0,18,0,10252800,662,2.0,82,,77345.28,57667239093.09,3.37,10.3,21.62,1907.27,3.14,10.83,371,12,0,31,24,62,0,9,0,0,0,0,20,21,0,31
4478,278720,0,,0,18,0,10252800,662,3.0,82,66.0,201635.07,50596551436.33,1.05,0.36,28.5,3156.48,2.55,5.6,52,2,0,18,6,3,0,0,0,0,0,0,14,4,0,18
4479,344275,0,,0,2,0,9730800,2952,1.0,70,,,,,,6.11,142.54,2.06,2.71,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
4480,49373,0,,0,4,0,11628000,342,,78,,24177.12,1128604452.86,1.09,0.71,28.03,3589.38,2.65,6.12,58,0,0,9,0,1,0,1,0,0,0,0,9,1,0,27
4481,82141,1,6.0,4,2,0,11203200,375,6.0,88,83.0,150167.43,41935885997.39,1.21,0.07,16.8,1956.56,3.21,9.34,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4482,16612,2,,0,11,0,6708600,438,1.0,82,,,,,,2.61,13.46,2.19,4.6,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,10
4483,344295,2,9.0,3,2,0,9730800,2952,6.0,70,100.0,28467.44,4163406004.47,2.28,3.49,23.36,2908.69,3.26,10.29,26,1,0,11,0,6,0,1,0,0,0,0,12,0,0,17
4484,278760,1,9.0,3,18,0,10252800,662,21.0,82,80.0,288547.0,55411837538.67,0.34,1.53,19.8,2249.59,2.99,7.94,7,0,0,6,2,4,0,1,0,0,0,2,3,3,2,10
4485,442601,0,,0,16,0,11059200,1987,1.0,19,,,,,,14.23,1373.27,4.1,18.04,99,0,0,12,0,6,0,14,0,0,0,0,12,14,0,43
4486,278763,1,9.0,3,18,0,10252800,662,45.0,82,51.0,274867.75,37576991051.44,0.8,0.18,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8
4487,344299,0,,0,2,0,9730800,2952,1.0,70,,64700.73,21124602616.65,2.33,4.15,27.02,2649.82,2.76,7.93,248,5,0,49,1,88,0,16,0,0,0,0,52,12,0,127
4488,180461,0,,0,16,0,11289600,438,1.0,71,,71688.98,20272298224.22,1.85,2.12,25.93,3352.88,2.67,6.22,163,0,0,22,0,0,0,0,0,0,0,0,22,0,0,10
4489,82165,1,9.0,5,2,0,11203200,375,7.0,88,71.0,,,,,26.0,3004.77,2.33,4.27,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,82167,1,9.0,3,2,0,11203200,375,11.0,88,100.0,231491.75,157399434891.19,1.15,0.67,20.15,920.1,2.73,9.21,26,0,0,11,0,0,0,0,0,0,0,0,11,0,0,23
4491,311550,0,,0,16,0,9626400,655,4.0,80,50.0,,,,,3.2,9.36,1.03,0.28,8,0,0,3,0,0,0,0,0,0,0,0,4,0,0,7
4492,82195,1,9.0,3,2,0,11203200,375,,88,,6875.14,139143409.27,1.93,1.92,20.22,1675.1,2.66,7.17,112,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4493,377108,0,,0,14,0,8784000,2176,4.0,76,50.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4494,16663,2,,3,11,0,6708600,438,,82,,,,,,17.0,1654.94,2.65,5.56,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,7
4495,409879,2,8.0,4,12,0,9648000,467,6.0,87,83.0,68572.2,52483066818.16,4.19,17.01,32.84,2322.1,2.32,5.53,483,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4496,82201,0,,0,2,0,11203200,375,23.0,88,86.0,198187.67,62456043682.89,1.62,0.9,14.35,1861.82,3.5,10.87,70,0,0,4,0,0,0,0,0,0,0,0,3,0,0,2
4497,278812,0,,0,18,0,10252800,662,2.0,82,,35555.14,2133797684.92,1.76,3.35,18.85,2013.64,4.1,17.42,63,10,0,33,18,24,0,2,0,0,0,0,25,10,0,27
4498,180518,0,,0,16,0,11289600,438,3.0,71,66.0,107427.12,50721334097.36,2.02,2.67,30.32,3643.23,2.66,6.48,104,0,0,25,0,0,0,0,0,0,0,0,25,0,0,8
4499,147767,0,,0,11,0,5412600,370,2.0,87,,19253.0,1146024312.4,1.48,0.22,5.47,350.92,5.14,24.65,14,0,0,5,0,0,0,0,0,0,0,0,5,0,0,10
4500,16703,0,,0,11,0,6708600,438,2.0,82,,218333.75,139948877276.19,1.15,0.67,23.81,1626.78,2.25,4.91,18,0,0,3,0,5,0,1,0,0,0,0,3,1,0,4
4501,180548,0,,0,16,0,11289600,438,1.0,71,,175045.75,164818391807.44,2.2,2.97,9.35,271.88,2.96,8.84,21,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3
4502,278855,0,,0,18,0,10252800,662,2.0,82,,405601.57,167870107508.82,1.09,0.21,17.61,2594.97,3.98,14.59,2,2,0,4,3,11,0,2,0,0,0,0,4,3,0,16
4503,311625,0,,0,16,0,9626400,655,2.0,80,,82934.09,37860907530.42,2.94,8.82,32.25,3559.96,2.38,5.0,146,0,0,20,0,39,0,5,0,0,0,0,21,5,0,74
4504,180555,0,,0,16,0,11289600,438,2.0,71,,4210.75,206903989.39,4.03,14.51,19.04,2386.42,3.36,11.52,426,0,2,2,0,0,0,0,1,0,1,0,2,0,0,0
4505,180558,1,9.0,6,16,0,11289600,438,1.0,71,,83044.87,17475210396.78,1.4,0.18,26.9,3196.22,3.15,9.68,97,0,0,11,0,0,0,0,0,0,0,0,10,0,0,6
4506,377170,1,9.0,6,14,0,8784000,2176,1.0,76,,47464.93,9717751946.78,2.06,2.58,9.72,495.25,5.55,42.26,1079,54,0,15,55,137,0,38,0,1,1,2,13,38,3,49
4507,16726,1,7.0,0,11,0,6708600,438,3.0,82,66.0,30235.2,9053893714.06,3.49,11.06,11.0,920.61,4.9,28.38,56,2,0,20,3,20,0,4,0,0,0,0,19,5,0,41
4508,180569,0,,0,16,0,11289600,438,2.0,71,,116915.26,49234710360.63,1.6,0.99,7.94,650.08,5.95,36.79,333,0,0,15,0,0,0,0,0,0,0,0,15,0,0,7
4509,180584,0,,0,16,0,11289600,438,,71,,120939.33,95720028446.13,2.76,6.4,23.08,1656.17,2.62,7.28,168,0,0,17,0,0,0,0,0,0,0,0,17,0,0,10
4510,442734,0,,0,16,0,11059200,1987,1.0,19,,,,,,6.0,102.15,2.25,3.71,6,0,0,3,0,2,0,3,0,0,0,0,3,4,0,4
4511,311664,0,,0,16,0,9626400,655,1.0,80,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4512,311678,2,,5,16,0,9626400,655,2.0,80,,250294.5,350896732970.5,2.23,3.03,20.45,2178.19,3.28,11.33,18,0,0,7,0,13,0,2,0,0,0,1,7,2,1,20
4513,82308,0,,0,2,0,11203200,375,1.0,88,,1773.83,3733144.81,1.54,0.74,22.15,1813.23,2.56,5.97,23,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4514,180612,0,,0,16,0,11289600,438,1.0,71,,118324.52,107523252725.3,3.12,9.12,36.73,3025.41,2.21,4.56,154,0,0,9,0,0,0,0,0,0,0,0,9,0,0,2
4515,246148,0,,0,1,0,8605800,792,1.0,84,,,,,,5.14,13.55,0.97,0.53,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
4516,311689,2,9.0,3,16,0,9626400,655,4.0,80,75.0,,,,,23.16,1424.63,3.45,13.63,1,0,0,1,0,15,0,2,0,0,0,0,1,2,0,12
4517,278928,0,,0,18,0,10252800,662,6.0,82,83.0,14271.0,1315679135.0,2.27,3.14,10.78,1334.32,4.49,19.98,23,7,0,5,5,22,0,3,0,0,0,0,7,1,0,1
4518,246161,0,,0,1,0,8605800,792,,84,,70147.4,65322421543.04,4.44,18.41,26.38,3549.77,3.08,8.7,109,4,0,6,0,49,1,3,0,0,1,1,10,1,0,46
4519,344469,0,,0,2,0,9730800,2952,1.0,70,,1190.14,1222637.27,1.43,0.54,12.33,975.56,4.63,23.63,68,0,0,17,0,0,0,0,0,0,0,0,17,0,0,19
4520,16797,1,8.0,4,11,0,6708600,438,2.0,82,,,,,,3.57,16.24,1.68,1.4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
4521,180645,0,,0,16,0,11289600,438,2.0,71,,87919.29,64302922810.91,2.87,6.92,20.17,1796.82,3.7,15.97,65,0,1,9,0,0,0,0,1,0,0,0,9,0,0,2
4522,410024,0,,0,12,0,9648000,467,,87,,46547.54,21288645020.14,5.23,27.29,25.56,2466.38,2.83,7.95,673,1,0,12,1,29,0,0,0,0,0,0,12,0,0,1
4523,410025,0,,0,12,0,9648000,467,23.0,87,91.0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,180651,0,,0,16,0,11289600,438,1.0,71,,,,,,2.06,0.72,0.44,0.46,0,0,0,9,0,0,0,0,0,0,0,0,8,0,0,2
4525,377259,0,,0,14,0,8784000,2176,2.0,76,,6139.0,63579312.0,1.03,0.78,26.6,3754.72,3.45,11.77,16,0,0,2,0,0,0,2,0,0,0,0,3,2,0,3
4526,442800,0,,0,16,0,11059200,1987,4.0,19,100.0,,,,,10.07,610.33,3.29,9.25,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,8
4527,180666,0,,0,16,0,11289600,438,1.0,71,,517.8,14986.16,0.22,0.75,27.78,1801.1,2.02,3.19,39,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
4528,442812,0,,0,16,0,11059200,1987,2.0,19,,,,,,10.38,273.09,3.01,8.99,6,0,0,6,0,0,0,0,0,0,0,0,7,0,0,3
4529,246205,2,,0,1,0,8605800,792,,84,,,,,,24.49,2899.38,3.4,11.61,11,0,0,4,0,0,0,0,0,0,0,0,4,0,0,19
4530,278979,1,9.0,3,18,0,10252800,662,1.0,82,,,,,,5.95,81.63,2.81,7.74,10,0,0,4,2,0,0,0,0,0,0,0,2,2,0,1
4531,311763,1,8.0,3,16,0,9626400,655,6.0,80,83.0,,,,,15.75,321.19,0.99,0.81,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4532,344538,0,,0,2,0,9730800,2952,5.0,70,80.0,,,,,5.09,85.38,2.14,2.97,6,0,0,5,0,0,0,0,0,0,0,0,5,0,0,9
4533,311775,2,7.0,5,16,0,9626400,655,1.0,80,,,,,,13.2,294.16,1.39,0.11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
4534,16876,0,,0,11,0,6708600,438,1.0,82,,,,,,13.76,1032.76,4.46,21.76,60,0,0,16,0,0,0,0,0,0,0,0,16,0,0,25
4535,246254,0,,0,1,0,8605800,792,1.0,84,,71703.21,63289849370.66,3.66,12.36,9.86,1062.72,5.82,35.36,794,9,0,25,3,92,2,7,0,0,0,2,31,3,0,92
4536,246258,1,9.0,3,1,0,8605800,792,,84,,,,,,14.33,883.37,3.67,12.74,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,14
4537,442882,0,,0,16,0,11059200,1987,3.0,19,100.0,,,,,4.54,18.25,1.81,2.82,0,0,0,2,0,1,0,1,0,0,0,0,2,2,0,4
4538,410117,0,,0,12,0,9648000,467,,87,,108004.88,62891223339.86,2.24,3.07,13.03,1052.98,6.14,44.27,20,0,0,20,0,29,0,1,0,0,0,0,20,1,0,3
4539,246281,1,9.0,3,1,0,8605800,792,2.0,84,,408074.75,303219577286.69,1.0,0.8,19.46,1925.33,3.12,9.09,42,3,0,7,4,13,0,0,0,0,0,0,6,1,0,21
4540,279053,0,,0,18,0,10252800,662,11.0,82,81.0,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,246287,0,,0,1,0,8605800,792,,84,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,279068,0,,0,18,0,10252800,662,4.0,82,100.0,158317.8,27782290770.96,0.66,0.99,8.75,86.19,1.01,0.61,7,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3
4543,344605,2,9.0,3,2,0,9730800,2952,1.0,70,,89675.5,44919799547.4,2.92,8.14,13.83,1617.9,4.82,25.11,58,0,0,40,0,77,0,9,0,0,0,0,40,9,0,46
4544,16926,2,8.0,3,11,0,6708600,438,3.0,82,66.0,,,,,39.3,4151.41,2.29,3.8,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,3
4545,246308,0,,0,1,0,8605800,792,1.0,84,,,,,,33.5,5066.11,3.08,7.98,4,1,0,1,1,2,0,0,0,0,0,0,2,0,0,3
4546,180778,2,9.0,6,16,0,11289600,438,2.0,71,,82056.88,25298426307.03,2.11,3.37,18.49,1791.79,3.46,11.81,48,0,0,15,0,0,0,0,0,0,0,0,15,0,0,6
4547,180784,0,,0,16,0,11289600,438,1.0,71,,84314.04,35784758941.5,2.47,4.88,20.42,1626.87,2.99,9.02,69,0,1,15,0,0,0,0,0,0,0,1,16,0,0,9
4548,246325,0,,0,1,0,8605800,792,2.0,84,,,,,,2.75,9.19,1.15,0.67,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4549,279095,0,,0,18,0,10252800,662,2.0,82,,41735.88,13733809752.93,3.1,8.41,17.76,1924.87,3.58,13.56,253,19,0,20,29,97,0,4,0,0,0,0,9,14,0,18
4550,442937,1,9.0,3,16,0,11059200,1987,4.0,19,100.0,,,,,30.5,4815.25,2.26,3.13,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
4551,16954,0,,0,11,0,6708600,438,2.0,82,,117727.35,83178418296.11,2.52,4.89,18.11,1924.46,3.8,16.53,54,2,0,37,1,26,0,6,0,0,0,0,39,5,0,63
4552,180798,0,,0,16,0,11289600,438,2.0,71,,96041.67,47032102942.52,2.71,6.87,14.29,1651.73,4.56,21.78,162,0,0,16,0,0,0,0,0,0,0,0,17,0,0,9
4553,344642,0,,0,2,0,9730800,2952,3.0,70,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4554,180812,0,,0,16,0,11289600,438,1.0,71,,79467.4,40445204015.11,2.78,6.48,10.83,1365.13,4.96,24.93,153,0,0,23,0,0,0,0,0,0,0,0,22,0,0,16
4555,180815,1,9.0,3,16,0,11289600,438,,71,,99958.57,15744071041.39,0.8,0.77,15.44,927.14,2.25,3.61,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,279124,0,,0,18,0,10252800,662,5.0,82,80.0,50454.95,13386291395.77,2.97,8.5,38.59,4653.96,2.35,4.8,120,2,0,17,5,2,0,1,0,0,0,0,14,4,0,4
4557,311902,1,9.0,3,16,0,9626400,655,3.0,80,100.0,,,,,5.13,151.18,4.98,29.25,0,0,0,1,0,51,0,6,0,0,0,0,1,6,0,12
4558,246367,0,,0,1,0,8605800,792,22.0,84,72.0,,,,,50.0,7029.5,1.16,0.63,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
4559,410206,0,,0,12,0,9648000,467,1.0,87,,,,,,6.71,33.35,0.61,0.96,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,344677,0,,0,2,0,9730800,2952,1.0,70,,2411.67,3865465.22,0.46,1.23,28.03,1409.56,1.51,1.52,41,0,0,6,0,0,0,0,0,0,0,0,5,0,0,17
4561,180838,0,,0,16,0,11289600,438,,71,,13376.86,2846289878.88,4.23,15.95,9.22,375.85,4.37,20.54,66,0,0,20,0,0,0,0,0,0,0,0,19,0,0,9
4562,180842,0,,0,16,0,11289600,438,2.0,71,,95564.39,42146546497.31,2.68,7.28,16.45,1886.76,3.17,8.84,69,0,0,18,0,0,0,0,0,0,0,0,18,0,0,8
4563,246386,0,,0,1,0,8605800,792,1.0,84,,80462.95,42992644620.41,3.0,8.46,12.46,1413.16,5.59,33.65,105,0,0,19,0,0,0,0,0,0,0,0,18,0,0,79
4564,17018,1,7.0,7,11,0,6708600,438,4.0,82,100.0,109057.44,71531017281.14,2.43,3.99,7.63,487.84,5.61,35.19,28,0,0,13,0,0,0,0,0,0,0,0,13,0,0,25
4565,410234,1,8.0,4,12,0,9648000,467,,87,,190553.0,113454628288.4,1.46,0.19,16.8,1691.38,3.42,10.44,27,0,0,7,0,0,0,0,0,0,0,0,7,0,0,4
4566,311934,0,,0,16,0,9626400,655,5.0,80,100.0,2526.8,6706790.56,1.34,0.05,17.56,2337.0,3.89,14.27,27,0,0,2,0,0,0,0,0,0,0,0,3,0,0,17
4567,311947,0,,0,13,0,10594800,346,,78,,,,,,14.01,1359.46,4.33,20.78,48,11,0,17,8,53,0,11,0,0,0,0,20,8,0,24
4568,180881,0,,0,16,0,11289600,438,1.0,71,,61663.97,20605752083.5,2.37,4.19,47.63,5539.63,1.75,2.03,151,0,0,24,0,0,0,0,0,0,0,0,24,0,0,15
4569,180885,1,9.0,6,16,0,11289600,438,,71,,143583.65,111898290256.83,2.53,5.3,11.91,1313.76,5.03,27.41,211,0,0,22,0,0,0,0,0,0,0,0,22,0,0,10
4570,311963,0,,0,13,0,10594800,346,3.0,78,66.0,,,,,13.94,1303.06,4.01,17.97,95,2,0,6,1,2,0,1,0,0,0,0,8,0,0,9
4571,246428,1,,3,1,0,8605800,792,1.0,84,,,,,,23.99,2273.85,3.15,11.41,148,3,0,9,2,17,0,2,0,0,0,0,10,1,0,33
4572,17056,2,9.0,3,11,0,6708600,438,,82,,63816.82,38796093564.88,2.85,6.1,23.43,2812.24,3.17,9.7,89,4,0,25,4,34,0,5,0,0,0,0,25,5,0,36
4573,279205,1,,0,18,0,10252800,662,14.0,82,71.0,133646.33,35636572916.22,0.72,1.47,39.47,3744.79,2.21,4.94,75,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4574,246438,0,,0,1,0,8605800,792,1.0,84,,106341.22,42892180141.73,1.63,1.01,13.0,934.29,5.81,41.55,94,4,0,6,1,78,0,11,0,0,0,0,9,8,0,49
4575,180905,0,,0,16,0,11289600,438,1.0,71,,88447.76,55391425089.04,3.16,9.11,31.45,3343.55,2.15,3.56,54,0,0,13,0,0,0,0,0,0,0,0,13,0,0,6
4576,344746,0,,0,2,0,9730800,2952,2.0,70,,8085.0,253158917.71,2.02,2.11,29.4,2644.53,2.25,4.07,34,0,0,7,0,0,0,0,0,0,0,0,8,0,0,20
4577,443051,0,,0,16,0,11059200,1987,,19,,,,,,15.5,1597.07,3.98,14.72,0,0,0,1,0,4,0,3,0,0,0,0,1,4,0,10
4578,246446,0,,0,1,0,8605800,792,2.0,84,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4579,344750,0,,0,2,0,9730800,2952,2.0,70,,90261.33,64262596409.97,2.87,6.57,20.37,2115.16,3.75,15.41,108,0,0,40,0,0,0,0,0,0,0,0,40,0,0,49
4580,377518,1,8.0,3,14,0,8784000,2176,6.0,76,100.0,,,,,19.73,1284.93,2.34,4.83,1,0,0,4,0,0,0,1,0,0,0,0,4,1,0,10
4581,180914,1,9.0,6,16,0,11289600,438,1.0,71,,114480.55,77561643828.75,2.34,4.18,29.05,5702.49,2.83,6.54,51,0,0,21,0,0,0,0,0,0,1,1,21,0,1,5
4582,344754,0,,0,2,0,9730800,2952,2.0,70,,219490.55,112394493488.25,1.36,0.32,14.73,1437.45,4.74,23.82,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,0
4583,180917,0,,0,16,0,11289600,438,1.0,71,,110063.0,46580024506.64,2.05,2.78,26.66,4587.54,2.91,7.02,59,0,0,20,0,0,0,0,0,0,0,0,20,0,0,7
4584,246456,0,,0,1,0,8605800,792,1.0,84,,,,,,14.38,492.73,1.99,2.34,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4
4585,344762,0,,0,2,0,9730800,2952,2.0,70,,,,,,13.39,766.55,3.58,14.25,18,0,0,10,0,0,0,0,0,0,0,0,9,0,0,16
4586,279234,1,9.0,3,18,0,10252800,662,7.0,82,100.0,,,,,4.1,275.21,7.3,64.77,184,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
4587,180935,0,,0,16,0,11289600,438,2.0,71,,74152.29,23784123617.38,2.6,6.1,18.8,2773.44,3.52,11.53,73,0,0,22,0,0,0,0,0,0,0,0,21,0,0,29
4588,410315,2,9.0,4,12,0,9648000,467,4.0,87,100.0,19396.04,3818034326.33,5.42,33.22,20.05,1803.19,3.57,14.2,1515,0,0,72,0,38,0,2,0,0,1,3,71,2,3,51
4589,279244,0,,0,18,0,10252800,662,4.0,82,100.0,284588.86,263979316868.41,1.61,1.01,12.83,662.89,3.02,8.59,13,1,0,5,3,2,0,0,0,0,0,0,2,2,0,2
4590,17101,0,,0,11,0,6708600,438,5.0,82,20.0,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
