,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4010,87,25,22,23,7,0,0,0,0,0,0,5,16,4,7
4011,41,10,4,3,10,6,3,2,0,1,1,5,12,0,3
4012,13,20,7,10,17,0,0,0,0,0,0,2,29,2,0
4013,0,23,15,7,19,3,4,0,0,4,1,12,35,8,16
4014,8,15,5,2,21,6,5,5,0,1,0,13,34,2,6
4015,9,20,16,3,12,0,0,0,0,0,0,19,24,4,2
4016,9,66,40,12,82,22,20,3,0,9,4,21,114,17,31
4017,79,11,16,1,19,9,15,3,0,10,0,6,31,2,13
4018,32,28,22,8,32,8,11,1,0,5,1,11,27,7,10
4019,32,19,11,6,25,10,9,1,0,7,2,10,43,2,19
4020,0,23,10,5,26,8,12,5,0,4,5,22,78,2,40
4021,6,15,3,6,15,0,0,0,0,0,0,14,36,2,3
4022,2,21,10,8,26,10,16,0,0,3,4,5,44,2,0
4023,8,15,6,63,17,16,5,0,0,2,1,0,0,0,18
4024,0,18,8,13,23,4,4,0,0,13,0,5,25,2,13
4025,0,4,0,319,5,0,0,0,0,0,0,0,0,0,3
4026,3,47,37,14,37,6,18,0,0,13,1,22,45,2,2
4027,20,13,6,2,26,9,8,0,0,8,0,6,25,0,14
4028,114,125,104,16,91,22,18,1,0,12,2,33,94,16,37
4029,4,23,9,5,23,7,8,0,0,7,1,24,37,2,17
4030,51,33,18,119,43,26,9,3,0,8,3,14,52,1,23
4031,14,23,6,4,17,4,0,1,0,0,0,6,19,2,9
4032,3,21,11,10,30,4,7,2,0,4,1,10,39,2,2
4033,1,34,14,36,45,9,12,1,0,11,0,19,62,2,26
4034,0,5,0,617,6,0,0,0,0,0,0,0,0,0,5
4035,8,21,10,5,31,2,0,0,0,0,0,19,43,2,20
4036,0,22,7,18,28,9,19,0,0,25,2,14,76,2,25
4037,34,61,36,27,61,20,21,6,0,14,1,37,90,6,36
4038,3,10,4,486,8,11,13,0,0,7,1,0,0,0,19
4039,16,15,7,2,18,13,3,0,0,7,0,12,32,2,2
4040,17,30,24,4,28,10,2,4,0,3,1,16,47,1,17
4041,6,11,2,4,19,0,0,0,0,0,0,2,31,2,16
4042,0,2,0,0,37,12,8,4,0,6,1,36,66,4,19
4043,4,19,10,6,24,19,5,0,0,2,0,0,0,0,33
4044,80,156,150,4,28,10,2,0,0,1,1,0,0,0,30
4045,65,16,12,0,7,0,0,0,0,0,0,0,0,0,14
4046,5,79,70,4,24,15,5,3,0,2,3,0,0,0,43
4047,14,69,67,7,3,0,0,0,0,0,0,0,0,0,5
4048,12,13,11,2,19,18,3,0,0,0,1,0,0,0,35
4049,6,53,50,3,6,3,1,0,0,1,1,0,0,0,6
4050,3,12,5,0,15,18,3,9,0,2,0,0,0,0,41
4051,10,24,4,26,22,17,1,2,0,1,1,0,0,0,32
4052,37,77,75,0,25,9,1,0,0,0,1,0,0,0,35
4053,8,82,78,1,6,15,1,0,0,0,0,0,0,0,21
4054,62,212,212,1,32,21,1,0,0,1,3,0,0,0,49
4055,22,25,24,1,16,5,3,6,0,0,2,0,0,0,11
4056,2,12,8,68,9,1,0,0,0,0,0,0,0,0,11
4057,31,31,27,0,6,2,0,0,0,0,0,0,0,0,8
4058,14,36,31,5,28,0,0,0,0,0,0,2,37,1,18
4059,5,192,207,10,84,0,0,0,0,0,0,34,126,18,61
4060,25,64,62,8,57,0,0,0,0,0,0,18,89,13,39
4061,15,96,75,13,72,0,0,0,0,0,0,4,105,0,55
4062,2,31,12,218,28,0,0,0,0,0,0,16,50,0,28
4063,50,56,52,14,38,0,0,0,0,0,0,19,37,5,24
4064,5,25,28,2,25,0,0,0,0,0,0,14,41,7,27
4065,110,130,104,5,60,0,0,0,0,0,0,31,100,3,39
4066,5,25,55,6,25,0,0,0,0,0,0,20,103,14,41
4067,4,4,12,1,25,0,0,0,0,0,0,11,47,5,17
4068,7,28,25,7,24,0,0,0,0,0,0,3,52,2,31
4069,30,18,34,5,42,0,0,0,0,0,0,0,58,0,25
4070,42,59,65,1,32,0,0,0,0,0,0,8,45,5,31
4071,68,126,95,8,113,0,0,0,0,0,0,8,153,2,81
4072,22,34,30,11,16,0,0,0,0,0,0,2,36,0,13
4073,14,72,69,9,50,0,0,0,0,0,0,16,110,11,44
4074,0,21,20,2,17,0,0,0,0,0,0,0,26,0,15
4075,1,2,12,0,14,0,0,0,0,0,0,11,36,4,17
4076,91,12,8,0,20,0,0,0,0,0,0,4,10,3,7
4077,0,0,71,0,90,0,0,0,0,0,0,4,167,0,86
4078,0,20,19,3,20,0,0,0,0,0,0,6,53,4,28
4079,6,18,9,5,21,0,0,0,0,0,0,8,19,3,9
4080,19,16,24,0,9,0,0,0,0,0,0,10,19,4,13
4081,8,91,52,6,106,0,0,0,0,0,0,64,156,24,62
4082,41,177,185,1,63,0,0,0,0,0,0,0,57,0,42
4083,4,1,10,0,33,0,0,0,0,0,0,4,61,3,33
4084,6,25,26,6,27,0,0,0,0,0,0,4,32,3,11
4085,0,20,26,1,16,0,0,0,0,0,0,2,33,2,19
4086,3,13,20,2,17,0,0,0,0,0,0,4,26,4,12
4087,17,46,46,3,37,0,0,0,0,0,0,8,25,7,14
4088,65,8,7,0,9,0,0,0,0,0,0,2,3,2,1
4089,125,33,39,0,25,0,0,0,0,0,0,0,31,0,16
4090,8,5,4,0,10,0,0,0,0,0,0,23,33,0,18
4091,0,8,10,1,30,0,0,0,0,0,0,4,30,2,16
4092,51,82,64,0,22,0,0,0,0,0,0,2,34,2,17
4093,0,13,14,67,7,0,0,0,0,0,0,0,8,0,7
4094,8,18,16,8,13,0,0,0,0,0,0,7,40,0,23
4095,0,17,20,4,17,0,0,0,0,0,0,6,35,2,4
4096,3,26,19,0,26,0,0,0,0,0,0,10,28,0,14
4097,26,56,61,1,32,0,0,0,0,0,0,0,62,0,37
4098,27,34,24,0,20,0,0,0,0,0,0,0,20,2,11
4099,5,27,18,7,29,0,0,0,0,0,0,2,28,3,1
4100,0,28,19,4,23,0,0,0,0,0,0,0,44,0,24
4101,0,42,32,1,22,0,0,0,0,0,0,0,33,0,14
4102,6,33,39,4,32,0,0,0,0,0,0,17,96,7,55
4103,25,60,53,12,63,8,11,0,2,6,5,51,66,26,28
4104,59,53,51,6,36,9,5,2,0,4,0,10,72,5,31
4105,7,30,23,9,22,11,10,0,0,10,2,6,12,3,6
4106,20,25,29,1,14,3,0,0,0,0,0,4,9,2,6
4107,1,24,33,8,24,4,2,0,0,3,0,11,24,7,11
4108,9,66,60,17,39,11,0,2,0,0,0,2,27,2,13
4109,21,76,47,28,68,7,2,0,0,1,1,4,26,6,19
4110,19,41,34,6,26,15,10,0,0,8,0,0,6,0,1
4111,0,23,22,10,21,18,1,0,0,4,1,6,24,3,11
4112,10,50,52,4,49,19,46,3,3,24,26,6,44,2,22
4113,56,19,30,5,39,4,2,0,0,2,0,10,32,8,15
4114,0,0,0,0,0,86,0,32,2,56,15,0,0,0,0
4115,26,78,62,31,51,18,16,1,1,16,4,11,32,3,20
4116,39,144,117,34,133,67,54,0,0,43,8,11,82,2,46
4117,7,22,26,2,13,5,2,0,0,1,0,4,18,4,10
4118,30,49,39,14,49,18,22,1,2,14,6,25,51,13,27
4119,3,23,13,6,33,13,3,0,0,2,0,5,22,7,15
4120,4,22,21,11,9,1,0,0,0,0,0,4,34,2,14
4121,31,27,25,5,23,3,4,0,2,3,1,11,22,5,11
4122,21,33,38,2,17,13,6,2,0,12,1,6,13,5,9
4123,26,78,72,20,48,24,33,1,1,22,15,12,29,7,16
4124,17,60,57,5,43,9,1,1,0,0,0,2,21,4,10
4125,4,24,24,7,15,2,2,0,0,2,0,7,28,0,1
4126,25,57,56,7,41,13,10,0,0,8,1,4,39,3,24
4127,20,49,54,18,19,4,2,1,2,1,2,10,35,3,13
4128,54,63,57,13,73,32,22,0,5,10,13,8,80,0,42
4129,8,10,19,0,15,6,6,0,2,5,2,8,25,4,15
4130,5,22,13,13,28,12,11,0,0,9,0,6,19,8,10
4131,33,50,73,19,30,13,12,2,2,14,1,16,59,24,16
4132,5,18,16,26,15,4,0,0,0,0,0,2,14,2,5
4133,1,11,16,1,17,2,0,0,0,0,0,8,39,6,20
4134,57,60,61,9,30,7,1,0,0,1,0,10,22,7,15
4135,51,58,61,87,49,17,7,0,0,5,1,28,90,18,48
4136,4,35,33,7,29,10,5,0,0,5,0,7,46,8,22
4137,26,71,71,10,30,12,9,0,0,4,4,8,43,4,19
4138,2,29,58,2,51,6,4,0,0,5,0,14,84,12,47
4139,80,21,18,0,18,1,0,0,0,0,0,9,10,7,5
4140,4,11,13,5,13,4,3,0,0,3,0,4,24,1,13
4141,17,63,48,13,25,9,11,0,0,7,3,10,9,2,5
4142,17,35,26,11,19,10,14,0,0,8,6,0,3,2,3
4143,0,12,23,1,40,33,53,0,0,34,16,6,22,5,13
4144,1,12,14,4,17,18,10,6,0,3,7,9,37,0,19
4145,38,240,282,6,71,48,33,2,0,29,3,10,126,4,52
4146,81,118,111,34,112,47,19,1,0,11,5,6,71,5,39
4147,105,91,78,8,74,20,30,2,0,13,12,8,45,7,23
4148,2,34,41,11,28,6,2,0,0,2,0,2,34,6,16
4149,7,61,64,5,18,7,0,0,0,0,0,5,30,1,13
4150,17,30,31,4,13,15,16,0,0,13,2,2,9,2,3
4151,9,55,50,16,44,13,7,1,1,6,1,8,48,10,24
4152,0,130,134,33,83,31,26,1,0,28,2,14,70,5,38
4153,11,45,41,4,10,0,0,0,0,0,0,8,16,6,8
4154,0,41,37,0,12,0,0,0,0,0,0,8,22,6,12
4155,9,19,16,0,11,0,0,0,0,0,0,10,19,5,7
4156,4,39,29,0,35,0,0,0,0,0,0,26,105,8,40
4157,177,66,66,1,16,0,0,0,0,0,0,0,0,0,15
4158,1,9,4,0,13,0,0,0,0,0,0,18,26,7,10
4159,38,314,288,9,44,0,0,0,0,0,0,18,81,2,33
4160,0,40,35,37,7,0,0,0,0,0,0,2,2,10,0
4161,2,39,34,4,23,0,0,0,0,0,0,18,58,3,17
4162,3,6,0,344,9,0,0,0,0,0,0,6,23,0,7
4163,3,44,44,0,4,0,0,0,0,0,0,11,8,0,2
4164,9,27,12,11,27,0,0,0,0,0,0,26,49,5,2
4165,0,12,11,0,10,0,0,0,0,0,0,12,31,8,7
4166,139,18,15,3,4,0,0,0,0,0,0,2,6,0,2
4167,1,45,43,7,11,0,0,0,0,0,0,6,17,7,10
4168,6,134,133,1,3,0,0,0,0,0,0,2,4,3,2
4169,7,19,14,0,15,0,0,0,0,0,0,8,24,2,14
4170,9,9,4,2,13,0,0,0,0,0,0,14,30,4,14
4171,21,64,64,0,6,0,0,0,0,0,0,4,6,3,3
4172,13,199,199,1,14,0,0,0,0,0,0,13,37,4,1
4173,2,3,2,0,27,0,0,0,0,0,0,10,66,4,26
4174,2,8,5,2,13,0,0,0,0,0,0,18,30,2,0
4175,11,134,136,3,6,0,0,0,0,0,0,8,12,6,6
4176,49,17,11,1,12,0,0,0,0,0,0,10,26,0,13
4177,8,22,20,18,6,0,0,0,0,0,0,0,19,0,10
4178,6,31,48,5,25,0,0,0,0,0,0,6,60,0,23
4179,7,32,38,8,32,0,0,0,0,0,0,4,54,0,23
4180,30,106,100,18,58,0,0,0,0,0,0,10,93,2,55
4181,0,14,17,3,14,0,0,0,0,0,0,2,43,3,18
4182,2,23,24,5,15,0,0,0,0,0,0,3,17,4,10
4183,7,51,72,13,37,0,0,0,0,0,0,14,74,3,39
4184,0,40,31,11,29,0,0,0,0,0,0,28,64,0,35
4185,42,115,125,4,52,0,0,0,0,0,0,0,65,0,35
4186,0,6,31,5,27,0,0,0,0,0,0,6,62,0,37
4187,0,13,24,4,16,0,0,0,0,0,0,2,22,13,9
4188,0,19,20,6,15,0,0,0,0,0,0,2,26,1,13
4189,1,6,7,53,5,0,0,0,0,0,0,7,13,5,6
4190,6,53,67,8,22,0,0,0,0,0,0,0,29,2,3
4191,19,120,134,8,31,0,0,0,0,0,0,6,39,1,23
4192,17,37,40,7,30,0,0,0,0,0,0,4,35,2,3
4193,59,44,43,0,18,0,0,0,0,0,0,2,28,2,16
4194,0,0,6,0,6,9,13,0,0,7,6,12,39,0,16
4195,2,38,57,8,29,0,0,0,0,0,0,2,64,0,20
4196,76,11,13,0,7,17,1,0,0,12,26,2,13,2,6
4197,49,111,151,182,55,0,0,0,0,0,0,38,92,29,41
4198,0,29,35,12,24,0,0,0,0,0,0,2,39,1,18
4199,1,25,30,8,19,0,0,0,0,0,0,3,46,6,21
4200,4,60,68,15,53,0,0,0,0,0,0,10,105,1,33
4201,1,10,16,4,13,0,0,0,0,0,0,21,22,14,8
4202,1,15,21,3,18,0,0,0,0,0,0,2,27,6,12
4203,13,16,13,3,19,0,0,0,0,0,0,8,37,5,17
4204,9,17,27,7,10,0,0,0,0,0,0,2,22,2,9
4205,8,34,38,5,25,0,0,0,0,0,0,14,51,1,6
4206,0,10,12,0,5,23,11,1,0,8,3,2,23,3,11
4207,84,70,60,10,39,39,21,15,0,17,0,9,82,4,44
4208,14,32,36,6,21,0,0,0,0,0,0,8,30,6,15
4209,81,161,160,3,31,43,12,1,0,6,6,4,46,0,20
4210,19,31,41,0,19,1,1,1,0,1,0,13,25,7,11
4211,0,10,14,3,21,16,8,0,0,5,4,6,32,0,0
4212,3,19,20,1,20,0,0,0,0,0,0,8,19,7,9
4213,0,1,3,0,4,47,30,4,0,14,7,12,50,3,34
4214,50,31,28,2,47,1,1,0,0,1,0,6,36,3,19
4215,1,2,5,0,9,33,50,1,0,36,12,0,49,0,21
4216,25,33,39,0,13,4,7,3,0,2,9,4,11,2,8
4217,144,95,118,0,25,51,15,15,0,17,0,20,82,6,29
4218,23,11,27,1,12,12,9,4,0,4,7,4,19,10,11
4219,137,257,276,11,51,28,52,13,0,23,10,10,74,6,40
4220,56,22,40,4,23,38,20,0,0,22,16,14,65,6,42
4221,31,93,112,1,21,17,12,0,0,3,4,10,56,1,26
4222,0,0,0,0,0,42,0,42,0,12,12,0,0,0,0
4223,2,4,2,0,15,79,23,0,0,35,21,0,0,0,30
4224,0,0,0,0,0,66,0,12,0,18,11,0,0,0,0
4225,27,5,2,0,8,28,12,0,0,14,2,0,0,0,12
4226,55,196,193,4,49,45,18,1,0,15,6,0,0,0,21
4227,5,49,30,6,32,56,21,0,0,28,10,0,0,0,32
4228,128,56,32,1,17,16,10,0,0,9,1,0,0,0,1
4229,34,129,155,6,30,13,8,0,0,6,2,2,94,0,42
4230,0,11,12,2,12,3,12,2,0,6,2,6,31,1,17
4231,6,20,17,7,23,13,9,0,0,6,2,12,67,8,2
4232,13,15,10,3,24,10,9,14,0,6,1,4,68,0,32
4233,2,12,20,2,11,8,7,0,0,7,0,2,50,0,17
4234,18,15,17,5,14,4,8,1,0,1,5,0,41,0,23
4235,6,37,55,19,32,28,46,14,0,74,7,4,81,0,4
4236,4,42,58,10,28,5,2,2,0,2,0,29,78,2,31
4237,3,17,25,1,11,3,0,10,0,0,0,6,65,3,25
4238,1,16,15,5,16,10,8,1,0,6,3,4,64,0,34
4239,0,20,28,7,15,5,4,0,0,5,5,4,49,0,26
4240,0,4,4,18,5,0,0,0,0,0,0,2,49,3,21
4241,1,19,32,9,24,3,1,1,0,1,1,8,53,11,20
4242,68,32,19,13,27,7,8,1,0,6,7,5,52,2,25
4243,7,62,65,19,27,76,0,38,0,12,1,17,62,0,32
4244,37,15,14,607,12,19,0,11,0,0,0,4,134,0,46
4245,0,6,8,8,15,25,7,1,0,9,3,0,50,0,23
4246,3,10,10,0,7,19,1,3,0,7,3,6,22,2,10
4247,0,11,26,3,13,6,8,0,0,5,4,2,36,0,15
4248,1,24,22,9,21,3,9,1,0,3,5,2,34,1,20
4249,6,19,23,1,6,8,9,0,0,5,4,2,4,0,8
4250,0,12,12,1,12,12,30,0,0,18,20,2,19,0,13
4251,6,13,11,3,13,10,9,0,0,7,7,10,22,10,14
4252,9,33,34,0,10,6,0,0,0,0,0,4,10,3,8
4253,21,21,22,4,18,6,33,0,0,20,9,4,18,7,13
4254,1,10,13,5,8,5,32,0,0,16,19,6,12,4,9
4255,5,55,57,4,19,19,41,0,0,18,8,29,39,22,19
4256,1,15,18,17,19,8,86,0,0,26,18,9,36,4,20
4257,15,45,49,8,31,14,23,0,0,26,38,28,58,1,39
4258,4,18,20,3,13,8,29,0,0,20,18,8,15,5,10
4259,38,118,129,4,20,11,38,0,0,28,15,12,44,5,22
4260,218,81,102,9,38,41,12,0,0,43,14,90,131,20,5
4261,58,56,58,3,18,10,10,0,0,4,1,4,29,5,18
4262,2,18,16,3,19,0,0,0,0,0,0,0,27,0,14
4263,2,20,19,0,7,2,25,0,0,5,1,15,21,6,5
4264,55,23,22,1,16,8,0,0,0,0,0,6,23,4,14
4265,6,16,20,0,8,4,10,0,0,4,1,8,16,3,6
4266,5,20,23,1,16,3,0,0,0,0,0,15,29,10,14
4267,1,24,23,1,14,10,19,0,0,20,4,2,11,2,10
4268,3,20,28,190,13,11,6,0,0,14,4,8,9,1,14
4269,17,30,37,9,26,8,11,0,0,17,10,8,44,7,26
4270,8,16,20,2,8,8,14,0,0,3,5,2,15,2,10
4271,1,11,8,1,6,33,8,0,0,28,36,2,10,4,3
4272,0,19,19,0,13,11,15,0,0,19,4,2,12,0,2
4273,6,47,47,3,16,7,11,0,0,3,3,14,43,5,14
4274,2,16,23,4,20,10,35,0,0,25,23,4,33,5,25
4275,6,10,21,1,15,24,38,0,0,22,13,4,30,4,13
4276,15,30,33,6,26,22,80,0,0,38,14,5,34,0,18
4277,3,8,16,0,11,9,19,0,0,19,12,6,18,4,11
4278,37,103,111,4,32,29,138,0,0,51,48,15,76,1,43
4279,219,91,106,1,36,11,37,0,0,17,9,26,64,2,36
4280,3,44,42,1,12,2,6,0,0,7,2,6,25,10,11
4281,0,13,16,1,12,2,6,1,0,0,7,6,40,7,22
4282,6,19,20,4,15,0,0,0,0,0,0,7,37,3,0
4283,2,18,17,6,12,0,0,0,0,0,0,2,72,2,36
4284,6,30,32,2,26,5,11,2,0,2,1,4,53,5,24
4285,11,26,35,6,31,5,6,3,0,6,5,19,67,20,29
4286,0,0,3,0,2,17,35,0,0,26,1,2,2,3,1
4287,13,22,24,9,15,0,0,0,0,0,0,6,26,5,14
4288,0,14,21,6,14,14,20,4,0,15,2,2,31,2,17
4289,8,22,16,23,20,0,0,0,0,0,0,3,22,2,11
4290,1,8,10,5,9,0,0,0,0,0,0,4,45,2,24
4291,19,11,10,83,7,3,8,2,0,2,3,4,20,2,8
4292,1,34,36,5,26,3,0,0,0,1,1,4,58,4,28
4293,41,137,139,7,27,2,6,0,0,6,0,8,68,1,36
4294,17,29,29,7,18,2,0,1,0,0,1,9,35,7,18
4295,2,2,1,0,2,34,49,1,0,18,44,2,13,2,6
4296,1,27,23,6,20,3,7,0,0,8,4,2,36,2,1
4297,0,0,0,0,0,21,32,3,0,28,9,6,10,0,6
4298,0,38,41,6,28,0,0,0,0,0,0,4,75,2,35
4299,3,28,46,5,31,13,8,0,0,0,10,53,48,34,20
4300,5,37,39,9,26,4,6,0,0,3,4,8,54,6,26
4301,8,36,31,4,24,7,7,2,0,6,5,2,36,2,19
4302,8,23,19,4,24,2,1,1,0,0,0,2,36,4,19
4303,41,73,99,25,65,4,4,10,0,9,3,8,90,5,1
4304,6,31,41,6,28,24,64,0,0,46,13,16,139,12,15
4305,1,44,48,12,42,5,8,0,0,9,0,16,73,9,30
4306,13,90,83,3,29,0,0,0,0,0,0,3,29,0,0
4307,7,85,85,21,117,49,36,6,0,74,9,44,249,15,119
4308,1,14,12,4,17,5,4,1,0,9,2,4,22,4,11
4309,0,0,2,0,2,29,38,0,0,34,2,2,7,0,3
4310,7,46,64,6,34,16,22,0,0,39,6,2,61,0,31
4311,14,10,12,0,12,0,0,0,0,0,0,13,38,5,18
4312,6,39,34,7,30,3,11,0,0,2,1,4,37,4,15
4313,12,42,34,14,57,26,55,2,0,23,22,8,132,3,58
4314,0,0,2,0,1,52,53,0,0,44,19,10,29,4,9
4315,0,16,17,3,7,1,5,1,0,6,3,9,16,6,9
4316,1,23,46,7,28,36,33,5,0,36,29,16,64,1,29
4317,5,34,19,3,42,2,0,0,0,0,0,0,17,0,12
4318,1,2,37,0,87,5,0,0,0,0,0,10,41,8,24
4319,14,64,73,21,55,1,0,0,0,0,0,2,10,2,5
4320,0,0,0,0,0,7,0,0,0,4,111,0,0,0,0
4321,0,3,27,0,101,1,0,0,0,0,0,5,33,2,25
4322,34,129,78,14,110,1,0,0,0,0,0,15,58,0,30
4323,58,85,73,18,69,1,0,0,0,0,0,6,46,5,26
4324,1,33,13,2,29,3,0,0,0,0,0,4,17,2,8
4325,100,39,30,2,39,0,0,0,0,0,0,2,19,1,5
4326,0,14,10,6,23,2,0,0,0,0,0,2,36,0,12
4327,0,43,23,2,47,5,0,0,0,0,1,0,0,0,40
4328,5,51,31,9,37,0,0,0,0,0,0,9,32,0,8
4329,1,27,14,4,17,3,0,0,0,0,0,0,22,0,12
4330,13,29,53,5,71,7,0,0,0,0,0,6,72,0,35
4331,0,5,3,88,5,0,0,0,0,0,0,7,8,2,5
4332,0,14,17,3,27,1,0,0,0,0,0,6,17,3,9
4333,49,24,10,6,29,0,0,0,0,0,0,2,14,0,9
4334,19,112,65,18,84,4,1,0,0,2,1,8,81,3,44
4335,3,22,25,2,23,3,0,0,0,0,0,8,20,9,10
4336,12,50,54,1,7,1,0,0,0,0,0,4,11,7,4
4337,7,34,20,13,36,0,0,0,0,0,0,4,21,0,11
4338,66,46,28,5,45,4,0,0,0,0,0,14,74,1,34
4339,34,129,90,31,118,1,0,0,0,0,0,2,50,3,22
4340,0,0,21,0,21,18,34,0,0,3,39,2,44,0,23
4341,16,121,66,11,126,3,4,0,0,0,2,0,61,0,30
4342,2,62,54,21,37,1,0,0,0,0,0,2,14,1,8
4343,13,46,36,12,47,1,0,0,0,0,0,3,15,19,6
4344,2,24,30,1,15,1,0,0,0,0,0,11,18,4,9
4345,0,0,1,0,4,9,55,0,0,3,64,0,30,0,17
4346,21,123,131,12,56,9,2,0,0,3,3,6,68,1,38
4347,9,29,25,5,27,1,0,0,0,0,0,4,11,5,7
4348,62,46,38,10,43,0,0,0,0,0,0,2,23,1,12
4349,27,185,214,4,14,1,0,0,0,0,0,10,25,9,13
4350,7,7,2,0,8,3,24,0,0,2,33,13,30,2,10
4351,98,96,53,13,102,0,0,0,0,0,0,10,45,4,26
4352,1,0,2,0,6,15,32,0,0,3,39,0,57,0,31
4353,0,0,3,0,12,3,4,0,0,0,0,4,62,0,30
4354,274,132,125,20,110,43,9,0,0,2,4,39,147,0,61
4355,4,29,23,4,25,3,0,0,0,0,0,7,34,0,13
4356,6,54,42,12,44,16,0,0,0,0,0,2,30,2,15
4357,78,49,27,9,70,10,15,2,0,8,1,11,43,2,47
4358,54,117,98,9,91,4,17,1,0,7,0,9,76,1,71
4359,32,25,21,43,22,4,5,0,0,2,0,11,21,1,20
4360,89,68,39,14,64,15,29,1,0,12,5,5,67,1,76
4361,15,14,8,6,10,7,14,1,0,9,12,3,11,0,2
4362,11,26,12,10,23,1,8,0,0,8,3,4,13,0,0
4363,0,34,10,126,26,7,26,5,0,8,11,12,33,2,40
4364,0,6,2,368,5,2,0,0,0,0,0,4,9,3,10
4365,12,14,18,2,14,4,0,0,0,0,0,12,15,9,14
4366,12,21,10,2,15,0,0,0,0,0,0,10,21,1,20
4367,66,33,18,7,22,5,4,0,0,3,0,3,22,4,26
4368,8,30,21,203,20,4,8,0,0,7,1,11,30,1,28
4369,23,29,29,2,22,1,10,2,0,8,2,8,16,6,6
4370,12,20,8,6,19,12,6,5,0,10,1,2,38,4,2
4371,0,13,6,20,13,0,0,0,0,0,0,5,15,15,15
4372,1,17,12,0,28,6,0,0,0,2,0,10,32,4,32
4373,26,77,66,2,24,20,18,1,0,3,16,2,35,2,17
4374,11,25,20,5,23,14,36,2,0,8,26,4,23,0,20
4375,2,13,7,6,14,10,5,0,0,3,4,5,14,0,18
4376,0,0,0,0,8,20,20,0,0,7,9,3,24,1,16
4377,11,70,58,13,32,19,27,0,0,16,12,2,24,0,22
4378,39,19,17,6,17,17,10,3,0,9,4,4,23,4,23
4379,1,10,9,0,25,1,0,0,0,0,0,0,44,3,21
4380,4,19,14,5,13,6,7,0,0,4,6,4,29,2,15
4381,30,25,18,5,23,20,35,9,0,19,8,4,26,0,31
4382,65,57,32,8,34,40,23,0,0,27,10,12,54,1,55
4383,14,74,65,6,15,23,12,0,0,13,6,12,20,0,21
4384,0,0,0,0,8,16,19,0,0,21,0,4,23,0,16
4385,20,41,35,4,10,0,0,0,0,0,0,1,11,1,11
4386,42,151,135,15,44,26,24,1,0,10,4,8,37,4,40
4387,13,22,14,6,37,52,12,3,0,10,2,23,42,6,37
4388,0,0,0,0,3,28,12,1,0,7,6,5,19,0,22
4389,10,18,13,4,11,12,9,1,0,9,5,5,18,1,18
4390,5,11,0,0,17,3,0,0,0,0,0,8,45,2,21
4391,20,75,66,5,27,8,7,1,0,9,1,2,23,1,22
4392,18,14,10,3,17,11,13,2,0,6,5,5,18,2,19
4393,22,57,52,6,24,23,9,2,0,7,4,6,26,0,25
4394,7,37,21,9,26,12,23,1,0,9,7,6,25,1,26
4395,8,20,20,3,14,5,0,0,0,0,0,6,20,4,19
4396,51,52,38,10,37,22,24,1,0,8,8,18,47,5,38
4397,0,1,0,0,2,66,19,3,0,3,7,28,41,0,23
4398,14,31,17,10,30,12,6,0,0,6,3,2,44,3,0
4399,63,187,143,11,68,38,26,2,0,23,20,18,126,1,64
4400,17,41,43,5,19,14,9,2,0,2,11,6,31,8,0
4401,22,47,25,13,46,38,30,0,0,15,16,7,46,0,51
4402,35,48,36,7,37,22,18,0,0,3,8,10,84,2,39
4403,11,37,31,5,27,25,5,5,0,4,2,28,55,3,2
4404,19,72,53,9,47,21,24,0,0,10,16,5,27,0,27
4405,52,49,44,2,20,2,0,0,0,0,0,2,36,3,21
4406,0,23,18,2,15,11,13,0,0,7,4,2,17,0,18
4407,5,31,28,4,15,15,8,2,0,6,4,6,28,0,1
4408,17,62,56,5,26,14,12,0,0,9,4,17,32,0,29
4409,60,23,13,5,39,86,52,0,0,28,16,21,81,2,87
4410,34,151,146,29,99,35,43,2,2,34,4,26,96,9,16
4411,29,34,17,5,35,4,0,1,0,0,0,19,67,1,30
4412,11,41,45,6,22,26,33,2,3,23,9,12,35,0,17
4413,18,38,34,8,39,14,20,1,0,11,8,2,34,4,15
4414,43,53,45,22,38,13,18,0,1,11,6,8,15,6,13
4415,11,23,23,3,20,5,6,2,2,4,2,2,29,2,16
4416,6,49,96,9,49,44,31,2,5,25,5,51,161,0,68
4417,16,45,40,6,19,6,4,1,0,5,0,8,12,0,8
4418,0,0,30,0,45,15,0,0,0,0,0,4,43,0,11
4419,9,51,37,1,28,25,20,0,0,21,4,20,73,1,2
4420,18,20,16,2,13,1,4,0,0,2,1,8,18,8,16
4421,5,21,12,7,23,0,0,0,0,0,0,4,27,4,3
4422,11,14,17,2,17,15,5,8,0,4,1,9,40,3,31
4423,33,36,21,4,26,33,11,6,0,13,2,18,63,9,56
4424,2,24,13,7,16,1,0,0,0,0,0,8,39,6,19
4425,16,160,152,18,54,53,16,0,0,11,2,30,145,0,5
4426,3,65,52,3,47,0,0,0,0,0,0,4,11,2,22
4427,9,20,12,3,18,0,0,0,0,0,0,5,15,6,11
4428,29,12,10,3,11,49,4,7,0,6,0,15,40,3,45
4429,2,13,9,3,22,0,0,0,0,0,0,6,32,2,14
4430,8,25,24,19,12,2,3,1,0,1,0,2,14,2,12
4431,0,17,9,1,8,14,19,5,0,14,1,5,21,1,15
4432,0,20,12,3,20,10,11,10,0,5,5,9,51,2,27
