,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
3154,225250,1,,0,16,0,7833600,694,2.0,36,,43617.92,32842344948.64,6.16,38.83,5.32,547.9,6.94,51.07,106,23,0,98,37,111,0,39,0,0,0,0,83,53,0,151
3155,225265,0,,0,16,0,7833600,694,2.0,36,,102077.4,40335115117.24,1.83,1.56,8.72,1115.28,5.6,33.97,106,16,5,72,29,56,3,21,3,0,3,5,61,37,0,93
3156,225277,0,,0,16,0,7833600,694,4.0,36,0.0,130569.33,47904298951.33,1.36,0.04,10.75,1104.0,4.43,19.76,9,0,0,22,1,2,0,2,0,0,0,0,22,3,0,44
3157,225280,0,,0,16,0,7833600,694,1.0,36,,144750.94,91373087402.53,1.97,2.2,15.93,1891.91,3.84,15.34,165,9,0,40,18,47,0,7,0,0,1,1,31,16,1,48
3158,225295,0,,0,16,0,7833600,694,,36,,198973.5,167631186653.45,2.02,2.62,12.45,520.64,4.76,27.76,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0
3159,225307,2,,3,16,0,7833600,694,3.0,36,66.0,225170.88,132371370242.61,1.65,1.44,13.49,1606.67,4.4,21.09,45,16,0,34,25,51,0,19,0,0,0,0,25,28,0,42
3160,225314,1,,0,16,0,7833600,694,1.0,36,,152941.4,61942518857.31,1.78,1.93,22.54,2369.77,3.21,10.57,114,8,2,43,13,15,0,11,1,0,1,1,39,16,0,77
3161,225325,0,,0,16,0,7833600,694,5.0,36,60.0,159705.62,116117556098.11,2.72,6.68,9.69,655.23,4.3,22.72,43,14,0,15,18,66,0,7,0,0,0,0,11,11,0,34
3162,225328,2,,0,16,0,7833600,694,2.0,36,,99553.58,48353185354.24,2.65,6.7,11.17,1280.93,4.87,25.72,177,26,1,42,28,82,0,24,1,0,0,1,40,26,1,78
3163,225335,1,,0,16,0,7833600,694,3.0,36,0.0,83138.13,15264590823.66,1.59,1.56,8.6,834.56,5.92,41.95,163,25,0,83,52,93,0,39,0,0,0,0,56,66,0,125
3164,225343,0,,0,16,0,7833600,694,3.0,36,33.0,102131.62,47443434024.05,2.72,7.1,9.32,785.04,5.16,30.93,110,21,0,60,44,85,0,21,0,0,0,1,37,44,2,65
3165,225363,2,,0,16,0,7833600,694,2.0,36,,382348.2,582262003158.56,1.5,0.25,3.54,321.59,10.26,114.9,891,24,0,26,21,53,0,23,0,0,0,0,30,20,0,33
3166,225404,0,,0,16,0,7833600,694,1.0,36,,73803.46,42661561367.25,3.23,9.61,10.75,1356.34,5.13,27.96,82,13,0,51,19,28,0,23,0,0,0,0,45,29,0,74
3167,225406,2,,0,16,0,7833600,694,,36,,78995.84,60341469150.07,3.41,10.4,7.93,822.03,6.06,41.97,1025,44,1,176,92,140,0,60,1,0,0,1,129,108,1,197
3168,225412,0,,0,16,0,7833600,694,,36,,134087.06,83548296637.58,2.11,3.2,4.23,539.09,9.64,98.46,42,23,0,48,31,83,0,29,0,0,0,0,41,36,0,56
3169,225414,0,,0,16,0,7833600,694,,36,,56587.33,50540233327.33,3.88,13.05,13.2,2008.17,4.46,19.58,44,13,0,27,19,45,0,15,0,0,0,0,21,21,0,50
3170,225422,1,,0,16,0,7833600,694,1.0,36,,81809.25,41493799696.39,3.1,9.0,8.95,1239.37,5.7,34.3,288,16,2,52,24,62,0,27,2,0,0,0,44,34,0,62
3171,225426,0,,0,16,0,7833600,694,,36,,225691.0,152078478572.5,1.15,0.67,18.55,3020.78,3.89,14.9,0,9,0,2,7,23,0,9,0,0,0,0,4,8,0,1
3172,225430,0,,0,16,0,7833600,694,2.0,36,,82420.91,71903649983.91,3.45,10.78,9.76,1118.43,5.65,35.11,130,19,0,81,16,98,0,49,0,0,0,0,84,46,0,74
3173,225432,1,9.0,6,16,0,7833600,694,2.0,36,,167595.31,192830016911.29,2.98,7.26,10.92,1537.09,4.61,22.19,40,19,0,24,19,47,0,12,0,0,0,0,24,12,0,26
3174,225446,0,,0,16,0,7833600,694,3.0,36,33.0,,,,,10.98,1019.39,4.92,26.0,3,10,0,12,13,43,0,7,0,0,0,0,10,10,0,18
3175,225450,1,,6,16,0,7833600,694,1.0,36,,196987.55,149866289976.79,2.17,3.46,8.19,928.14,5.83,37.57,87,15,0,43,27,66,0,18,0,0,0,0,31,30,0,47
3176,225451,0,,0,16,0,7833600,694,1.0,36,,172869.6,39163235538.64,0.48,1.63,9.79,456.49,6.75,53.39,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0
3177,225452,0,,0,16,0,7833600,694,1.0,36,,78671.75,23003019093.35,2.56,6.32,11.48,1848.43,4.94,24.97,78,20,0,62,28,70,0,23,0,0,0,0,53,31,0,91
3178,225468,2,,0,16,0,7833600,694,4.0,36,0.0,,,,,2.22,23.17,3.73,13.89,6,1,0,11,3,7,0,4,0,0,0,0,10,6,0,14
3179,225472,0,,0,16,0,7833600,694,1.0,36,,247880.5,60538043370.25,0.54,1.41,10.29,340.05,4.5,24.22,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0
3180,225485,2,,0,16,0,7833600,694,,36,,105045.53,194959817437.3,4.01,14.06,12.39,1629.06,4.66,22.85,60,18,0,77,37,68,0,29,0,0,0,0,59,48,0,89
3181,225486,0,,0,16,0,7833600,694,1.0,36,,258577.88,466076069059.86,2.27,3.14,10.28,1003.24,4.29,18.58,107,21,0,38,30,65,0,19,0,0,0,0,29,28,0,65
3182,225487,0,,0,16,0,7833600,694,,36,,307588.0,300984197545.67,1.72,1.08,9.94,1207.12,6.13,40.39,42,16,0,14,10,41,0,16,0,0,0,0,20,10,0,28
3183,225494,0,,0,16,0,7833600,694,2.0,36,,70706.03,18565780043.97,2.16,3.76,8.12,773.05,5.62,35.07,165,23,0,102,48,118,0,41,0,0,0,0,77,66,0,258
3184,225497,1,,0,16,0,7833600,694,,36,,86349.75,17897553921.44,2.08,4.18,15.95,1897.09,3.81,15.59,81,8,0,47,14,32,0,15,0,0,0,1,42,20,1,97
3185,225503,0,,0,16,0,7833600,694,1.0,36,,85626.54,41260315478.79,2.94,8.12,7.31,979.54,7.36,58.62,51,11,0,48,20,39,0,22,0,0,0,0,39,30,0,78
3186,225505,0,,0,16,0,7833600,694,,36,,141944.18,138118659143.24,2.68,5.45,8.31,802.43,6.61,49.32,57,11,0,41,19,29,0,19,0,0,0,0,34,27,0,43
3187,225510,0,,0,16,0,7833600,694,2.0,36,,156181.23,96543888456.95,2.32,4.37,9.23,1189.16,6.0,39.56,120,13,0,62,29,49,0,26,0,0,0,0,47,42,0,108
3188,225518,0,,0,16,0,7833600,694,2.0,36,,216617.2,407093986307.16,2.67,5.11,3.63,338.39,12.47,180.66,52,14,0,58,25,47,0,20,0,0,0,0,47,32,0,61
3189,225522,0,,0,16,0,7833600,694,1.0,36,,78456.08,27004983105.76,2.47,4.92,23.84,2862.03,2.79,7.38,81,11,0,27,13,23,0,10,0,0,0,0,25,12,0,50
3190,225527,0,,0,16,0,7833600,694,4.0,36,50.0,86465.04,27303913782.13,1.74,1.45,16.86,2026.12,3.55,13.16,87,23,0,36,30,71,0,15,1,0,2,1,28,23,2,64
3191,225529,0,,0,16,0,7833600,694,1.0,36,,173631.75,83904489385.19,1.15,0.67,6.0,516.87,6.39,41.97,5,11,0,26,6,51,0,23,0,0,0,0,31,18,0,20
3192,225530,0,,0,16,0,7833600,694,4.0,36,50.0,190434.25,64875686633.94,0.75,1.25,2.67,54.43,8.18,85.9,12,19,0,22,18,60,0,20,0,0,0,0,24,19,0,44
3193,225536,1,,0,16,0,7833600,694,3.0,36,33.0,98706.41,67054822742.7,2.56,4.9,7.33,850.78,6.43,44.86,62,21,0,43,28,75,0,23,0,0,0,0,36,30,0,47
3194,225549,2,,0,16,0,7833600,694,3.0,36,0.0,52974.95,9562590967.14,2.14,3.53,9.9,1219.54,5.52,33.48,74,28,1,78,31,86,0,36,0,1,5,4,76,38,5,179
3195,225568,0,,0,16,0,7833600,694,3.0,36,0.0,109111.06,38432315151.72,1.66,1.4,9.54,1096.19,5.78,38.34,155,25,0,78,41,80,0,37,0,0,0,0,63,53,0,91
3196,225594,0,,0,16,0,7833600,694,3.0,36,33.0,693833.25,223836962800.19,0.39,1.44,8.43,1456.01,6.12,37.27,9,8,0,17,7,41,0,14,0,0,0,0,18,13,0,14
3197,225607,2,9.0,5,16,0,7833600,694,3.0,36,33.0,219688.67,91389819297.89,0.72,1.46,7.04,486.92,5.41,30.59,8,3,0,8,8,16,0,5,0,0,0,0,4,10,0,22
3198,225622,0,,0,16,0,7833600,694,4.0,36,25.0,72660.92,18279807037.99,2.44,5.97,6.74,673.97,5.86,35.24,34,10,0,46,23,67,0,11,0,0,0,0,34,24,0,84
3199,225659,0,,0,16,0,7833600,694,1.0,36,,104661.23,44329913067.81,2.36,4.7,7.29,572.48,6.69,54.18,74,19,0,54,30,68,0,21,0,0,0,0,44,32,0,64
3200,225674,0,,0,16,0,7833600,694,2.0,36,,129741.21,50263340864.9,1.74,1.76,8.4,848.21,6.24,42.82,37,11,0,54,21,89,0,16,0,0,0,0,44,27,0,68
3201,225675,0,,0,16,0,7833600,694,1.0,36,,196773.45,106911933077.88,1.17,0.46,15.58,2018.52,3.82,15.55,37,5,0,46,23,40,0,10,0,0,0,0,28,28,0,52
3202,225676,0,,0,16,0,7833600,694,3.0,36,33.0,172983.86,67105375254.69,0.97,1.01,4.81,238.64,6.59,52.14,3,11,0,36,16,43,0,9,0,0,0,0,31,14,0,37
3203,225682,0,,0,16,0,7833600,694,1.0,36,,34484.65,15584130039.4,3.71,11.86,15.24,1770.02,4.2,18.44,92,18,1,26,21,37,0,13,0,0,0,1,24,16,0,30
3204,225693,0,,0,16,0,7833600,694,1.0,36,,693210.25,486519996198.19,0.24,1.69,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
3205,225695,2,,0,16,0,7833600,694,1.0,36,,50289.21,29229259443.45,3.32,9.06,15.42,1410.29,3.46,13.13,70,11,0,31,21,54,0,17,0,0,0,0,21,27,0,37
3206,225717,0,,0,16,0,7833600,694,3.0,36,0.0,87929.29,61563261650.4,4.18,17.95,6.52,470.32,5.46,33.93,66,20,0,30,16,76,0,27,0,0,0,0,35,23,0,72
3207,225724,0,,0,16,0,7833600,694,3.0,36,66.0,85638.96,42382851726.96,3.44,11.62,11.11,1369.51,5.05,27.45,92,20,0,42,30,88,0,23,0,0,0,0,33,33,0,45
3208,225726,0,,0,16,0,7833600,694,1.0,36,,473861.75,240677146693.69,0.47,1.38,11.93,603.24,4.25,18.67,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0
3209,225741,0,,0,16,0,7833600,694,4.0,36,50.0,67115.11,33509520273.17,3.15,9.37,7.66,775.51,5.27,30.26,48,14,0,24,18,38,0,9,0,0,0,0,19,13,0,34
3210,225745,0,,0,16,0,7833600,694,,36,,434573.6,316738252470.64,0.73,1.15,8.17,793.36,6.52,49.88,5,8,0,13,8,35,0,9,0,0,0,0,14,9,0,31
3211,225751,0,,0,16,0,7833600,694,,36,,279511.14,221579479634.69,1.77,1.51,5.17,462.48,9.55,107.73,3,14,0,44,15,53,0,25,0,0,0,0,44,26,0,59
3212,225755,2,,6,16,0,7833600,694,,36,,104475.86,59570189371.98,2.58,5.61,19.08,1263.45,3.21,12.26,418,24,2,52,29,64,2,24,2,1,1,6,47,30,5,89
3213,225779,1,9.0,3,16,0,7833600,694,,36,,36830.64,3818645718.05,2.34,5.65,4.88,291.59,10.41,125.71,1621,17,0,114,41,107,0,36,0,0,0,0,91,60,0,190
3214,225788,0,,0,16,0,7833600,694,2.0,36,,322576.57,187268752912.82,1.0,0.76,5.61,360.04,6.6,51.88,38,18,0,32,23,64,0,21,0,0,0,0,26,27,0,61
3215,225811,0,,0,16,0,7833600,694,2.0,36,,189688.0,75082266802.44,1.84,2.24,10.1,983.38,6.36,46.82,4,1,0,12,0,57,0,18,0,0,0,0,13,18,0,68
3216,225812,0,,0,16,0,7833600,694,4.0,36,75.0,82371.2,39106940937.86,2.57,5.53,7.18,669.04,7.12,56.06,353,18,0,43,22,64,0,22,0,0,0,0,39,26,0,32
3217,225848,0,,0,16,0,7833600,694,,36,,109630.73,119153239938.74,2.85,6.1,10.81,1033.2,5.39,32.37,88,12,0,37,23,46,0,16,0,0,0,0,26,27,0,35
3218,225891,1,,0,16,0,7833600,694,2.0,36,,101412.45,68625829266.16,2.92,7.81,6.68,641.78,7.0,56.87,216,13,0,103,45,95,0,34,0,0,0,0,71,66,0,88
3219,225908,0,,0,16,0,7833600,694,2.0,36,,164167.54,102272336409.33,2.44,4.98,12.56,1797.33,4.78,23.97,47,18,0,39,23,60,0,17,0,0,0,0,34,22,0,61
3220,225924,0,,0,16,0,7833600,694,,36,,139530.12,138444052908.22,3.21,9.24,8.85,692.35,5.98,42.21,154,19,1,45,28,78,0,21,0,0,0,1,37,31,0,62
3221,225952,2,9.0,4,16,0,7833600,694,,36,,63514.08,42851041323.08,3.01,7.09,11.09,803.64,4.73,27.27,289,14,0,76,38,53,0,23,0,0,0,0,53,47,0,68
3222,225958,0,,0,16,0,7833600,694,,36,,192433.5,73172912570.58,0.72,1.47,1.96,11.59,4.2,25.31,7,9,0,20,12,53,0,11,0,0,0,0,17,14,0,56
3223,225965,1,9.0,6,16,0,7833600,694,3.0,36,33.0,461666.2,195467682611.76,1.16,0.08,4.19,235.85,10.89,139.96,4,13,0,28,17,72,0,15,0,0,0,0,25,19,0,64
3224,225967,0,,0,16,0,7833600,694,,36,,89102.83,19896223912.9,1.36,0.28,8.35,836.54,5.45,32.83,50,19,0,87,39,70,0,26,0,0,0,0,68,46,0,125
3225,225980,2,,0,16,0,7833600,694,2.0,36,,80322.53,20764959413.37,1.62,1.05,14.27,1752.03,4.03,16.38,155,20,0,45,17,60,0,23,1,0,0,1,46,20,2,82
3226,225992,0,,0,16,0,7833600,694,5.0,36,60.0,64767.46,15274010258.82,1.94,2.35,9.84,1167.37,5.48,33.13,123,20,0,52,19,77,0,27,0,0,2,1,53,26,1,79
3227,226005,0,,0,16,0,7833600,694,,36,,82073.81,20805675448.1,2.12,3.92,6.97,763.31,6.27,43.12,304,49,0,123,66,137,1,58,0,0,0,1,106,76,0,161
3228,226019,2,9.0,6,16,0,7833600,694,,36,,107380.18,61895255248.24,2.18,3.06,12.56,1166.43,4.92,28.54,93,21,0,59,41,69,0,22,0,0,0,0,39,42,0,86
3229,226030,1,,6,16,0,11116800,563,2.0,45,,58548.68,19004123174.18,3.13,9.12,15.93,1377.19,4.18,21.05,475,25,0,136,59,113,0,43,0,0,0,0,103,77,0,164
3230,226056,0,,0,16,0,11116800,563,2.0,45,,136409.32,41432949013.48,1.45,1.12,9.42,810.16,5.03,28.98,115,24,0,57,31,81,0,38,0,0,0,1,51,45,1,128
3231,226059,1,9.0,6,16,0,11116800,563,1.0,45,,21626.49,1472825599.29,2.28,4.69,8.81,847.68,5.62,34.99,481,47,0,244,109,252,0,97,0,0,0,2,182,159,2,732
3232,226093,2,9.0,3,16,0,11116800,563,2.0,45,,46397.61,12379625351.85,2.75,6.42,9.25,1196.03,5.58,34.05,110,17,0,86,34,85,0,30,0,0,0,0,70,47,0,103
3233,226100,0,,0,16,0,11116800,563,1.0,45,,180673.11,113277441611.21,2.09,2.93,11.9,1058.84,3.81,15.57,26,5,0,25,9,17,0,11,0,0,0,0,22,15,0,9
3234,226103,1,8.0,4,16,0,11116800,563,8.0,45,25.0,163580.6,27645888849.97,1.04,0.63,12.23,989.23,5.75,37.13,0,0,0,0,0,130,0,0,0,0,0,0,0,1,0,12
3235,226137,0,,0,16,0,11116800,563,,45,,81243.03,30704877879.52,2.27,4.28,10.88,1059.96,4.86,25.8,179,21,0,103,31,130,0,27,0,0,0,2,94,37,2,96
3236,226138,1,9.0,6,16,0,11116800,563,1.0,45,,95876.55,20537103538.07,1.69,1.74,10.55,1215.21,5.49,33.96,89,20,0,63,41,93,0,24,0,0,1,2,42,45,2,92
3237,226146,2,7.0,5,16,0,11116800,563,3.0,45,0.0,33300.69,3596413082.96,3.63,16.06,16.06,1805.38,3.92,15.91,152,33,1,69,40,120,0,26,0,1,1,4,63,32,4,170
3238,226159,0,,0,16,0,11116800,563,2.0,45,,150306.09,55446730758.63,1.28,0.04,24.76,3416.35,2.94,8.05,73,27,0,42,30,74,0,22,0,0,0,0,39,25,0,21
3239,226164,0,,0,16,0,11116800,563,2.0,45,,77510.1,29253402857.27,2.4,4.89,9.26,1188.51,6.25,42.14,61,15,0,45,20,52,0,31,0,0,0,0,40,36,0,83
3240,226174,2,6.0,3,16,0,11116800,563,8.0,45,0.0,29210.22,4646734001.5,3.23,10.51,12.11,1490.43,4.87,25.95,195,49,0,173,70,160,0,51,0,0,0,0,153,72,0,171
3241,226188,0,,0,16,0,11116800,563,1.0,45,,81301.86,28524740298.53,1.9,1.95,6.75,590.53,6.53,47.39,99,31,0,126,54,160,0,71,0,0,0,0,103,94,0,64
3242,226204,0,,0,16,0,11116800,563,1.0,45,,112435.85,210628004803.83,4.12,14.98,11.4,1440.08,4.93,25.28,9,15,0,52,28,98,0,31,0,0,0,0,39,43,0,28
3243,226205,0,,0,16,0,11116800,563,1.0,45,,125811.8,75319359703.06,2.49,5.07,5.73,550.43,8.43,78.12,150,26,0,53,49,80,0,22,0,0,0,0,30,45,0,35
3244,226216,2,8.0,3,16,0,11116800,563,1.0,45,,315285.71,234850137877.63,0.97,1.02,11.32,284.37,2.54,7.47,12,4,0,4,5,30,0,3,0,0,0,0,3,5,0,6
3245,226222,0,,0,16,0,11116800,563,1.0,45,,111794.4,29421047378.44,1.28,0.23,15.52,859.6,6.2,48.66,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0
3246,226235,0,,0,16,0,11116800,563,2.0,45,,94741.45,36676765859.8,2.36,5.1,10.6,1213.71,5.63,35.92,121,21,0,62,38,99,0,29,0,0,0,0,45,47,0,48
3247,226236,1,,0,16,0,11116800,563,1.0,45,,142369.82,183017606128.88,2.84,6.08,26.54,2971.79,2.9,8.51,0,1,0,1,1,158,0,2,0,0,0,0,1,2,0,2
3248,226237,1,7.0,5,16,0,11116800,563,6.0,45,16.0,27248.21,3768885200.84,3.54,14.25,10.22,962.15,5.2,30.24,468,50,0,201,71,148,0,70,0,0,0,0,180,91,0,258
3249,226246,0,,0,16,0,11116800,563,1.0,45,,66406.42,20855555330.85,1.96,2.09,6.94,593.96,7.31,66.38,62,25,0,97,42,106,0,43,0,0,0,3,81,60,3,108
3250,226254,0,,0,16,0,11116800,563,3.0,45,66.0,187295.5,53866173965.25,0.72,1.33,4.21,335.56,7.37,59.12,6,13,0,26,21,59,0,20,0,0,0,0,19,28,0,31
3251,226260,0,,0,16,0,11116800,563,2.0,45,,483076.5,71868374849.25,0.31,1.01,3.86,79.09,5.41,36.51,0,22,0,22,23,94,0,19,0,0,0,0,21,20,0,28
3252,226275,1,9.0,6,16,0,11116800,563,2.0,45,,53036.18,15690528879.22,2.82,7.1,6.72,661.69,6.45,46.52,138,27,0,96,50,117,0,39,0,0,0,0,74,62,0,92
3253,226281,0,,0,16,0,11116800,563,1.0,45,,56196.44,13595629407.18,2.36,4.85,9.07,1142.18,6.0,39.97,223,28,0,94,59,127,0,51,0,0,0,0,64,82,0,92
3254,226296,1,9.0,6,16,0,11116800,563,1.0,45,,67547.55,31925026527.46,4.27,18.83,16.45,1947.08,3.78,14.79,43,15,0,41,23,184,0,20,0,0,0,3,33,28,3,60
3255,226306,0,,0,16,0,11116800,563,1.0,45,,86875.93,39681424577.93,2.47,5.49,18.33,2183.62,3.52,13.12,223,36,0,38,48,91,0,19,0,0,0,0,26,31,0,49
3256,226315,1,9.0,3,16,0,11116800,563,6.0,45,33.0,108225.45,80472616689.75,3.63,12.33,12.91,1401.46,4.51,21.84,60,27,0,42,39,96,0,27,0,0,0,0,30,39,0,48
3257,226322,1,9.0,3,16,0,11116800,563,3.0,45,0.0,137629.42,12246807328.35,0.39,1.16,12.05,783.53,5.29,33.05,3,3,0,13,7,152,0,16,0,0,0,0,10,20,0,59
3258,226328,0,,0,16,0,11116800,563,3.0,45,33.0,63107.54,27987945763.12,2.6,4.83,3.26,46.13,28.94,978.7,3651,25,0,79,41,129,0,45,0,0,0,0,64,61,0,81
3259,226341,0,,0,16,0,11116800,563,,45,,76363.66,14219345896.29,1.33,0.27,7.52,795.96,6.18,44.02,282,44,0,207,99,161,0,88,0,0,0,0,152,143,0,130
3260,226344,0,,0,16,0,11116800,563,1.0,45,,43347.56,9005329999.49,2.81,7.46,11.12,1135.23,4.72,25.36,599,39,0,103,66,148,0,52,0,0,2,3,76,79,3,147
3261,226353,2,8.0,3,16,0,11116800,563,2.0,45,,33390.49,10271622401.27,4.49,21.93,14.56,1131.6,3.55,14.05,245,35,0,60,41,146,0,43,0,0,0,0,55,49,0,53
3262,226355,1,9.0,6,16,0,11116800,563,1.0,45,,74740.43,25410259276.51,2.34,4.46,12.4,1634.66,4.9,25.99,131,39,1,89,60,116,0,46,0,0,0,1,70,67,0,112
3263,226358,1,9.0,6,16,0,11116800,563,1.0,45,,200979.33,50397664753.89,1.15,0.58,7.1,487.83,6.41,49.01,336,41,0,67,42,85,0,48,0,0,0,0,67,49,0,127
3264,226366,0,,0,16,0,11116800,563,3.0,45,66.0,105891.79,127077343952.66,4.2,16.59,5.45,318.81,6.0,41.67,64,14,0,52,20,36,0,19,0,0,0,0,47,25,0,48
3265,226415,0,,0,16,0,11116800,563,2.0,45,,359604.4,87446140575.44,0.34,1.8,3.48,58.51,6.35,52.74,15,18,0,27,25,81,0,22,0,0,0,0,20,29,0,39
3266,226421,0,,0,16,0,11116800,563,1.0,45,,199209.77,86153202675.25,2.06,3.62,5.66,585.59,8.27,75.13,70,20,0,58,37,106,0,19,0,0,0,0,41,36,0,166
3267,226427,0,,0,16,0,11116800,563,1.0,45,,370111.0,34201696908.29,0.76,0.22,14.74,772.98,4.11,25.39,561,51,0,50,53,101,0,30,0,0,0,0,49,32,0,31
3268,226439,2,9.0,6,16,0,11116800,563,3.0,45,33.0,60509.9,22025699140.13,3.75,16.15,12.69,1511.88,4.97,26.55,216,26,1,92,41,97,2,43,1,0,0,2,77,60,0,87
3269,226452,1,9.0,6,16,0,11116800,563,1.0,45,,211328.54,54672565426.4,0.32,1.65,12.8,1389.34,4.48,21.97,78,22,0,53,36,104,0,30,0,0,0,0,39,44,0,50
3270,226455,0,,0,16,0,11116800,563,4.0,45,75.0,377955.6,95876671988.64,0.38,1.82,7.37,456.13,5.64,40.33,2,19,0,41,29,86,0,30,0,0,0,0,31,40,0,29
3271,226471,1,9.0,3,16,0,11116800,563,2.0,45,,123135.93,79413208395.64,2.52,5.25,8.28,671.38,5.77,39.3,17,27,0,94,51,144,0,64,0,0,3,5,70,88,5,193
3272,226472,0,,0,16,0,11116800,563,4.0,45,25.0,74736.08,19930885412.15,2.28,3.91,6.71,802.15,7.04,54.35,138,25,0,93,37,129,0,42,0,0,0,0,82,54,0,107
3273,226483,0,,0,16,0,11116800,563,1.0,45,,98454.6,40090012034.77,1.84,1.88,7.98,806.98,6.54,48.65,77,19,0,53,42,65,0,21,0,0,0,0,31,44,0,54
3274,226495,0,,0,16,0,11116800,563,2.0,45,,55459.36,12406920642.38,2.69,6.79,13.27,1228.58,4.79,26.06,249,49,0,151,69,127,0,43,0,0,0,0,132,63,0,194
3275,226500,2,8.0,4,16,0,11116800,563,9.0,45,33.0,22735.44,1801833332.36,1.68,1.35,12.97,1636.39,4.39,20.33,93,36,0,51,38,89,0,39,0,0,0,0,49,41,0,59
3276,226509,0,,0,16,0,11116800,563,1.0,45,,54546.83,17593375787.02,2.39,4.08,8.02,830.1,6.77,50.05,106,29,0,108,48,190,0,55,0,0,0,0,90,73,0,141
3277,226511,0,,0,16,0,11116800,563,7.0,45,71.0,57504.17,13868184472.37,2.39,4.67,9.94,1108.1,5.25,31.0,57,20,0,45,35,53,0,22,0,0,0,0,31,37,0,45
3278,226527,0,,0,16,0,11116800,563,1.0,45,,336894.57,289352147841.96,1.1,0.61,6.23,42.33,2.08,5.14,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0
3279,226533,0,,0,16,0,11116800,563,,45,,75139.38,9169481395.48,0.94,0.7,8.4,681.89,6.8,56.06,84,27,1,64,50,91,1,25,1,0,0,1,42,49,0,70
3280,226557,0,,0,16,0,11116800,563,3.0,45,0.0,135425.0,337372120791.05,4.25,16.03,22.13,2519.81,3.15,9.94,141,43,0,46,53,101,0,23,0,0,0,0,37,33,0,28
3281,226575,2,7.0,5,16,0,11116800,563,10.0,45,70.0,90872.24,54665061805.24,3.11,8.74,3.79,44.56,12.82,216.44,1268,20,0,25,21,77,0,27,0,0,0,0,24,28,0,37
3282,226578,0,,0,16,0,11116800,563,2.0,45,,198605.0,105825988847.23,1.81,1.6,8.17,711.68,6.29,49.1,18,18,0,33,26,78,0,23,0,0,0,0,25,31,0,85
3283,226603,1,9.0,3,16,0,11116800,563,,45,,59680.06,48027357946.97,3.67,11.53,11.53,1557.2,4.66,22.84,61,22,2,49,28,103,2,41,0,5,0,0,45,44,1,25
3284,226604,1,9.0,0,16,0,11116800,563,2.0,45,,89941.93,23487789580.8,1.66,1.52,9.61,1252.74,5.89,37.62,233,25,4,74,50,123,0,31,1,1,0,2,52,55,0,112
3285,226631,2,9.0,4,16,0,11116800,563,2.0,45,,88479.12,13756826127.11,1.5,0.95,10.47,991.52,5.18,30.91,23,12,0,25,20,42,0,16,0,0,0,0,18,24,0,38
3286,226653,2,9.0,6,16,0,11116800,563,3.0,45,0.0,71990.34,15741512363.66,2.33,5.24,14.5,1695.83,4.21,18.78,273,20,0,56,42,76,0,14,0,0,0,0,34,36,0,80
3287,226658,0,,0,16,0,11116800,563,2.0,45,,100834.68,45785378484.76,1.69,0.92,11.6,1326.11,4.9,25.99,242,27,0,56,41,100,0,26,0,0,0,0,43,40,0,95
3288,226662,0,,0,16,0,11116800,563,1.0,45,,480428.5,135297547728.75,0.22,1.12,6.79,304.43,5.15,32.56,2,31,0,31,30,90,0,33,0,0,0,0,32,32,0,11
3289,226666,0,,0,16,0,11116800,563,1.0,45,,69982.66,17501441161.3,1.86,2.21,9.17,1073.99,5.35,31.87,97,28,0,63,39,93,0,36,0,0,0,0,52,47,0,83
3290,226688,0,,0,16,0,11116800,563,,45,,49791.7,8712892195.28,2.1,3.57,12.76,1610.4,4.64,23.32,364,76,0,221,132,288,0,111,0,0,5,2,165,167,2,265
3291,226700,0,,0,16,0,11116800,563,1.0,45,,64407.1,21451103227.37,2.56,5.29,11.28,1282.43,5.37,31.66,85,21,0,86,44,88,0,27,0,0,0,0,64,50,0,111
3292,226701,0,,0,16,0,11116800,563,1.0,45,,458571.6,77857103492.24,0.18,1.66,4.84,119.51,4.25,21.05,3,15,0,25,16,80,0,21,0,0,0,0,24,22,0,41
3293,226703,0,,0,16,0,11116800,563,,45,,49995.69,22089410950.04,5.14,27.89,9.55,1262.78,6.01,38.09,151,19,0,121,53,105,0,40,0,0,0,0,86,74,0,151
3294,226711,1,,3,16,0,11116800,563,1.0,45,,603953.5,92225181658.25,0.8,0.99,2.42,16.91,3.03,10.74,2,10,0,18,18,61,0,8,0,0,0,0,10,16,0,25
3295,226722,0,,0,16,0,11116800,563,,45,,56568.48,13066193667.21,2.5,5.82,9.66,945.02,5.19,29.03,270,30,0,104,27,107,0,52,0,0,0,1,107,50,1,179
