,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4149,0,54,70,7,32,22,11,0,0,12,0,16,31,12,31
4150,0,22,24,5,20,15,27,0,0,16,3,4,22,2,17
4151,20,19,36,0,63,23,15,3,0,8,2,41,81,25,34
4152,40,24,41,1,43,35,18,2,0,24,1,20,66,5,29
4153,2,27,43,10,58,23,23,0,0,20,0,38,80,24,46
4154,0,9,17,4,22,12,7,0,0,8,0,6,31,5,14
4155,30,30,48,2,31,11,12,0,0,15,0,25,62,17,33
4156,19,48,61,4,18,10,11,1,0,8,0,10,31,11,15
4157,15,14,28,2,22,12,13,0,0,14,1,9,23,5,23
4158,13,40,54,3,26,14,5,2,0,6,0,26,43,16,18
4159,21,10,9,4,8,13,9,6,0,15,2,0,24,2,14
4160,89,25,39,6,34,12,25,0,0,26,0,19,49,15,4
4161,48,29,25,8,60,35,31,0,0,21,1,16,103,3,47
4162,10,23,42,8,51,23,21,0,0,25,2,8,42,5,38
4163,192,131,125,6,28,16,18,0,0,14,2,2,40,2,16
4164,5,24,32,5,31,20,5,2,0,4,0,25,48,11,28
4165,4,10,24,4,34,21,16,2,0,24,1,11,29,4,32
4166,0,17,19,7,16,10,15,0,0,9,0,2,30,1,22
4167,46,51,47,58,29,22,14,6,0,8,6,12,41,5,32
4168,35,36,38,6,50,48,27,0,0,14,2,12,99,12,46
4169,0,10,17,4,20,9,16,0,0,10,3,6,15,8,9
4170,13,20,32,3,26,11,21,0,0,9,1,8,37,10,24
4171,17,15,32,3,40,14,9,12,0,10,4,17,40,13,30
4172,2,20,42,5,43,22,13,7,0,16,1,24,75,9,45
4173,57,21,28,2,25,15,18,10,0,13,3,7,42,2,28
4174,16,14,14,2,13,6,14,1,0,8,2,12,23,9,2
4175,15,57,78,7,61,35,16,4,0,32,1,49,90,27,78
4176,8,27,38,1,27,9,5,1,0,4,0,30,50,23,21
4177,2,15,24,5,29,14,7,7,0,10,0,18,42,15,24
4178,1,18,34,0,27,15,11,0,0,11,1,10,35,6,18
4179,34,21,33,7,48,23,10,0,0,5,2,20,53,8,42
4180,2,17,23,2,41,8,13,0,0,13,0,14,44,13,26
4181,13,24,28,5,18,8,9,0,0,7,0,14,25,14,12
4182,6,32,40,7,26,11,23,1,0,22,2,18,26,6,21
4183,0,0,6,0,19,17,12,0,0,13,3,5,33,4,16
4184,0,5,12,0,16,7,17,0,0,11,0,16,34,10,0
4185,0,24,27,4,27,12,28,1,0,10,2,12,35,7,20
4186,5,24,35,9,41,13,30,1,0,21,1,47,80,36,36
4187,8,41,65,6,61,35,13,15,0,10,0,17,63,11,45
4188,3,9,17,5,29,11,17,0,0,10,0,23,42,11,28
4189,0,26,40,5,42,18,18,0,0,24,0,20,31,11,27
4190,1,14,28,3,31,40,19,4,0,18,2,23,40,20,22
4191,6,6,22,2,32,20,2,3,0,3,0,10,41,7,29
4192,1,1,17,0,21,4,7,0,0,11,5,12,16,8,11
4193,3,41,43,5,18,6,12,0,0,12,3,5,20,5,13
4194,0,32,40,4,21,15,9,0,0,17,0,4,24,0,20
4195,0,0,17,0,21,20,11,0,0,14,4,6,20,6,21
4196,7,22,23,6,23,20,21,0,0,19,3,19,41,8,20
4197,2,20,23,7,41,11,30,0,0,18,2,10,44,7,23
4198,0,16,19,9,17,10,15,0,0,11,1,10,22,8,1
4199,0,0,13,0,24,19,19,0,0,11,4,20,40,12,24
4200,33,167,182,9,32,10,23,0,0,22,5,25,56,8,32
4201,0,0,9,0,17,9,11,0,0,5,1,8,26,4,17
4202,2,9,24,0,25,14,14,0,0,15,5,20,28,9,9
4203,0,0,7,0,8,35,0,2,0,21,0,16,24,12,15
4204,3,27,26,317,20,12,20,1,0,19,0,10,37,7,23
4205,0,0,17,0,21,18,25,0,0,13,16,8,16,4,19
4206,0,0,10,0,16,15,11,0,0,5,9,7,19,6,22
4207,18,21,20,5,26,13,14,2,0,9,0,4,41,6,16
4208,34,40,65,15,85,45,13,1,0,12,2,16,64,12,50
4209,0,0,8,0,15,8,7,0,0,11,0,11,17,7,9
4210,1,8,16,7,26,6,21,0,0,18,1,15,31,8,21
4211,86,24,26,10,32,22,22,5,0,14,3,14,38,13,25
4212,13,107,125,6,49,23,10,2,0,8,5,14,58,11,38
4213,0,0,9,0,13,8,14,0,0,15,0,14,21,8,16
4214,0,0,8,0,16,7,24,0,0,21,5,22,34,11,13
4215,1,17,23,9,52,23,7,11,0,15,4,37,50,24,36
4216,26,43,52,22,33,16,20,1,0,13,1,40,53,6,26
4217,12,43,41,6,26,20,18,2,0,22,0,21,50,20,29
4218,69,53,95,3,97,30,31,0,0,27,5,33,95,27,60
4219,1,38,52,7,41,26,16,6,0,13,4,18,48,7,36
4220,59,170,219,5,97,72,24,0,0,23,8,13,121,2,66
4221,9,44,59,3,41,24,16,1,0,18,3,17,67,10,25
4222,2,36,59,12,47,37,14,0,0,22,0,8,62,2,44
4223,0,0,0,0,0,60,0,5,0,28,15,4,4,2,1
4224,7,68,75,10,69,28,15,33,0,31,3,10,65,4,57
4225,19,28,36,9,41,42,10,1,0,25,5,2,41,4,46
4226,21,2,22,0,18,12,5,1,0,10,2,10,25,15,14
4227,10,63,72,8,37,15,30,35,0,18,6,18,75,0,30
4228,0,0,8,0,14,9,21,0,0,14,0,2,26,2,13
4229,4,58,64,14,28,23,24,1,0,27,8,2,21,1,2
4230,5,22,30,32,30,27,22,1,0,24,3,0,56,0,22
4231,0,8,25,7,35,26,13,0,0,14,1,24,60,6,30
4232,13,65,96,18,123,46,36,0,0,17,9,26,185,0,40
4233,8,27,71,9,84,62,21,0,0,31,1,4,98,4,74
4234,0,0,25,0,29,30,25,7,0,20,1,0,49,0,26
4235,12,11,37,93,44,39,16,0,0,17,1,2,47,4,39
4236,0,0,0,0,0,107,0,6,0,31,17,0,0,0,0
4237,18,37,54,7,44,42,18,1,0,19,4,16,58,11,4
4238,0,0,1,0,1,85,0,32,0,27,7,0,2,0,1
4239,0,22,61,9,51,51,22,0,0,21,6,2,82,4,52
4240,0,1,9,0,19,11,13,0,0,11,5,8,23,2,15
4241,0,0,9,0,20,9,27,1,0,15,11,8,43,4,2
4242,0,0,13,0,21,17,20,0,0,18,5,6,31,1,21
4243,10,40,55,14,77,47,18,0,0,30,2,8,77,5,59
4244,40,57,70,5,76,34,34,1,0,13,3,2,88,2,53
4245,0,13,40,1,26,76,8,39,0,20,4,9,44,0,25
4246,80,51,63,2,34,20,37,3,0,15,6,15,47,3,4
4247,7,21,28,12,31,31,36,3,0,15,7,6,53,0,33
4248,0,0,5,0,8,85,6,8,0,47,2,4,33,6,17
4249,66,69,97,0,162,73,17,0,0,26,4,4,136,4,115
4250,189,125,159,7,80,61,17,1,0,25,8,11,116,2,24
4251,14,90,95,11,56,45,31,14,0,23,5,8,57,3,35
4252,17,48,60,7,64,44,27,0,0,23,2,5,68,3,57
4253,226,38,47,1,60,30,27,0,0,16,1,27,82,7,49
4254,5,20,27,3,39,9,12,0,0,3,0,4,65,2,27
4255,6,4,22,0,22,16,12,0,0,27,8,10,32,2,23
4256,0,0,9,0,13,13,10,0,0,7,6,12,15,0,14
4257,21,11,16,3,45,29,38,0,0,8,3,7,113,5,53
4258,48,168,153,9,216,24,31,0,0,25,4,2,44,5,10
4259,20,76,91,12,76,38,23,1,0,17,4,4,86,7,56
4260,8,31,39,1,44,41,19,0,0,39,0,6,39,2,35
4261,0,0,18,0,30,19,22,0,0,17,12,2,25,2,21
4262,0,0,48,0,58,65,31,0,0,23,2,52,86,1,58
4263,1,19,39,8,80,27,40,0,0,18,1,20,120,3,43
4264,10,20,38,2,44,23,23,0,0,14,2,8,60,2,34
4265,25,93,118,10,101,50,36,0,0,23,1,14,181,4,68
4266,8,30,44,7,50,30,18,0,0,15,7,14,63,1,2
4267,10,26,47,26,60,78,36,24,0,23,1,38,134,11,56
4268,0,16,35,8,30,20,14,0,0,14,0,9,53,12,4
4269,3,40,62,2,42,29,24,0,0,16,0,4,68,2,37
4270,1,72,78,13,34,28,32,0,0,23,6,0,38,2,30
4271,0,7,20,0,24,16,22,0,0,21,1,18,35,5,27
4272,110,39,70,0,34,29,31,37,0,30,5,9,30,3,6
4273,0,20,32,8,32,33,27,4,0,15,11,2,27,4,28
4274,65,33,53,8,61,36,17,0,0,33,2,9,77,2,50
4275,2,10,22,0,17,14,11,4,0,19,2,11,23,3,16
4276,137,60,65,6,35,29,13,0,0,18,3,20,67,1,32
4277,12,57,55,118,40,18,18,0,0,28,6,27,45,2,28
4278,0,0,15,0,31,17,28,0,0,17,7,2,36,1,3
4279,4,36,51,3,52,33,15,6,0,27,1,4,58,2,42
4280,0,31,52,11,52,33,24,0,0,17,2,6,106,0,58
4281,0,0,11,0,22,13,28,0,0,10,7,4,35,2,20
4282,9,51,90,8,82,57,19,1,0,20,1,32,89,33,52
4283,0,0,8,0,14,14,20,0,0,8,6,2,23,2,13
4284,92,48,66,9,62,54,30,16,0,14,1,38,155,1,70
4285,0,0,12,0,17,10,15,0,0,21,7,2,8,0,7
4286,0,24,26,3,22,13,9,0,0,3,1,23,45,2,22
4287,45,102,142,7,67,53,31,1,0,26,1,40,130,11,65
4288,124,81,89,5,62,39,40,0,0,17,4,13,85,4,50
4289,40,46,45,9,31,84,0,10,0,38,5,60,47,8,34
4290,34,3,23,0,21,16,11,0,0,6,5,2,36,2,4
4291,0,21,42,9,55,41,15,0,0,24,1,1,36,2,38
4292,10,54,62,11,66,38,31,7,0,27,2,70,131,8,73
4293,61,78,98,8,40,39,26,2,0,20,0,11,65,4,48
4294,0,11,27,4,30,23,17,0,0,14,2,0,33,0,19
4295,2,26,38,17,44,44,19,1,0,28,4,17,47,2,37
4296,48,54,74,23,60,33,15,14,0,33,7,13,126,0,81
4297,57,45,41,1,35,16,28,1,0,16,3,22,58,3,12
4298,0,0,21,0,21,26,20,2,0,24,8,25,53,0,35
4299,0,2,2,0,2,123,0,21,0,36,11,7,4,0,1
4300,2,13,18,1,30,23,13,0,0,17,9,18,48,2,34
4301,18,64,66,25,68,40,17,15,0,30,1,53,115,2,66
4302,8,23,25,6,21,12,5,0,0,3,2,10,19,4,17
4303,88,36,51,2,64,60,19,4,0,24,2,9,86,4,47
4304,18,116,100,8,49,105,8,74,0,32,2,4,26,3,55
4305,5,2,20,0,28,12,28,0,0,13,19,2,31,1,25
4306,15,75,86,8,58,40,15,1,0,33,3,24,59,2,55
4307,10,73,69,9,50,30,18,1,0,28,3,40,80,2,52
4308,0,0,16,0,22,14,15,0,0,16,6,4,13,2,18
4309,0,0,16,0,17,26,28,0,0,15,16,0,35,2,22
4310,0,34,70,5,57,32,24,0,0,18,3,5,115,2,52
4311,2,8,37,3,40,32,29,0,0,29,10,8,62,1,3
4312,0,6,15,24,15,8,14,0,0,13,3,2,18,1,11
4313,25,16,44,0,60,37,26,0,0,33,1,57,104,2,60
4314,0,0,14,0,11,14,14,0,0,15,0,3,25,3,13
4315,0,5,10,0,27,19,16,0,0,14,8,20,42,2,17
4316,0,13,18,90,17,16,9,0,0,15,1,0,0,0,15
4317,8,25,32,3,15,74,0,9,0,34,2,15,24,1,17
4318,0,0,0,0,2,51,0,6,0,33,10,2,3,0,0
4319,7,101,109,40,81,6,9,0,0,9,2,6,148,2,86
4320,0,3,3,2,10,10,9,1,0,9,2,4,48,3,12
4321,5,102,127,31,87,11,11,0,0,9,4,3,197,1,7
4322,2,24,58,24,102,4,2,0,0,3,1,0,105,2,64
4323,23,118,159,31,116,15,19,26,0,8,3,4,254,2,137
4324,3,111,162,61,184,12,14,1,0,5,5,6,253,4,144
4325,6,168,183,54,132,11,10,0,0,5,6,2,256,2,145
4326,6,86,100,42,101,9,9,1,0,5,0,3,211,0,108
4327,1,39,46,12,35,1,0,0,0,0,0,5,73,2,24
4328,0,97,108,50,106,16,8,3,0,6,1,0,259,0,155
4329,0,64,79,35,72,4,3,1,0,5,2,2,123,2,18
4330,17,62,84,19,89,1,2,2,0,0,1,0,121,0,47
4331,5,65,82,44,120,6,5,0,0,10,0,2,189,0,3
4332,7,18,18,5,18,4,8,1,0,2,1,4,61,1,3
4333,2,14,17,2,11,12,5,1,0,5,7,15,39,0,21
4334,67,135,136,27,91,12,8,22,0,7,3,4,162,2,88
4335,0,71,134,57,171,21,14,1,0,12,0,4,279,7,149
4336,22,125,123,33,112,13,1,0,0,4,3,7,213,1,114
4337,0,71,84,34,73,4,6,0,0,6,0,2,180,1,3
4338,37,74,85,16,55,4,8,1,0,7,0,4,101,0,60
4339,20,17,30,6,22,0,0,0,0,0,0,4,32,2,23
4340,60,147,170,15,114,19,7,8,0,0,3,2,192,0,64
4341,2,64,128,50,191,12,5,0,0,5,0,3,263,2,123
4342,0,46,52,22,48,0,0,0,0,0,0,4,85,4,45
4343,11,27,24,12,23,8,6,0,0,4,0,2,48,0,37
4344,0,114,119,62,110,13,5,1,0,5,2,22,242,3,132
4345,16,52,68,20,52,1,0,0,0,0,0,10,85,9,35
4346,8,116,145,28,79,2,1,0,0,2,0,4,142,0,5
4347,9,129,146,54,147,8,7,0,0,5,1,2,284,6,169
4348,5,59,96,35,148,3,6,0,0,6,1,4,186,0,83
4349,0,52,71,47,99,0,0,0,0,0,0,2,111,2,65
4350,10,92,97,45,119,10,8,10,0,4,6,6,225,2,126
4351,30,72,123,53,187,13,10,0,0,6,4,6,280,2,149
4352,8,114,130,50,126,18,3,11,0,8,3,20,238,1,123
4353,2,42,48,9,51,4,2,0,0,2,1,2,83,0,46
4354,3,20,28,12,34,8,9,0,0,5,0,2,94,1,45
4355,2,99,125,27,74,0,0,0,0,0,0,3,170,2,11
4356,78,146,129,28,124,6,3,1,0,4,2,30,209,1,125
4357,0,99,100,39,101,3,3,3,0,2,0,4,174,0,98
4358,73,5,6,0,6,13,8,0,0,1,20,4,37,1,24
4359,0,6,16,12,12,7,7,0,0,3,6,7,51,6,18
4360,8,51,71,254,58,10,5,2,0,2,1,1,136,0,66
4361,0,27,32,13,30,1,0,0,0,0,0,2,46,2,27
4362,4,16,14,9,15,0,0,0,0,0,0,2,34,3,15
4363,2,9,7,3,11,4,6,2,0,2,2,2,47,0,15
4364,8,16,10,7,16,0,0,0,0,0,0,8,34,2,15
4365,0,84,83,33,77,4,2,7,0,0,1,2,196,0,91
4366,4,162,112,67,157,15,13,0,0,9,0,11,255,0,59
4367,2,51,61,27,68,8,7,0,0,2,5,6,127,3,67
4368,1,10,9,5,17,5,10,0,0,3,0,6,72,2,0
4369,0,67,110,46,144,16,7,0,0,10,1,8,199,0,120
4370,1,74,83,2,21,0,0,0,0,0,0,6,30,9,18
4371,3,93,94,44,84,3,11,1,0,8,0,4,215,3,116
4372,0,65,79,22,56,18,12,3,0,7,2,23,149,0,71
4373,3,56,62,25,51,4,3,0,0,2,1,4,107,0,62
4374,5,108,107,27,124,12,7,0,0,7,0,2,246,2,124
4375,13,152,159,29,106,8,11,0,0,9,1,56,192,0,93
4376,4,95,89,41,90,5,11,0,0,9,0,12,258,0,125
4377,0,65,91,38,65,5,2,0,0,3,1,3,105,2,55
4378,20,102,131,29,81,17,13,1,0,15,0,3,242,2,106
4379,3,96,106,42,103,8,9,0,0,4,8,4,198,5,106
4380,3,8,32,0,16,13,5,9,0,3,2,2,51,1,34
4381,2,47,51,16,51,13,4,1,0,4,3,2,109,1,60
4382,0,0,7,0,7,12,23,32,0,2,2,10,49,5,28
4383,6,49,110,14,90,6,3,4,0,2,2,18,226,7,75
4384,1,9,26,0,31,3,5,0,0,2,2,2,77,1,48
4385,2,13,22,4,18,0,0,0,0,0,0,2,27,2,17
4386,17,87,77,3,59,6,9,0,0,1,4,22,149,1,68
4387,9,111,132,32,85,13,18,0,0,14,0,66,274,4,137
4388,34,98,106,17,72,12,6,0,0,15,2,15,123,1,70
4389,0,22,53,12,77,1,1,0,0,1,1,4,100,3,54
4390,12,90,75,22,98,16,4,9,0,1,4,4,186,2,102
4391,17,75,73,284,79,5,2,0,0,1,2,5,162,3,88
4392,0,115,134,53,131,9,11,0,0,8,2,0,282,0,11
4393,5,119,122,48,131,0,2,0,0,2,0,2,266,4,129
4394,0,55,89,42,115,5,5,0,0,4,0,2,171,2,108
4395,2,50,51,280,46,4,3,0,0,1,1,0,120,0,45
4396,4,71,156,42,211,7,8,1,0,6,0,14,329,2,119
4397,13,123,142,43,130,5,3,0,0,4,1,4,273,2,145
4398,377,87,105,74,58,9,4,0,0,2,2,18,136,2,28
4399,2,143,146,59,142,16,14,0,0,11,2,28,256,15,120
4400,4,72,120,56,169,3,7,1,0,9,0,30,257,27,133
4401,15,70,86,7,35,9,1,0,0,13,4,0,63,0,44
4402,0,23,35,10,20,4,0,1,0,2,4,4,41,3,20
4403,6,49,136,36,182,22,8,14,0,6,3,8,269,0,143
4404,3,118,140,51,102,5,10,3,0,7,3,5,268,1,136
4405,9,112,110,20,65,21,10,12,0,5,1,16,198,0,92
4406,0,37,81,34,143,3,5,0,0,4,1,6,200,0,109
4407,13,80,81,34,113,9,7,0,0,10,0,43,179,0,104
4408,0,18,26,14,48,10,7,0,0,7,0,0,82,0,43
4409,0,46,93,28,71,0,0,0,0,0,0,32,145,25,79
4410,3,25,54,5,69,7,12,11,0,3,5,34,256,0,113
4411,3,32,36,331,60,4,4,0,0,3,2,7,93,1,62
4412,2,30,36,21,66,14,3,1,0,17,2,8,91,0,33
4413,5,5,10,0,17,4,1,1,0,4,2,16,41,19,19
4414,6,65,61,16,58,22,4,2,0,9,8,29,133,1,66
4415,0,94,86,46,166,5,5,0,0,2,0,8,239,3,97
4416,38,136,139,41,87,2,0,2,0,0,0,38,145,2,112
4417,65,53,56,18,41,4,2,1,0,0,2,4,82,3,46
4418,0,83,138,57,185,17,11,0,0,9,6,2,243,0,133
4419,10,17,20,1,25,10,9,0,0,12,0,4,51,0,30
4420,2,37,30,8,39,2,1,2,0,1,0,2,53,2,36
4421,58,147,157,36,115,7,5,1,0,7,0,4,254,2,81
4422,12,67,80,26,75,11,11,2,0,4,6,64,178,39,96
4423,8,77,91,22,67,7,2,0,0,2,4,4,116,2,58
4424,4,84,92,42,87,2,0,0,0,2,0,10,169,2,93
4425,1,108,126,57,126,36,16,0,0,5,9,14,332,2,29
4426,0,20,22,4,11,0,0,0,0,0,0,15,31,1,15
4427,0,4,8,0,8,13,7,0,0,5,0,17,47,1,27
4428,2,36,36,9,30,0,0,0,0,0,0,2,56,1,31
4429,6,7,14,2,22,5,3,0,0,6,0,13,30,11,21
4430,19,80,83,22,79,4,6,0,0,1,2,5,190,2,96
4431,7,88,121,47,113,17,5,1,0,8,0,4,239,4,34
4432,12,143,155,66,132,7,13,3,0,4,8,5,261,0,141
4433,2,87,88,30,75,17,4,6,0,11,1,7,129,4,73
4434,0,86,184,53,175,0,0,0,0,0,0,2,242,3,119
4435,4,57,61,33,69,0,0,0,0,0,0,24,129,4,74
4436,26,95,134,58,177,11,12,1,0,7,3,18,307,18,106
4437,0,46,94,44,127,1,11,3,0,7,0,4,227,2,35
4438,3,74,89,43,83,11,5,1,0,7,1,8,149,2,105
4439,8,92,86,39,84,11,7,0,0,9,6,15,203,2,11
4440,27,83,147,37,81,7,0,0,0,0,0,14,233,2,98
4441,11,99,105,18,76,8,9,5,0,3,2,13,181,0,93
4442,183,90,72,26,83,5,5,1,0,2,0,3,164,0,1
4443,10,47,46,7,54,0,0,0,0,0,0,30,101,31,44
4444,22,148,167,39,118,9,7,4,0,8,2,2,199,1,111
4445,3,102,119,49,138,7,11,5,0,5,0,12,259,7,135
4446,3,74,110,30,89,7,4,2,0,6,1,8,188,6,94
4447,1,49,69,32,73,6,7,0,0,5,0,24,118,2,73
4448,21,93,110,33,94,14,9,1,0,5,9,10,205,2,113
4449,29,98,95,30,100,7,5,0,0,8,0,0,231,0,5
4450,0,0,5,0,9,14,15,0,0,7,3,4,34,1,22
4451,2,34,33,14,35,1,0,0,0,0,0,2,82,4,39
4452,3,114,128,43,128,10,7,0,0,5,0,4,232,1,126
4453,1,44,88,34,132,4,6,0,0,4,0,23,190,0,90
4454,6,140,159,53,106,8,11,10,0,3,6,4,287,2,142
4455,2,2,4,0,4,12,9,0,0,5,2,5,45,2,8
4456,1,83,88,34,100,12,14,0,0,12,0,0,233,0,117
4457,5,52,49,21,59,8,17,0,0,4,2,3,144,5,68
4458,0,76,103,40,116,6,5,0,0,5,0,2,193,4,101
4459,0,7,10,1,11,5,5,1,0,3,4,8,39,1,17
4460,81,79,72,20,56,23,6,14,0,1,2,2,164,1,94
4461,6,104,116,53,99,12,9,25,0,1,13,5,212,3,122
4462,2,82,96,26,77,8,12,2,0,3,0,2,169,1,11
4463,1,13,21,5,23,0,0,0,0,0,0,3,48,1,26
4464,8,98,131,27,92,13,4,2,0,3,1,2,187,0,88
4465,4,12,20,4,17,9,10,1,0,5,5,2,38,2,28
4466,13,58,69,28,62,4,3,2,0,3,1,20,122,0,73
4467,38,105,124,4,46,24,10,1,0,4,5,6,142,2,69
4468,1,63,125,29,88,11,5,0,0,4,0,15,204,4,94
4469,12,20,27,5,15,1,0,1,0,0,0,12,39,6,17
4470,1,68,74,25,71,16,15,0,0,15,0,6,159,1,93
4471,2,83,127,45,92,11,15,0,0,7,4,6,198,4,98
4472,7,36,32,18,48,6,8,2,0,6,1,4,102,3,52
4473,7,27,21,11,28,0,0,0,0,0,0,4,47,2,25
4474,9,90,100,24,89,8,11,1,0,6,2,14,149,4,97
4475,0,0,1,0,1,14,15,0,0,1,19,2,39,0,7
4476,10,131,167,55,148,23,7,9,0,7,5,4,223,2,143
4477,2,23,35,7,24,11,2,2,0,4,3,12,50,10,37
4478,4,51,51,14,27,0,0,0,0,0,0,6,52,4,4
4479,2,97,84,66,143,8,4,3,0,3,0,4,294,1,79
4480,35,147,161,51,147,2,1,0,0,1,0,2,191,2,2
4481,3,123,111,59,146,9,12,1,0,12,0,9,267,6,139
4482,0,128,139,60,152,20,10,0,0,16,0,4,274,0,164
4483,23,64,66,26,57,6,8,3,0,5,3,4,160,2,18
4484,0,52,69,28,63,6,5,2,0,4,1,4,117,1,67
4485,9,117,111,49,108,7,12,37,0,7,6,0,226,0,123
4486,5,5,5,2,9,14,14,0,0,15,1,2,48,0,23
4487,0,98,118,43,118,5,6,2,0,7,0,4,256,0,125
4488,0,0,0,0,0,14,11,8,0,16,0,4,44,0,20
4489,0,72,79,40,80,0,0,0,0,0,0,8,133,2,83
4490,6,69,50,42,74,1,0,0,0,1,1,12,86,10,52
4491,2,95,114,50,95,14,9,2,0,7,2,5,264,1,35
4492,1,118,127,52,111,0,0,0,0,0,0,4,180,3,115
4493,6,85,100,30,89,11,8,1,0,5,4,0,174,0,91
4494,0,52,59,14,51,2,2,0,0,1,0,3,106,3,54
4495,2,77,80,36,87,5,12,2,0,7,6,17,141,16,83
4496,1,29,36,6,43,7,8,0,0,8,0,0,95,0,50
4497,1,50,66,18,56,0,0,0,0,0,0,6,117,2,61
4498,30,112,154,53,114,10,13,1,0,12,3,50,272,35,5
4499,2,84,109,44,93,17,5,0,0,4,5,18,191,0,45
4500,6,46,80,31,121,6,5,0,0,2,0,4,195,4,63
4501,95,104,105,176,58,4,4,0,0,1,1,4,132,3,79
4502,0,13,16,7,19,14,6,2,0,13,0,8,57,2,24
4503,9,96,95,26,108,4,5,1,0,6,1,20,193,17,100
4504,0,92,142,64,166,0,1,0,0,1,1,4,206,1,121
4505,19,30,29,4,12,0,0,0,0,0,0,9,23,3,13
4506,1,58,42,162,57,11,10,0,0,7,0,20,141,1,74
4507,2,52,53,24,50,13,15,2,0,2,5,4,142,1,82
4508,15,229,249,7,48,2,3,1,0,0,0,9,105,4,39
4509,1,83,88,28,95,17,9,4,0,7,3,6,203,0,107
4510,3,69,116,47,155,7,5,0,0,10,0,2,222,2,9
4511,0,81,89,25,68,5,11,1,0,6,0,2,139,2,69
4512,9,57,51,18,44,1,2,0,0,1,1,14,73,8,7
4513,26,81,104,34,128,4,10,0,0,6,3,25,201,1,102
4514,0,36,52,11,47,11,10,3,0,7,7,10,140,4,9
4515,13,16,15,5,13,4,1,0,0,4,0,6,27,2,15
4516,1,87,69,25,83,3,3,1,0,3,0,0,87,3,69
4517,44,86,78,17,40,2,4,2,0,2,0,4,118,2,54
4518,17,62,79,30,91,2,1,1,0,2,0,4,117,5,61
4519,12,116,133,43,107,11,10,0,0,4,4,4,271,1,142
4520,34,137,137,23,106,16,11,1,0,7,4,12,266,0,17
4521,21,111,171,49,186,11,8,4,0,8,1,0,226,0,135
4522,10,103,110,22,97,11,1,1,0,2,3,6,165,4,92
4523,4,111,113,36,135,12,7,0,0,6,1,2,334,2,168
4524,2,67,63,27,67,2,0,0,0,0,0,6,116,3,65
4525,1,66,77,31,88,1,6,0,0,3,0,2,147,2,78
4526,0,53,51,11,34,0,0,0,0,0,0,2,53,2,27
4527,5,12,13,0,10,5,6,0,0,5,3,32,60,2,1
4528,50,104,110,17,54,10,15,11,0,13,2,17,117,2,61
4529,8,73,96,35,116,10,12,1,0,7,4,4,211,2,98
4530,0,135,139,52,132,7,16,1,0,7,2,2,335,0,68
4531,0,0,0,0,1,27,15,1,0,8,9,0,71,0,29
4532,10,113,154,54,126,6,8,0,0,4,4,16,261,3,157
4533,0,68,84,43,67,7,8,0,0,8,2,2,152,2,76
4534,4,9,13,1,13,17,5,1,0,14,1,6,31,1,14
4535,0,0,1,0,5,9,16,3,0,13,1,2,81,1,8
4536,24,77,97,33,74,7,6,0,0,1,3,4,150,0,80
4537,3,49,55,5,52,4,4,0,0,0,0,10,80,6,53
4538,17,147,177,42,174,7,7,0,0,5,2,2,257,0,138
4539,0,55,67,32,56,8,3,11,0,4,0,6,159,5,84
4540,0,35,48,8,41,8,3,0,0,9,0,4,74,2,45
4541,4,43,56,12,46,15,8,2,0,11,5,8,142,2,65
4542,2,44,76,16,49,3,2,6,0,2,0,24,126,2,45
4543,3,81,105,29,70,16,15,6,0,19,0,2,166,1,3
4544,0,114,183,54,162,13,7,0,0,7,0,2,252,2,27
4545,7,104,127,54,120,4,3,0,0,2,1,6,206,8,113
4546,109,125,144,17,66,8,2,7,0,5,1,17,144,0,44
4547,0,6,5,3,11,9,9,12,0,7,1,14,58,13,0
4548,0,15,14,6,20,6,8,2,0,5,0,8,50,2,30
4549,0,119,160,61,124,9,8,0,0,9,6,32,278,0,165
4550,15,51,86,30,96,4,0,2,0,2,0,2,108,4,67
4551,3,179,185,40,128,9,9,2,0,6,2,7,274,2,147
4552,0,100,94,58,101,10,12,2,0,12,0,10,208,4,109
4553,11,49,52,12,32,3,6,0,0,8,0,6,78,0,11
4554,0,109,109,54,111,0,0,0,0,0,0,12,182,5,101
4555,0,123,171,63,124,9,12,2,0,9,5,30,281,13,3
4556,12,110,124,32,106,10,5,1,0,4,8,2,204,1,116
4557,0,43,61,21,47,5,4,0,0,4,2,29,127,0,68
4558,3,5,9,3,11,9,6,0,0,7,3,4,28,2,22
4559,13,3,1,1,5,2,3,1,0,1,0,33,45,0,18
4560,52,119,131,21,113,18,9,21,0,6,2,7,219,0,82
4561,24,95,113,54,101,29,11,46,0,9,6,11,202,0,137
4562,0,31,29,6,30,2,4,0,0,3,0,4,58,4,23
4563,57,123,153,35,120,7,6,1,0,8,0,10,249,2,133
4564,0,75,98,33,75,15,6,2,0,7,0,4,169,5,12
4565,25,141,157,46,124,8,13,33,0,5,5,8,284,1,134
4566,11,103,123,43,105,15,5,0,0,6,1,10,197,7,13
4567,0,28,30,7,20,2,0,1,0,2,0,2,33,1,23
4568,18,93,65,10,78,11,8,2,0,14,0,11,157,0,89
4569,53,162,177,12,97,28,9,2,0,10,8,72,229,2,113
4570,6,113,142,27,145,13,8,0,0,3,5,11,288,0,155
4571,39,59,67,18,52,2,3,1,0,1,0,16,110,14,51
