,0,1,2,3
2633,86,42,0,36
2634,115,5,0,38
2635,231,21,0,16
2636,540,166,0,38
2637,88,1,0,47
2638,164,186,0,125
2639,246,88,0,128
2640,146,38,0,86
2641,92,29,0,2
2642,179,62,0,49
2643,39,203,0,63
2644,112,1,0,20
2645,456,192,0,81
2646,90,19,0,36
2647,60,16,0,33
2648,188,173,0,46
2649,180,57,1,29
2650,153,325,1,118
2651,60,99,0,25
2652,86,31,0,12
2653,135,363,0,93
2654,221,32,0,34
2655,247,62,0,35
2656,60,22,0,35
2657,140,4,0,30
2658,52,71,0,51
2659,109,37,0,51
2660,293,208,1,115
2661,134,3,0,93
2662,256,36,0,23
2663,75,12,0,28
2664,64,0,0,34
2665,65,0,0,108
2666,79,0,1,68
2667,50,0,0,116
2668,30,0,0,81
2669,56,0,0,96
2670,46,0,0,91
2671,46,0,0,60
2672,60,16,0,29
2673,114,28,0,108
2674,77,23,1,46
2675,106,6,0,68
2676,73,9,0,65
2677,434,65,0,220
2678,91,0,0,83
2679,493,75,0,241
2680,71,56,0,126
2681,98,0,0,19
2682,66,23,3,53
2683,70,0,0,36
2684,94,2,0,43
2685,50,19,0,39
2686,50,11,0,62
2687,144,1,0,41
2688,61,0,0,44
2689,87,39,0,99
2690,69,8,0,26
2691,57,7,0,40
2692,397,0,0,46
2693,119,0,0,58
2694,51,15,0,36
2695,57,19,0,54
2696,55,0,0,44
2697,198,21,0,147
2698,172,2,0,171
2699,90,31,0,49
2700,189,4,0,137
2701,170,49,0,139
2702,534,1,0,242
2703,214,67,0,175
2704,42,26,0,90
2705,116,14,0,29
2706,88,0,0,20
2707,94,15,0,37
2708,422,36,0,37
2709,81,13,0,60
2710,115,2,0,10
2711,154,21,0,58
2712,914,11,0,52
2713,49,11,0,50
2714,67,6,0,49
2715,84,28,0,11
2716,551,57,0,33
2717,124,9,0,34
2718,70,4,0,29
2719,129,23,0,23
2720,63,34,1,55
2721,184,8,0,39
2722,0,146,0,0
2723,680,39,1,107
2724,91,34,0,57
2725,157,30,0,22
2726,34,61,0,45
2727,486,26,0,49
2728,35,99,0,81
2729,368,32,0,199
2730,228,31,0,43
2731,28,28,0,45
2732,51,1,0,50
2733,163,35,1,118
2734,136,1,0,3
2735,116,27,0,52
2736,140,0,0,13
2737,33,6,0,100
2738,100,2,0,54
2739,61,16,0,23
2740,55,34,0,31
2741,103,292,0,48
2742,291,49,0,67
2743,206,2,0,44
2744,179,27,0,68
2745,333,290,3,148
2746,75,47,0,23
2747,22,272,0,147
2748,84,0,0,61
2749,64,6,0,37
2750,72,13,0,21
2751,110,90,0,67
2752,64,7,0,49
2753,55,16,0,38
2754,128,15,0,73
2755,91,9,0,95
2756,95,0,0,53
2757,95,12,1,87
2758,145,14,0,52
2759,17,29,1,99
2760,92,1,0,87
2761,46,24,0,99
2762,29,15,0,59
2763,45,19,0,74
2764,195,11,0,90
2765,161,12,0,120
2766,110,8,0,74
2767,101,0,0,78
2768,19,6,7,80
2769,49,9,0,51
2770,52,20,0,69
2771,161,25,4,216
2772,55,7,0,40
2773,231,23,3,191
2774,133,1,0,108
2775,261,9,0,80
2776,116,1,1,237
2777,216,0,0,58
2778,83,1,0,56
2779,182,9,4,178
2780,247,0,0,51
2781,140,1,0,113
2782,23,9,0,66
2783,67,5,0,28
2784,30,16,0,66
2785,70,0,0,61
2786,128,11,0,72
2787,414,11,0,144
2788,58,0,0,69
2789,170,5,0,124
2790,60,3,0,51
2791,105,4,1,97
2792,424,17,0,128
2793,104,0,0,56
2794,230,12,0,131
2795,92,0,0,22
2796,173,6,0,121
2797,79,1,0,52
2798,163,22,3,236
2799,93,5,0,43
2800,718,3,0,74
2801,260,10,12,228
2802,169,9,0,97
2803,208,18,1,54
2804,92,0,0,69
2805,82,3,0,61
2806,141,0,0,77
2807,347,9,0,121
2808,122,2,0,108
2809,62,13,0,23
2810,597,34,0,115
2811,18,89,0,62
2812,106,27,0,40
2813,271,41,0,48
2814,7,107,0,85
2815,538,9,0,207
2816,78,108,0,139
2817,15,161,0,117
2818,47,27,0,24
2819,356,111,0,153
2820,62,0,0,111
2821,50,0,0,78
2822,534,9,0,313
2823,40,0,0,60
2824,56,0,0,52
2825,250,1,0,163
2826,59,0,0,55
2827,55,0,0,60
2828,46,0,0,123
2829,34,5,0,81
2830,93,0,0,62
2831,106,2,0,47
2832,43,6,0,115
2833,99,0,0,41
2834,38,1,0,69
2835,87,0,0,38
2836,81,1,0,106
2837,113,0,0,139
2838,56,0,0,43
2839,49,1,0,55
2840,64,0,0,40
2841,31,1,0,162
2842,81,0,0,94
2843,78,0,0,108
2844,112,0,0,69
2845,50,19,0,34
2846,88,6,0,86
2847,106,0,0,88
2848,209,28,0,162
2849,77,3,0,66
2850,128,37,0,227
2851,480,8,0,79
2852,127,12,0,37
2853,68,7,0,36
2854,85,1,0,51
2855,195,13,1,133
2856,88,7,0,48
2857,59,0,0,50
2858,363,12,0,82
2859,777,11,0,139
2860,186,1,0,139
2861,93,14,2,96
2862,102,0,0,46
2863,140,7,0,161
2864,87,53,0,73
2865,125,58,0,142
2866,38,31,1,40
2867,139,5,0,20
2868,214,0,0,68
2869,86,8,0,79
2870,9,48,0,49
2871,213,9,0,140
2872,645,41,0,311
2873,444,38,0,141
2874,27,62,0,48
2875,111,5,0,70
2876,83,0,0,43
2877,98,1,0,85
2878,162,37,0,151
2879,106,16,0,128
2880,112,32,0,110
2881,128,10,0,121
2882,93,42,0,61
2883,236,3,0,37
2884,67,13,0,140
2885,190,34,0,94
2886,95,1,0,68
2887,74,6,0,40
2888,244,12,0,54
2889,151,17,0,106
2890,181,6,0,101
2891,99,4,0,47
2892,90,8,0,52
2893,121,6,0,81
2894,83,2,0,27
2895,339,11,0,65
2896,71,3,0,82
2897,39,62,0,44
2898,86,10,0,92
2899,22,49,0,54
2900,78,1,0,74
2901,188,14,0,149
2902,64,3,0,83
2903,319,37,4,284
2904,148,0,0,70
2905,86,4,0,73
2906,170,14,0,102
2907,85,7,0,57
2908,720,8,0,36
2909,129,0,0,28
2910,2,55,0,67
2911,55,6,0,72
2912,72,0,0,54
2913,109,0,0,85
2914,257,66,2,252
2915,304,59,0,168
2916,55,6,0,46
2917,82,0,0,25
2918,160,0,0,45
2919,303,29,0,102
2920,106,8,0,63
2921,53,37,0,40
2922,111,1,0,70
2923,145,8,0,60
2924,124,2,0,60
2925,213,34,0,174
2926,98,2,0,50
2927,62,1,0,36
2928,64,0,0,75
2929,444,3,0,1
2930,144,40,0,29
2931,68,47,0,19
2932,102,0,0,18
2933,240,14,0,4
2934,252,0,0,14
2935,61,40,0,11
2936,107,403,0,14
2937,2,193,0,0
2938,120,15,0,1
2939,105,8,0,22
2940,171,18,0,2
2941,317,7,0,34
2942,92,12,0,29
2943,140,2,0,14
2944,162,19,0,38
2945,201,154,1,70
2946,35,55,0,14
2947,583,35,2,98
2948,253,14,0,7
2949,99,11,0,35
2950,170,10,0,8
2951,19,69,0,13
2952,81,23,0,20
2953,126,0,0,10
2954,197,0,0,14
2955,98,8,1,27
2956,93,0,0,5
2957,429,11,1,66
2958,218,1,0,1
2959,78,0,0,20
2960,10,353,0,2
2961,108,15,0,21
2962,109,10,0,10
2963,90,527,0,22
2964,0,727,0,4
2965,210,46,0,29
2966,660,14,0,24
2967,354,324,3,8
2968,164,6,0,4
2969,213,18,1,40
2970,101,9,0,17
2971,113,7,0,10
2972,17,97,0,3
2973,172,0,0,16
2974,85,0,0,26
2975,213,0,0,120
2976,391,5,0,244
2977,238,0,0,164
2978,10,40,1,120
2979,178,0,0,64
2980,197,47,0,116
2981,422,56,2,218
2982,107,9,0,91
2983,195,9,0,50
2984,100,6,0,66
2985,258,5,0,95
2986,124,0,0,82
2987,168,36,0,99
2988,181,8,0,92
2989,120,1,0,67
2990,84,0,0,46
2991,124,20,0,74
2992,286,57,0,146
2993,141,0,0,23
2994,59,39,0,85
2995,409,42,6,185
2996,291,31,0,178
2997,59,6,0,33
2998,407,31,0,103
2999,86,6,0,54
3000,113,2,0,63
3001,75,0,0,57
3002,79,3,0,35
3003,180,7,0,77
3004,177,53,0,168
3005,254,11,0,124
3006,79,8,0,27
3007,83,5,0,70
3008,103,2,0,115
3009,181,59,0,163
3010,71,7,0,72
3011,60,4,0,42
3012,133,44,0,112
3013,51,14,0,33
3014,64,8,0,61
3015,65,10,0,70
3016,49,19,0,91
3017,101,12,0,101
3018,64,0,0,56
3019,108,13,0,65
3020,68,2,0,33
3021,128,47,0,264
3022,102,31,0,144
3023,74,13,0,80
3024,102,19,0,143
3025,78,0,0,44
3026,77,30,0,146
3027,37,27,0,136
3028,172,0,0,40
3029,113,0,0,51
3030,113,0,0,14
3031,460,0,0,11
3032,827,0,0,23
3033,122,0,1,22
3034,179,0,0,7
3035,186,0,0,41
3036,134,0,1,33
3037,23,48,0,66
3038,289,15,0,84
3039,149,0,0,21
3040,76,0,0,64
3041,44,1,0,80
3042,134,14,0,136
3043,219,1,0,95
3044,424,9,0,80
3045,93,0,0,28
3046,72,1,0,35
3047,168,0,0,43
3048,407,36,2,223
3049,134,6,0,43
3050,40,0,0,81
3051,34,25,0,87
3052,178,6,0,52
3053,60,0,0,48
3054,35,0,0,69
3055,247,0,0,0
3056,142,0,0,18
3057,104,2,0,13
3058,92,1,0,7
3059,155,0,0,0
3060,169,22,0,1
3061,118,1,0,18
3062,105,0,0,2
3063,281,21,0,0
3064,48,32,0,18
3065,48,24,0,30
3066,148,1,0,50
3067,92,50,0,48
3068,28,99,0,12
3069,465,324,0,173
3070,302,1,0,44
3071,292,155,0,73
3072,23,82,0,71
3073,91,27,0,25
3074,22,124,0,58
3075,123,0,0,35
3076,164,65,0,72
3077,19,187,0,72
3078,146,30,0,29
3079,278,212,1,109
3080,66,23,0,17
3081,297,68,0,82
3082,68,0,0,50
3083,145,72,0,57
3084,6,60,0,34
3085,123,0,0,56
3086,129,48,0,38
3087,143,46,0,46
3088,168,52,1,138
3089,122,19,0,134
3090,15,30,0,91
3091,19,23,0,65
3092,49,20,0,83
3093,6,2,2,112
3094,26,28,0,97
3095,17,23,0,97
3096,94,3,0,49
3097,83,0,0,17
3098,36,5,0,156
3099,105,0,0,29
3100,151,0,0,26
3101,86,0,0,24
3102,128,0,0,10
3103,208,0,0,64
3104,100,0,0,16
3105,75,0,0,28
3106,147,0,1,56
3107,156,0,0,31
3108,130,2,0,85
3109,157,0,1,80
3110,96,2,0,20
3111,137,0,0,19
3112,77,0,0,50
3113,174,0,0,27
3114,71,0,0,35
3115,96,0,0,143
3116,87,1,0,81
3117,67,0,0,55
3118,156,0,0,24
3119,43,0,0,55
3120,81,16,0,44
3121,75,21,0,33
3122,55,7,0,52
3123,57,5,0,46
3124,64,8,0,34
3125,387,0,0,0
3126,50,11,0,62
3127,63,99,0,40
3128,89,0,0,43
3129,51,12,0,42
3130,92,0,0,38
3131,68,2,0,72
3132,169,1,0,56
3133,116,19,1,46
3134,345,5,1,114
3135,72,0,0,36
3136,80,9,0,49
3137,128,0,0,11
3138,86,0,0,19
3139,116,0,0,34
3140,1,945,0,27
3141,80,0,0,36
3142,135,6,0,56
3143,87,6,0,35
3144,245,1,0,51
3145,441,122,0,119
3146,178,52,0,105
3147,11,52,0,46
3148,111,0,0,83
3149,130,40,0,59
3150,99,23,0,40
3151,208,3,0,59
3152,257,113,0,171
3153,301,50,4,110
3154,127,0,0,21
3155,97,22,0,63
3156,85,1,0,34
3157,514,31,0,103
3158,95,1,0,46
3159,96,1,0,35
3160,106,0,0,63
3161,75,0,0,61
3162,79,0,0,62
3163,85,0,0,24
3164,104,0,0,23
3165,62,0,0,54
3166,546,0,0,167
3167,92,0,0,17
3168,178,0,0,160
3169,76,5,0,91
3170,155,0,0,84
3171,117,0,0,39
3172,258,49,0,56
3173,229,8,0,90
3174,39,0,0,59
3175,84,1,0,52
3176,61,18,0,34
3177,339,9,0,128
3178,77,31,1,67
3179,115,45,0,84
3180,852,8,0,128
3181,17,58,0,42
3182,135,28,0,100
3183,72,1,0,77
3184,0,133,0,0
3185,65,0,0,49
3186,151,4,0,204
3187,170,86,0,122
3188,111,1,0,179
3189,37,42,0,69
3190,68,47,0,31
3191,153,35,0,101
3192,120,50,0,25
3193,71,0,0,33
3194,88,0,0,31
3195,71,0,0,30
3196,67,0,0,34
3197,53,0,0,45
3198,73,0,0,41
3199,59,0,3,57
3200,65,0,0,67
3201,305,36,0,119
3202,49,12,0,39
3203,113,68,0,142
3204,169,1,0,101
3205,154,13,0,83
3206,93,13,0,57
3207,54,0,0,46
3208,134,9,0,64
3209,66,4,0,33
3210,13,24,3,186
3211,254,60,0,109
3212,79,4,0,17
3213,129,16,0,74
3214,159,8,0,58
3215,283,70,0,71
3216,86,29,0,48
3217,41,89,0,69
3218,247,104,0,88
3219,391,103,0,221
3220,126,62,0,59
3221,86,1,0,37
3222,124,7,0,67
3223,192,67,0,48
3224,399,41,0,65
3225,78,9,0,57
3226,136,77,0,38
3227,86,4,0,68
3228,154,22,1,156
3229,159,16,0,55
3230,51,2,0,106
3231,175,26,0,157
3232,139,39,0,48
3233,481,138,0,101
3234,60,1,0,40
3235,311,22,1,78
3236,129,27,0,54
3237,246,82,3,142
3238,149,111,0,38
3239,75,51,0,81
3240,767,46,0,78
3241,19,7,0,190
3242,568,184,2,224
3243,433,109,0,160
3244,462,97,0,179
3245,38,21,0,75
3246,88,9,0,66
3247,107,19,0,33
3248,115,25,0,106
3249,230,95,0,100
3250,63,15,0,41
3251,183,39,0,101
3252,180,17,0,59
3253,249,85,0,59
3254,73,3,0,86
3255,351,42,0,83
3256,163,118,0,52
3257,73,1,0,53
3258,52,6,0,137
3259,6,59,0,58
3260,94,0,0,26
3261,313,41,0,83
3262,193,29,0,186
3263,563,43,0,100
3264,68,13,0,42
3265,289,38,0,49
3266,59,30,0,30
3267,223,103,0,144
3268,280,18,0,79
3269,168,36,0,84
3270,230,35,0,38
3271,351,33,1,106
3272,5,261,0,73
3273,431,77,1,231
3274,2,130,0,75
3275,2,285,1,28
3276,291,0,0,25
3277,400,1,0,101
3278,327,13,1,41
3279,191,100,0,141
3280,351,58,0,215
3281,0,214,0,0
3282,106,3,0,27
3283,87,3,0,28
3284,89,31,0,117
3285,0,158,0,0
3286,81,6,0,97
3287,71,14,0,83
3288,897,0,0,19
3289,51,0,0,59
3290,189,4,0,124
3291,46,9,0,63
3292,95,4,0,82
3293,68,0,0,38
3294,164,0,0,86
3295,73,0,0,67
3296,100,6,0,40
3297,207,62,0,197
3298,95,33,0,286
3299,29,1,0,84
3300,257,45,0,205
3301,93,41,0,13
3302,107,29,0,109
3303,43,7,0,68
3304,32,14,1,56
3305,108,91,0,276
3306,130,45,1,130
3307,239,72,0,208
3308,88,27,0,99
3309,83,13,0,123
3310,178,16,0,76
3311,134,2,0,99
3312,337,4,0,42
3313,29,3,0,70
3314,263,5,0,34
3315,239,25,0,104
3316,142,38,0,90
3317,121,41,0,138
3318,67,0,0,46
3319,365,39,0,156
3320,51,7,0,43
3321,118,38,0,121
3322,44,3,0,52
3323,26,4,0,79
3324,110,79,0,28
3325,76,0,0,32
3326,258,24,0,222
3327,48,6,0,82
3328,73,26,0,73
3329,164,3,0,19
3330,397,6,0,50
3331,62,33,0,89
3332,163,20,0,35
3333,179,42,0,186
3334,298,37,0,167
3335,45,7,0,49
3336,16,54,1,43
3337,81,2,0,123
3338,27,33,0,50
3339,6,65,0,73
3340,125,27,0,82
3341,49,19,0,67
3342,150,0,0,49
3343,316,2,0,156
3344,795,0,0,78
3345,86,0,0,35
3346,467,33,0,205
3347,80,3,0,85
3348,219,143,2,334
3349,22,2,0,87
3350,81,1,0,29
3351,872,31,1,67
3352,62,1,0,46
3353,186,0,0,29
3354,254,0,0,68
3355,128,23,0,191
3356,328,66,5,288
3357,546,63,0,151
3358,77,45,0,65
3359,124,39,0,281
3360,54,0,0,48
3361,54,22,0,102
3362,184,1,0,53
3363,55,6,0,54
3364,103,0,0,50
3365,4,72,0,100
3366,179,6,0,32
3367,57,2,2,57
3368,392,68,0,108
3369,49,0,0,69
3370,94,28,0,30
3371,109,31,0,163
3372,115,13,0,101
3373,96,31,0,108
3374,76,30,0,69
3375,69,0,0,81
3376,604,0,0,51
3377,185,6,0,105
3378,53,18,0,58
3379,103,0,3,127
3380,81,0,0,40
3381,35,27,0,68
3382,69,1,0,55
3383,80,31,0,86
3384,84,1,0,41
3385,69,0,0,80
3386,513,1,0,143
3387,159,2,0,99
3388,134,21,0,74
3389,40,1,0,75
3390,61,0,0,50
3391,56,40,0,65
3392,118,36,0,109
3393,108,32,0,60
3394,92,23,0,157
3395,98,8,0,57
3396,113,1,0,25
3397,39,0,0,78
3398,305,27,0,167
3399,187,20,0,123
3400,87,23,2,127
3401,150,6,0,87
3402,234,31,0,90
3403,629,0,0,34
3404,123,17,0,81
3405,255,3,0,144
3406,97,46,0,108
3407,379,40,0,250
3408,94,6,0,51
3409,118,0,0,43
3410,94,3,0,46
3411,73,6,0,31
3412,82,3,0,88
3413,55,0,0,67
3414,114,2,0,86
3415,56,4,0,42
3416,267,10,0,67
3417,82,4,0,47
3418,97,4,0,153
3419,65,2,0,76
3420,162,1,0,48
3421,132,36,0,168
3422,114,28,1,86
3423,26,28,0,49
3424,3,55,0,68
3425,195,54,0,62
3426,99,19,0,97
3427,112,2,0,67
3428,137,6,0,79
3429,185,2,0,67
3430,54,0,0,46
3431,140,3,0,33
3432,70,15,0,34
3433,26,9,0,64
3434,35,53,5,130
3435,139,0,0,43
3436,35,44,0,65
3437,349,55,0,10
3438,98,0,0,75
3439,89,7,0,131
3440,113,29,0,151
3441,173,3,0,67
3442,187,2,0,126
3443,102,0,0,73
3444,55,3,0,81
3445,74,21,0,73
3446,22,35,0,47
3447,199,2,0,138
3448,206,43,0,121
3449,232,0,0,69
3450,161,50,0,214
3451,54,6,1,49
3452,81,5,0,68
3453,84,2,0,54
3454,217,34,3,94
3455,600,3,0,18
3456,289,90,0,273
3457,549,0,0,66
3458,386,4,0,44
3459,276,0,0,34
3460,90,61,1,25
3461,52,0,0,54
3462,92,1,0,16
3463,83,10,0,44
3464,110,23,0,112
3465,362,36,0,230
3466,91,4,0,74
3467,17,39,6,53
3468,129,5,0,83
3469,74,13,0,20
3470,94,13,0,12
3471,82,13,0,48
3472,233,11,0,97
3473,62,0,0,45
3474,337,7,0,52
3475,74,9,0,18
3476,235,4,0,23
3477,77,6,0,30
3478,294,23,0,169
3479,770,34,1,83
3480,127,1,0,60
3481,62,6,0,50
3482,90,10,0,10
3483,103,12,0,25
3484,91,2,0,63
3485,120,2,0,54
3486,95,25,0,22
3487,189,10,0,76
3488,153,11,0,12
3489,70,3,0,83
3490,68,21,0,101
3491,93,10,0,74
3492,83,2,0,41
3493,158,30,0,43
3494,102,14,0,102
3495,110,14,0,40
3496,136,8,0,45
3497,83,0,0,42
3498,56,1,0,51
3499,140,32,0,64
3500,74,12,0,31
3501,52,35,0,42
3502,12,104,0,59
3503,74,1,0,33
3504,3,203,2,148
3505,42,44,0,20
3506,25,40,1,45
3507,82,0,0,35
3508,6,137,0,130
3509,75,43,0,90
3510,205,86,0,108
3511,41,1,0,63
3512,125,2,0,46
3513,8,152,0,67
3514,62,5,0,45
3515,83,1,0,23
3516,79,0,0,49
3517,55,5,0,48
3518,56,5,0,82
3519,129,2,0,70
3520,37,31,0,45
3521,197,0,0,14
3522,59,32,1,47
3523,377,36,7,442
3524,80,0,0,63
3525,48,59,0,81
3526,7,66,0,62
3527,86,22,0,48
3528,97,64,0,75
3529,79,33,1,102
3530,15,61,0,63
3531,35,90,0,82
3532,98,35,0,78
3533,29,13,0,71
3534,50,87,0,87
3535,87,0,0,45
3536,73,13,0,82
3537,152,65,0,96
3538,86,0,0,62
3539,64,31,0,52
3540,188,38,0,128
3541,59,78,0,122
3542,233,58,0,69
3543,187,27,0,43
3544,4,47,0,54
3545,79,54,0,129
3546,176,56,1,120
3547,11,158,0,23
3548,30,39,0,85
3549,81,56,0,108
3550,248,0,0,65
3551,4,125,0,19
3552,62,38,13,58
3553,254,0,0,112
3554,148,107,0,140
3555,154,6,0,134
3556,137,12,0,33
3557,93,39,0,120
3558,267,60,0,232
3559,16,51,0,55
3560,21,62,0,39
3561,0,104,0,10
3562,18,83,0,54
3563,35,22,0,48
3564,255,32,0,127
3565,175,85,0,125
3566,70,41,0,104
3567,48,32,0,58
3568,113,0,0,63
3569,1,107,0,11
3570,248,17,0,184
3571,137,29,0,125
3572,480,38,0,224
3573,10,46,0,97
3574,62,20,0,37
3575,90,7,0,49
3576,137,44,0,97
3577,160,16,1,55
3578,2,49,0,149
3579,494,0,0,4
3580,135,18,0,47
3581,63,0,0,36
3582,117,9,0,127
3583,150,2,0,70
3584,146,4,0,10
3585,188,21,1,61
3586,302,47,1,202
3587,131,11,1,63
3588,154,18,0,58
3589,283,37,1,136
3590,151,8,0,43
3591,239,26,0,200
3592,379,38,0,76
3593,26,46,0,28
3594,235,28,0,47
3595,141,37,0,117
3596,160,30,0,41
3597,217,28,0,109
3598,241,17,0,57
3599,97,6,0,36
3600,66,5,0,30
3601,157,53,2,143
3602,602,43,1,131
3603,57,1,0,58
3604,90,18,3,43
3605,56,10,0,42
3606,305,22,0,76
3607,348,31,0,88
3608,192,24,0,61
3609,20,69,1,42
3610,154,33,0,102
3611,20,126,0,53
3612,63,0,0,51
3613,60,53,0,86
3614,78,25,1,126
3615,0,124,0,0
3616,138,26,2,121
3617,15,68,2,38
3618,40,89,0,40
3619,95,19,0,84
3620,50,95,0,37
3621,153,28,0,64
3622,221,47,0,104
3623,112,21,0,87
3624,14,135,0,50
3625,25,100,0,52
3626,580,22,0,306
3627,75,41,1,96
3628,0,208,1,28
3629,0,98,0,0
3630,164,4,0,57
3631,68,1,0,35
3632,48,4,0,55
3633,137,1,0,31
3634,86,10,0,76
3635,303,0,0,9
3636,52,0,0,48
3637,50,3,0,45
3638,158,46,0,93
3639,49,51,0,42
3640,59,23,0,49
3641,71,6,0,71
3642,77,2,0,36
3643,71,18,0,88
3644,51,0,0,49
3645,102,1,0,82
3646,74,0,0,25
3647,65,18,0,37
3648,82,29,0,93
3649,44,52,9,81
3650,134,14,1,62
3651,80,1,0,51
3652,49,6,0,57
3653,83,68,0,101
3654,72,6,0,27
3655,73,35,1,224
3656,91,1,0,28
3657,111,81,16,223
3658,4,43,0,51
3659,5,36,0,83
3660,79,8,0,49
3661,61,6,0,87
3662,33,34,1,115
3663,162,31,0,35
3664,76,27,0,69
3665,119,41,1,55
3666,90,49,1,58
3667,73,29,0,67
3668,52,15,0,38
3669,14,104,0,35
3670,60,52,0,34
3671,60,16,0,24
3672,102,60,3,78
3673,83,28,0,31
3674,276,27,0,67
3675,57,16,0,31
3676,0,127,0,0
3677,95,19,0,23
3678,385,76,0,83
3679,214,17,1,65
3680,372,35,0,70
3681,131,35,0,37
3682,83,0,0,65
3683,73,17,0,8
3684,24,79,0,20
3685,120,0,0,17
3686,63,21,0,51
3687,60,16,0,43
3688,124,121,0,93
3689,170,36,0,72
3690,154,7,0,25
3691,72,104,0,156
3692,93,175,6,226
3693,146,7,0,43
3694,174,55,0,43
3695,188,73,0,83
3696,231,28,0,67
3697,89,5,0,44
3698,360,46,0,63
3699,125,4,0,13
3700,133,19,0,37
3701,259,20,0,55
3702,121,30,0,72
3703,0,142,0,20
3704,227,9,0,40
3705,453,19,0,115
3706,113,1,0,17
3707,51,7,0,47
3708,723,34,0,72
3709,48,20,0,39
3710,98,17,0,79
3711,115,8,0,35
3712,123,14,0,39
3713,199,1,0,24
3714,51,20,0,53
3715,134,62,0,128
3716,75,40,0,36
3717,66,26,0,61
3718,46,57,0,43
3719,40,15,0,47
3720,79,47,0,110
3721,41,47,0,52
3722,43,79,0,59
3723,170,71,0,63
3724,87,26,0,62
3725,127,63,7,176
3726,92,57,0,67
3727,337,42,0,67
3728,592,84,1,96
3729,320,105,3,157
3730,38,38,0,51
3731,42,24,0,55
3732,36,50,0,30
3733,0,160,0,0
3734,104,77,0,125
3735,63,30,0,51
3736,21,35,0,53
3737,5,106,5,53
3738,54,34,0,49
3739,146,69,0,87
3740,51,26,0,43
3741,239,76,0,80
3742,57,31,6,127
3743,38,46,0,44
3744,33,25,0,52
3745,41,67,0,38
3746,20,39,0,43
3747,37,60,0,26
3748,430,104,0,156
3749,210,85,0,146
3750,92,44,0,61
3751,96,58,0,86
3752,250,49,1,174
3753,53,77,0,92
3754,23,49,0,31
3755,152,58,0,63
3756,212,20,0,180
3757,65,6,0,84
3758,125,1,0,146
3759,175,34,0,83
3760,89,80,0,98
3761,38,54,0,49
3762,46,68,0,71
3763,94,63,0,113
3764,71,11,0,31
3765,600,73,0,163
3766,106,8,0,65
3767,51,41,0,33
3768,31,46,0,76
3769,109,76,0,103
3770,140,6,0,102
3771,28,78,0,48
3772,61,3,0,69
3773,81,22,0,55
3774,627,30,0,299
3775,62,27,0,97
3776,344,17,0,311
3777,78,3,0,97
3778,344,0,0,322
3779,326,16,0,215
3780,188,8,0,140
3781,86,0,0,85
3782,358,17,0,290
3783,104,2,0,95
3784,485,19,0,295
3785,167,16,0,141
3786,388,5,0,68
3787,293,8,0,146
3788,71,45,0,33
3789,244,0,0,121
3790,52,24,0,90
3791,83,6,0,64
3792,14,15,0,72
3793,94,0,0,42
3794,467,21,0,205
3795,133,9,0,136
3796,366,41,0,366
3797,114,3,0,75
3798,230,10,0,190
3799,322,14,0,239
3800,169,18,0,210
3801,46,11,0,66
3802,61,2,0,47
3803,9,34,0,87
3804,130,41,2,139
3805,77,1,0,62
3806,155,31,0,149
3807,266,43,0,186
3808,28,26,0,60
3809,81,13,0,103
3810,459,31,0,270
3811,128,2,0,75
3812,298,7,0,221
3813,139,3,0,82
3814,187,7,0,70
3815,168,10,0,200
3816,91,3,0,69
3817,57,10,0,39
3818,132,0,0,92
3819,280,19,0,227
3820,63,0,0,48
3821,657,12,0,189
3822,96,3,0,65
3823,295,32,0,251
3824,133,5,0,164
3825,103,7,0,88
3826,130,3,0,88
3827,52,38,0,55
3828,14,13,0,77
3829,162,0,0,77
3830,298,109,0,312
3831,35,26,0,59
3832,122,5,0,70
3833,119,0,0,111
3834,314,16,0,280
3835,125,0,0,133
3836,538,0,0,169
3837,352,0,0,260
3838,285,20,0,248
3839,512,25,0,419
3840,386,5,0,172
3841,175,8,0,209
3842,71,0,0,49
3843,272,24,0,229
3844,14,44,0,56
3845,54,0,0,45
3846,247,0,0,71
3847,49,0,0,57
3848,50,36,0,64
3849,201,26,0,127
3850,152,31,0,130
3851,123,0,0,120
3852,13,27,0,87
3853,252,2,0,198
3854,235,22,0,345
3855,80,6,0,97
3856,369,37,0,326
3857,471,5,0,393
3858,71,7,0,79
3859,313,12,0,236
3860,103,0,0,148
3861,265,7,0,230
3862,98,7,0,91
3863,70,0,0,48
3864,120,0,1,139
3865,307,4,0,146
3866,193,21,0,193
3867,98,0,0,91
3868,299,15,0,192
3869,474,0,0,365
3870,202,0,0,170
3871,262,0,0,176
3872,65,0,0,55
3873,81,0,0,60
3874,78,0,0,59
3875,164,2,0,41
3876,66,0,0,86
3877,210,4,0,230
3878,123,5,0,79
3879,114,1,0,94
3880,459,20,0,196
3881,109,3,0,117
3882,80,0,0,102
3883,48,17,0,71
3884,121,4,0,88
3885,170,4,0,26
3886,212,27,0,121
3887,38,28,0,59
3888,58,32,0,47
3889,190,22,0,80
3890,45,16,0,45
3891,35,28,0,41
3892,71,16,0,41
3893,127,0,0,22
3894,89,11,0,26
3895,7,106,0,98
3896,45,3,0,68
3897,46,1,0,64
3898,3,73,0,26
3899,117,24,0,76
3900,189,7,0,4
3901,60,0,0,52
3902,417,0,0,23
3903,273,98,0,72
