,0,1,2,3
2633,40,20,0,99
2634,31,29,0,113
2635,188,12,0,244
2636,564,29,0,265
2637,472,23,0,475
2638,125,5,0,66
2639,110,19,0,162
2640,70,3,0,115
2641,204,9,0,224
2642,253,24,0,177
2643,117,6,0,98
2644,409,45,0,360
2645,269,25,0,204
2646,49,5,2,86
2647,99,1,0,74
2648,50,30,0,133
2649,57,0,0,42
2650,336,0,0,341
2651,263,3,7,277
2652,348,22,0,398
2653,212,33,0,174
2654,308,29,0,241
2655,371,15,0,325
2656,342,43,0,188
2657,518,16,0,390
2658,216,13,0,274
2659,72,10,0,76
2660,147,10,0,170
2661,349,17,0,295
2662,222,13,1,155
2663,239,12,0,231
2664,289,2,0,254
2665,249,0,0,204
2666,313,12,0,268
2667,422,3,0,354
2668,52,13,0,50
2669,102,32,0,123
2670,265,0,0,170
2671,100,23,0,107
2672,352,24,0,380
2673,95,14,0,95
2674,74,21,0,80
2675,451,28,0,339
2676,389,21,0,273
2677,477,30,0,419
2678,114,0,0,109
2679,459,24,0,370
2680,338,17,0,294
2681,78,0,0,43
2682,197,0,0,204
2683,352,18,0,386
2684,400,17,0,349
2685,500,11,0,343
2686,180,11,0,230
2687,109,2,0,122
2688,457,21,5,420
2689,92,0,0,72
2690,128,31,0,200
2691,404,40,0,333
2692,240,15,0,242
2693,58,3,0,75
2694,443,20,0,474
2695,194,4,0,201
2696,299,32,0,311
2697,140,33,0,172
2698,182,6,0,191
2699,173,13,0,213
2700,241,8,0,202
2701,260,28,0,208
2702,215,0,0,182
2703,169,11,0,156
2704,229,13,0,186
2705,249,17,0,228
2706,211,14,0,163
2707,237,5,0,182
2708,222,12,0,211
2709,226,12,0,222
2710,373,2,0,166
2711,96,7,0,92
2712,89,32,0,110
2713,62,1,0,58
2714,590,22,0,370
2715,149,6,0,157
2716,132,18,0,190
2717,208,6,0,149
2718,425,17,0,441
2719,30,28,0,53
2720,288,10,0,180
2721,120,0,0,122
2722,597,38,0,329
2723,172,15,0,134
2724,179,5,0,71
2725,155,2,0,153
2726,292,9,0,226
2727,132,29,0,145
2728,139,8,0,189
2729,24,31,0,99
2730,246,11,0,239
2731,396,25,0,445
2732,404,22,0,503
2733,463,0,0,421
2734,50,7,0,54
2735,157,21,0,138
2736,303,27,0,325
2737,24,25,0,93
2738,391,33,0,383
2739,283,31,0,344
2740,201,9,0,202
2741,266,10,0,126
2742,58,18,0,60
2743,56,5,0,85
2744,113,10,0,154
2745,95,0,0,105
2746,147,0,0,101
2747,186,7,0,111
2748,95,6,0,74
2749,271,10,0,198
2750,412,42,0,380
2751,602,59,0,234
2752,104,1,0,74
2753,187,0,0,157
2754,333,33,0,309
2755,276,3,0,290
2756,320,32,0,422
2757,235,35,0,259
2758,92,6,0,117
2759,477,24,0,385
2760,345,14,0,353
2761,105,0,0,104
2762,118,11,0,136
2763,84,10,0,93
2764,363,16,1,243
2765,268,21,0,258
2766,241,13,0,227
2767,205,17,0,216
2768,274,12,0,183
2769,36,19,0,57
2770,331,41,0,305
2771,67,16,0,72
2772,285,21,0,301
2773,373,32,0,342
2774,306,19,0,231
2775,156,10,0,139
2776,232,3,0,215
2777,337,47,0,430
2778,172,0,0,167
2779,492,22,0,352
2780,168,23,0,219
2781,188,4,0,192
2782,84,11,0,108
2783,134,33,0,145
2784,228,12,0,94
2785,95,0,0,79
2786,227,15,0,218
2787,146,8,0,176
2788,98,10,0,113
2789,262,5,0,155
2790,47,4,0,77
2791,13,41,0,77
2792,424,15,0,356
2793,89,0,0,72
2794,101,3,0,71
2795,337,45,0,378
2796,278,16,0,302
2797,158,22,0,152
2798,374,19,0,359
2799,390,6,0,261
2800,59,13,0,72
2801,437,40,0,377
2802,312,20,0,338
2803,389,2,0,416
2804,9,36,0,70
2805,392,17,0,200
2806,126,0,0,134
2807,160,2,0,204
2808,206,0,0,196
2809,328,15,0,254
2810,301,11,0,353
2811,497,33,0,402
2812,99,1,0,100
2813,278,19,0,296
2814,335,14,0,466
2815,252,11,0,239
2816,342,22,0,358
2817,101,9,0,138
2818,267,12,0,245
2819,273,7,0,141
2820,156,0,0,115
2821,201,13,0,180
2822,185,18,0,197
2823,87,1,0,95
2824,211,0,0,186
2825,295,9,0,296
2826,544,45,0,304
2827,157,18,0,188
2828,313,26,0,318
2829,371,7,0,328
2830,192,11,0,180
2831,145,0,0,124
2832,88,0,0,59
2833,151,4,0,98
2834,128,0,0,139
2835,203,6,0,201
2836,321,17,0,338
2837,377,10,0,383
2838,208,13,0,287
2839,148,13,0,109
2840,372,24,0,341
2841,315,15,0,263
2842,175,11,0,156
2843,322,17,0,345
2844,378,16,0,419
2845,193,2,0,289
2846,237,16,0,213
2847,377,20,0,297
2848,388,16,0,361
2849,438,35,0,517
2850,210,21,0,163
2851,250,6,0,266
2852,114,16,0,281
2853,368,36,0,348
2854,145,13,0,170
2855,184,21,0,222
2856,397,41,0,394
2857,229,14,0,229
2858,103,2,0,105
2859,119,18,0,147
2860,153,1,0,80
2861,94,0,0,111
2862,199,7,0,225
2863,97,11,0,129
2864,88,18,0,99
2865,312,27,0,337
2866,273,27,0,205
2867,218,11,0,136
2868,133,0,0,113
2869,331,20,0,300
2870,68,29,0,125
2871,476,18,0,353
2872,290,21,0,290
2873,242,39,0,202
2874,76,14,0,104
2875,338,18,0,295
2876,201,15,0,156
2877,58,0,0,46
2878,377,37,0,393
2879,222,22,0,186
2880,145,6,0,129
2881,278,16,0,329
2882,255,16,0,305
2883,331,7,0,349
2884,341,39,0,385
2885,74,3,0,76
2886,170,3,0,54
2887,302,5,0,247
2888,279,15,0,282
2889,402,19,0,324
2890,411,21,0,521
2891,231,5,0,188
2892,382,0,0,45
2893,8,32,0,105
2894,152,10,0,117
2895,256,40,0,230
2896,141,6,0,104
2897,48,2,0,59
2898,158,16,0,198
2899,465,28,0,476
2900,61,7,0,45
2901,55,7,0,61
2902,199,11,0,165
2903,214,4,0,180
2904,235,22,0,259
2905,164,30,0,222
2906,283,8,0,228
2907,356,43,0,270
2908,151,8,0,191
2909,247,9,0,184
2910,100,4,5,116
2911,332,33,1,391
2912,445,5,0,475
2913,183,23,0,140
2914,716,1,0,100
2915,190,12,0,112
2916,282,27,0,335
2917,321,40,0,392
2918,305,7,0,307
2919,291,22,0,238
2920,454,13,0,334
2921,642,12,0,301
2922,244,31,0,295
2923,17,21,0,81
2924,115,0,0,132
2925,493,19,0,436
2926,264,17,0,336
2927,161,29,0,190
2928,76,15,0,133
2929,424,16,0,283
2930,221,26,0,327
2931,12,32,0,66
2932,436,16,0,412
2933,216,17,0,219
2934,548,27,0,393
2935,326,26,0,237
2936,359,25,0,331
2937,134,29,0,189
2938,214,19,0,276
2939,393,14,0,261
2940,90,0,0,74
2941,468,34,0,491
2942,439,34,0,139
2943,185,0,0,159
2944,305,37,0,452
2945,276,16,0,253
2946,315,7,0,332
2947,63,14,1,66
2948,376,12,0,363
2949,152,10,0,180
2950,395,20,0,481
2951,503,21,0,429
2952,223,16,0,269
2953,52,20,0,79
2954,284,19,0,307
2955,440,15,0,381
2956,249,27,0,251
2957,95,3,0,70
2958,211,23,0,254
2959,410,18,0,361
2960,389,10,0,387
2961,386,8,1,510
2962,369,25,0,370
2963,309,2,0,297
2964,77,15,0,77
2965,429,11,0,389
2966,421,36,0,485
2967,204,15,0,234
2968,112,0,0,47
2969,250,14,0,294
2970,207,21,0,199
2971,254,54,0,202
2972,358,5,0,115
2973,88,6,0,41
2974,134,29,0,72
2975,547,21,0,9
2976,398,50,0,100
2977,5,229,0,30
2978,44,33,0,24
2979,553,52,0,130
2980,91,0,0,28
2981,127,114,1,39
2982,2,86,0,32
2983,92,0,0,43
2984,432,169,0,46
2985,66,14,0,22
2986,39,4,10,125
2987,308,273,0,168
2988,309,59,0,135
2989,29,277,0,97
2990,47,46,0,28
2991,63,17,0,22
2992,305,103,0,40
2993,256,57,0,44
2994,55,39,0,13
2995,58,1,0,76
2996,420,59,0,31
2997,2,146,0,57
2998,348,65,0,63
2999,301,34,37,136
3000,171,2,0,53
3001,93,0,0,43
3002,101,97,0,72
3003,368,332,0,142
3004,394,30,0,63
3005,118,11,0,27
3006,91,217,0,72
3007,390,352,0,240
3008,18,129,0,31
3009,249,196,0,133
3010,270,157,0,78
3011,5,362,6,102
3012,196,37,0,42
3013,266,130,0,133
3014,196,293,0,136
3015,639,48,0,31
3016,130,17,0,56
3017,7,200,0,45
3018,264,311,0,125
3019,288,80,0,32
3020,268,105,2,64
3021,202,242,0,122
3022,150,30,0,20
3023,17,213,0,109
3024,130,219,0,98
3025,143,296,0,90
3026,203,1,0,97
3027,346,352,1,77
3028,13,168,0,62
3029,252,358,0,106
3030,186,106,0,88
3031,691,151,0,92
3032,74,33,0,48
3033,58,494,0,136
3034,288,47,0,110
3035,97,123,1,177
3036,259,293,0,77
3037,64,0,0,94
3038,39,0,0,62
3039,27,0,2,169
3040,65,0,0,145
3041,27,0,0,146
3042,56,0,0,104
3043,81,0,0,30
3044,47,0,0,52
3045,107,0,0,336
3046,100,0,0,33
3047,48,46,0,125
3048,179,15,0,96
3049,193,29,0,95
3050,276,18,0,86
3051,25,4,0,87
3052,280,173,0,201
3053,364,135,6,162
3054,229,17,0,25
3055,21,89,0,24
3056,29,81,0,67
3057,125,43,0,204
3058,0,153,0,2
3059,100,6,0,40
3060,241,80,0,128
3061,584,104,0,190
3062,261,226,2,222
3063,69,55,0,111
3064,89,20,0,111
3065,0,207,0,0
3066,0,97,0,7
3067,99,10,0,81
3068,140,24,0,54
3069,175,10,0,66
3070,91,65,0,198
3071,616,73,4,288
3072,144,15,0,46
3073,80,6,0,59
3074,111,141,0,156
3075,27,17,0,59
3076,82,12,0,85
3077,77,3,0,28
3078,216,336,0,78
3079,9,29,0,80
3080,110,13,0,33
3081,265,426,1,266
3082,158,0,0,31
3083,48,208,0,332
3084,40,11,0,50
3085,40,14,3,95
3086,234,71,0,133
3087,50,5,0,116
3088,60,316,0,66
3089,76,40,0,304
3090,120,0,0,98
3091,73,23,0,126
3092,523,23,2,170
3093,16,6,0,138
3094,153,22,0,304
3095,704,66,2,193
3096,182,35,0,322
3097,98,26,0,217
3098,30,17,2,153
3099,163,0,0,89
3100,205,32,0,238
3101,35,25,0,79
3102,0,109,0,0
3103,3,47,0,92
3104,57,18,1,126
3105,330,41,0,270
3106,238,19,0,220
3107,133,36,0,256
3108,91,4,0,98
3109,236,29,0,190
3110,19,26,0,81
3111,232,32,0,302
3112,190,3,0,101
3113,289,22,0,204
3114,21,13,0,65
3115,213,33,1,196
3116,372,35,0,342
3117,130,16,0,160
3118,253,24,0,80
3119,235,0,0,260
3120,148,25,0,243
3121,192,24,0,151
3122,454,19,0,155
3123,158,17,0,187
3124,117,30,0,123
3125,71,0,0,100
3126,202,28,0,267
3127,74,2,0,77
3128,205,18,0,168
3129,270,12,1,353
3130,89,3,0,33
3131,158,10,1,86
3132,271,16,1,363
3133,173,19,0,170
3134,264,45,0,139
3135,294,11,5,186
3136,78,25,0,135
3137,40,21,0,49
3138,243,13,0,313
3139,166,14,0,180
3140,164,11,0,123
3141,142,13,0,162
3142,218,6,0,95
3143,168,14,0,68
3144,18,20,0,119
3145,836,27,0,123
3146,387,13,2,161
3147,63,16,0,99
3148,241,5,7,180
3149,268,11,2,244
3150,128,6,1,77
3151,182,28,2,178
3152,102,18,0,49
3153,182,12,0,168
3154,164,25,0,208
3155,81,33,2,156
3156,225,16,0,171
3157,67,13,0,105
3158,227,27,0,185
3159,161,7,0,87
3160,22,1,41,195
3161,78,6,0,52
3162,74,16,0,81
3163,48,6,0,62
3164,80,13,0,69
3165,54,5,0,90
3166,220,12,2,125
3167,126,25,0,149
3168,31,15,0,59
3169,270,12,0,177
3170,128,5,0,133
3171,392,5,2,145
3172,72,6,0,35
3173,107,15,0,80
3174,282,40,1,418
3175,249,36,5,362
3176,270,44,3,276
3177,263,25,0,216
3178,632,18,4,314
3179,298,16,0,53
3180,148,16,0,100
3181,0,26,0,75
3182,123,26,5,183
3183,317,12,0,159
3184,262,26,7,259
3185,558,9,0,118
3186,404,11,16,294
3187,3,20,0,84
3188,183,18,0,94
3189,121,16,0,99
3190,224,31,0,206
3191,272,29,1,295
3192,58,13,0,72
3193,434,10,2,163
3194,192,4,0,111
3195,437,21,3,421
3196,144,19,0,161
3197,80,19,4,177
3198,262,18,0,212
3199,204,23,0,155
3200,468,9,0,187
3201,305,24,10,465
3202,482,21,0,254
3203,9,0,16,122
3204,131,6,2,93
3205,228,40,4,383
3206,271,15,1,190
3207,176,28,0,198
3208,321,26,3,185
3209,434,22,4,179
3210,40,19,9,132
3211,214,29,0,186
3212,181,19,1,273
3213,487,33,3,206
3214,152,19,0,112
3215,749,18,12,167
3216,179,28,2,178
3217,266,332,0,212
3218,255,17,0,86
3219,105,2,0,27
3220,93,26,6,200
3221,21,58,0,27
3222,15,69,0,33
3223,101,80,0,84
3224,37,161,0,127
3225,94,1,0,92
3226,325,162,0,255
3227,171,3,0,172
3228,222,186,0,149
3229,115,20,0,73
3230,410,181,1,216
3231,109,0,1,155
3232,27,6,0,74
3233,60,0,0,117
3234,246,11,4,237
3235,47,0,0,79
3236,99,0,0,163
3237,29,0,2,99
3238,81,0,0,59
3239,234,17,1,193
3240,102,0,0,104
3241,323,9,0,289
3242,170,0,0,142
3243,273,0,0,59
3244,56,0,0,89
3245,156,4,0,193
3246,192,0,0,128
3247,27,4,0,69
3248,167,5,0,198
3249,62,1,0,56
3250,403,13,0,231
3251,57,0,0,71
3252,151,3,0,97
3253,103,0,0,125
3254,111,36,0,67
3255,387,24,0,184
3256,131,14,0,93
3257,442,62,0,210
3258,371,9,1,139
3259,74,3,0,57
3260,121,0,0,64
3261,136,11,0,89
3262,607,80,0,186
3263,406,7,0,69
3264,174,0,0,53
3265,350,7,0,183
3266,376,42,0,237
3267,35,10,1,97
3268,265,47,0,205
3269,216,0,0,131
3270,474,30,0,186
3271,118,2,0,63
3272,296,9,2,206
3273,143,3,0,43
3274,68,2,0,85
3275,316,35,0,183
3276,291,13,0,135
3277,119,25,1,127
3278,225,0,0,159
3279,170,0,0,80
3280,160,12,0,120
3281,436,9,0,356
3282,66,33,0,82
3283,74,28,0,102
3284,131,22,0,87
3285,85,0,0,27
3286,100,7,0,109
3287,50,13,0,58
3288,71,7,0,60
3289,51,13,0,49
3290,472,17,2,270
3291,221,38,0,144
3292,163,10,0,97
3293,10,47,0,95
3294,224,22,1,130
3295,230,46,0,192
3296,250,46,0,234
3297,216,29,3,167
3298,61,16,0,123
3299,181,9,0,22
3300,739,75,0,158
3301,261,54,0,241
3302,140,10,0,111
3303,66,3,0,36
3304,115,16,0,103
3305,162,72,1,191
3306,34,15,0,67
3307,129,44,0,141
3308,42,13,0,53
3309,62,3,0,42
3310,131,7,0,86
3311,17,22,5,73
3312,490,42,0,252
3313,258,75,0,260
3314,277,39,7,174
3315,201,41,4,106
3316,72,15,4,80
3317,293,13,0,124
3318,281,54,2,284
3319,135,35,6,142
3320,469,49,4,235
3321,315,8,0,153
3322,360,43,0,220
3323,144,25,0,122
3324,59,1,0,67
3325,414,66,0,193
3326,225,23,0,85
3327,505,33,0,216
3328,198,5,0,161
3329,289,25,0,214
3330,159,25,0,77
3331,52,12,0,51
3332,220,11,0,97
3333,83,3,0,73
3334,95,7,1,75
3335,89,6,0,55
3336,380,44,12,246
3337,145,12,0,120
3338,69,39,2,107
3339,68,20,1,102
3340,132,11,0,76
3341,373,6,0,238
3342,57,11,0,45
3343,58,45,1,31
3344,127,15,0,58
3345,448,50,1,180
3346,592,43,0,57
3347,343,0,0,170
3348,57,3,0,90
3349,65,8,0,105
3350,253,35,0,233
3351,229,72,0,211
3352,258,33,3,152
3353,75,13,0,25
3354,98,52,0,31
3355,275,299,0,137
3356,145,89,0,1
3357,160,59,0,6
3358,1,106,0,7
3359,95,18,0,35
3360,902,0,0,33
3361,406,73,3,10
3362,168,16,0,49
3363,148,102,1,64
3364,101,0,0,29
3365,147,35,0,50
3366,657,47,0,45
3367,451,26,0,66
3368,484,1,0,13
3369,124,27,0,13
3370,99,0,0,24
3371,159,31,0,31
3372,128,0,0,39
3373,93,30,0,49
3374,190,2,0,35
3375,96,15,0,25
3376,277,87,0,64
3377,95,17,0,1
3378,151,17,0,5
3379,33,233,0,37
3380,224,29,0,7
3381,186,32,0,42
3382,131,43,1,45
3383,133,11,0,1
3384,57,1,0,57
3385,146,5,0,71
3386,586,11,0,31
3387,182,7,0,10
3388,238,26,0,32
3389,290,80,0,82
3390,164,27,1,32
3391,315,9,0,35
3392,235,12,0,1
3393,71,0,0,42
3394,290,226,0,81
3395,39,116,0,49
3396,113,3,0,79
3397,173,9,0,80
3398,9,46,0,43
3399,62,0,0,61
3400,47,39,0,49
3401,396,31,0,166
3402,467,8,0,383
3403,328,33,0,176
3404,554,21,0,152
3405,179,1,0,100
3406,105,15,0,80
3407,68,6,0,47
3408,281,57,0,265
3409,9,25,0,69
3410,53,9,0,96
3411,179,28,0,217
3412,128,1,0,218
3413,130,16,0,122
3414,47,19,0,78
3415,47,49,0,278
3416,105,37,0,176
3417,74,13,0,138
3418,109,22,0,107
3419,84,4,0,51
3420,39,29,0,206
3421,123,17,0,144
3422,63,15,0,128
3423,140,24,0,246
3424,130,23,0,157
3425,60,3,0,76
3426,163,48,0,330
3427,130,47,0,157
3428,146,10,0,118
3429,48,40,0,128
3430,75,19,0,181
3431,36,2,0,68
3432,111,17,0,125
3433,62,16,0,88
3434,129,38,0,194
3435,63,19,0,143
3436,117,18,0,134
3437,156,22,0,180
3438,72,20,0,143
3439,171,37,0,177
3440,143,27,0,230
3441,54,20,0,83
3442,68,25,0,111
3443,43,16,0,81
3444,54,9,0,67
3445,99,69,0,274
3446,144,16,0,104
3447,53,11,0,61
3448,65,13,0,158
3449,64,23,0,120
3450,250,56,0,311
3451,48,21,0,148
3452,42,7,0,75
3453,132,12,0,170
3454,71,19,0,109
3455,285,38,0,219
3456,108,39,0,89
3457,145,17,0,182
3458,83,15,0,93
3459,98,13,0,114
3460,105,16,0,129
3461,133,12,0,123
3462,111,18,0,168
3463,97,24,0,186
3464,42,10,0,74
3465,105,12,0,122
3466,111,25,0,191
3467,89,27,0,188
3468,105,0,2,68
3469,120,0,0,29
3470,108,0,0,13
3471,187,0,0,10
3472,126,0,0,6
3473,75,0,0,25
3474,70,0,0,28
3475,156,0,0,31
3476,126,0,0,33
3477,277,0,3,2
3478,95,0,0,17
3479,330,0,0,22
3480,143,0,0,27
3481,149,0,0,11
3482,289,0,0,38
3483,162,0,0,26
3484,152,0,0,36
3485,155,0,0,39
3486,186,0,0,31
3487,79,0,0,50
3488,132,0,1,4
3489,147,0,0,58
3490,365,0,0,16
3491,82,0,8,52
3492,61,21,0,34
3493,191,15,0,85
3494,16,97,0,11
3495,465,75,1,233
3496,107,83,1,6
3497,1,116,0,18
3498,226,0,0,25
3499,540,119,5,58
3500,220,127,1,51
3501,408,283,0,168
3502,106,32,0,20
3503,5,122,0,18
3504,416,280,0,228
3505,242,69,0,77
3506,24,88,0,38
3507,498,33,0,158
3508,66,12,0,22
3509,410,122,0,120
3510,206,0,0,53
3511,106,86,53,163
3512,13,255,0,69
3513,51,9,0,133
3514,117,18,1,154
3515,38,13,0,51
3516,67,0,0,69
3517,13,19,1,80
3518,30,20,1,189
3519,87,8,0,62
3520,42,20,0,53
3521,238,21,0,163
3522,28,17,0,61
3523,393,10,0,48
3524,34,43,0,52
3525,168,11,0,48
3526,146,8,0,117
3527,82,21,0,133
3528,61,12,0,62
3529,34,23,0,47
3530,8,38,0,105
3531,400,30,0,255
3532,132,0,0,60
3533,52,2,0,66
3534,292,0,0,36
3535,284,9,0,217
3536,81,195,0,59
3537,75,0,0,28
3538,318,13,1,171
3539,65,1,0,41
3540,75,1,0,35
3541,397,282,8,208
3542,127,24,0,271
3543,297,22,0,121
3544,155,49,0,111
3545,56,1,0,58
3546,522,9,1,362
3547,60,63,2,99
3548,115,6,0,43
3549,205,31,0,124
3550,66,0,0,32
3551,352,122,0,235
3552,86,0,0,64
3553,264,22,0,46
3554,288,122,0,155
3555,109,44,0,61
3556,255,135,0,194
3557,83,0,0,25
3558,63,1,0,40
3559,81,2,18,150
3560,204,1,0,89
3561,105,0,0,27
3562,83,58,1,90
3563,110,1,0,89
3564,97,1,0,24
3565,84,44,0,58
3566,85,0,0,97
3567,127,0,0,32
3568,130,9,0,42
3569,159,2,0,59
3570,419,1,0,156
3571,302,0,1,72
3572,111,0,0,15
3573,165,4,0,68
3574,172,1,0,120
3575,453,1,0,111
3576,238,17,0,154
3577,145,2,0,73
3578,415,0,0,74
3579,50,10,0,40
3580,0,129,0,0
3581,226,93,0,90
3582,100,0,0,26
3583,109,41,1,96
3584,178,96,0,95
3585,22,63,0,113
3586,271,0,0,50
3587,159,118,0,129
3588,0,119,0,0
3589,154,22,0,57
3590,307,26,0,160
3591,543,171,0,263
3592,167,0,0,44
3593,210,36,0,73
3594,79,12,0,24
3595,20,0,11,177
3596,173,0,1,338
3597,511,0,14,238
3598,73,0,0,73
3599,36,0,2,199
3600,6,0,0,111
3601,618,0,0,77
3602,158,0,0,93
3603,38,0,0,471
3604,66,0,0,90
3605,281,0,3,172
3606,166,0,0,72
3607,78,40,0,29
3608,510,236,0,118
3609,11,8,2,134
3610,237,30,0,107
3611,55,258,0,145
3612,58,9,0,43
3613,66,4,0,36
3614,80,245,1,325
3615,91,9,0,111
3616,37,1,0,65
3617,195,89,0,44
3618,129,136,0,94
3619,24,19,0,84
3620,3,4,2,169
3621,59,23,0,67
3622,117,135,0,151
3623,9,146,0,39
3624,212,55,0,51
3625,39,5,0,59
3626,321,340,11,170
3627,161,53,0,190
3628,145,15,0,119
3629,255,113,0,183
3630,172,155,0,195
3631,167,134,0,107
3632,140,16,0,57
3633,217,111,0,91
3634,84,9,0,98
3635,94,442,0,273
3636,482,179,0,99
3637,168,22,0,58
3638,173,44,1,116
3639,334,45,0,168
3640,709,113,0,144
3641,93,168,0,234
3642,257,61,0,124
3643,150,50,0,60
3644,91,86,0,100
3645,127,48,0,76
3646,84,34,0,54
3647,134,101,2,273
3648,336,57,0,108
3649,39,46,0,82
3650,192,60,1,60
3651,167,66,0,175
3652,147,6,3,41
3653,333,93,0,114
3654,361,57,0,110
3655,510,52,2,174
3656,379,4,0,103
3657,85,74,0,230
3658,63,66,0,201
3659,136,7,0,63
3660,60,4,0,41
3661,35,5,0,103
3662,78,32,0,168
3663,107,7,0,79
3664,542,36,0,53
3665,293,27,0,87
3666,506,54,1,189
3667,66,94,0,97
3668,240,99,2,578
3669,209,0,0,138
3670,199,6,0,157
3671,381,48,0,235
3672,416,63,0,256
3673,23,0,0,93
3674,14,29,0,63
3675,527,6,0,83
3676,193,80,0,364
3677,416,4,0,253
3678,348,85,0,350
3679,261,38,1,165
3680,111,113,1,189
3681,71,0,0,34
3682,114,20,0,136
3683,172,1,0,115
3684,685,61,1,176
3685,234,29,0,216
3686,315,91,0,275
3687,276,48,0,183
3688,37,2,0,62
3689,43,0,0,58
3690,80,0,0,37
3691,277,65,1,186
3692,166,57,0,96
3693,366,128,0,225
3694,8,63,0,134
3695,78,4,0,148
3696,285,34,0,187
3697,112,36,4,174
3698,215,34,0,224
3699,65,4,0,83
3700,25,100,0,114
3701,85,147,1,215
3702,245,90,0,206
3703,102,63,0,164
3704,93,28,0,96
3705,196,31,0,93
3706,61,4,0,76
3707,133,0,0,68
3708,115,22,0,90
3709,151,75,1,136
3710,3,130,5,44
3711,366,113,1,491
3712,51,0,0,51
3713,89,17,0,123
3714,7,41,0,72
3715,20,33,0,60
3716,9,11,0,86
3717,88,34,0,111
3718,429,71,0,235
3719,230,1,0,220
3720,102,1,0,33
3721,307,37,0,264
3722,337,32,0,154
3723,183,16,0,194
3724,120,0,0,65
3725,378,10,0,213
3726,75,0,0,58
3727,447,77,0,240
3728,135,1,0,8
3729,152,40,0,161
3730,559,92,7,337
3731,327,34,0,209
3732,220,57,0,370
3733,186,101,0,226
3734,272,69,0,226
3735,28,0,0,70
3736,153,4,0,236
3737,418,54,1,149
3738,230,61,0,220
3739,223,29,0,139
3740,146,149,1,200
3741,187,1,0,227
3742,366,35,0,236
3743,354,133,0,321
3744,243,19,0,154
3745,142,26,0,118
3746,89,21,0,49
3747,247,47,0,153
3748,94,6,1,59
3749,338,0,0,44
3750,499,39,0,151
3751,72,0,0,85
3752,471,75,1,100
3753,172,75,0,215
3754,61,3,0,63
3755,68,1,0,67
3756,177,75,2,285
3757,118,4,1,107
3758,174,80,0,263
3759,93,1,0,102
3760,71,0,0,27
3761,394,63,0,109
3762,478,28,0,269
3763,41,107,0,215
3764,60,0,0,67
3765,330,21,0,148
3766,8,83,2,210
3767,313,33,0,79
3768,1,30,0,79
3769,227,86,0,229
3770,463,163,2,204
3771,17,1,0,155
3772,174,80,0,198
3773,132,7,1,292
3774,214,129,0,108
3775,46,29,0,65
3776,112,35,0,94
3777,14,47,0,52
3778,98,28,0,150
3779,150,32,0,175
3780,341,51,0,175
3781,269,90,0,335
3782,188,45,0,157
3783,259,24,0,277
3784,77,0,0,76
3785,14,55,0,77
3786,153,48,0,99
3787,271,78,0,193
3788,345,62,0,325
3789,72,15,0,82
3790,72,6,0,80
3791,376,6,0,137
3792,83,42,0,65
3793,564,24,0,314
3794,280,33,1,255
3795,35,31,0,70
3796,296,53,0,38
3797,478,50,0,186
3798,80,1,0,79
3799,234,27,0,68
3800,307,38,0,177
3801,40,0,4,54
3802,126,123,0,198
3803,109,3,0,192
3804,291,137,5,414
3805,51,1,0,87
3806,126,92,4,166
3807,240,134,2,304
3808,86,2,0,57
3809,175,28,0,66
3810,48,0,0,77
3811,450,65,0,243
3812,30,0,0,70
3813,438,42,0,450
3814,73,29,0,54
3815,71,31,0,79
3816,211,0,0,59
3817,112,10,0,109
3818,253,103,5,200
3819,499,93,5,283
3820,58,6,0,88
3821,563,39,0,199
3822,250,84,0,200
3823,113,43,0,206
3824,199,39,0,168
3825,348,4,0,140
3826,107,5,0,173
3827,41,60,8,214
3828,144,47,0,136
3829,125,26,0,109
3830,108,85,0,216
3831,138,84,0,93
3832,77,0,0,36
3833,479,40,0,90
3834,85,104,0,316
3835,59,3,0,187
3836,95,1,0,86
3837,73,11,0,72
3838,32,38,0,94
3839,447,83,3,334
3840,267,67,0,292
3841,81,27,0,91
3842,114,87,0,369
3843,55,6,0,56
3844,129,15,0,35
3845,72,25,0,103
3846,182,26,0,188
3847,61,2,0,49
3848,316,22,0,38
3849,93,2,0,83
3850,10,26,0,67
3851,687,60,0,183
3852,446,47,0,166
3853,200,25,0,105
3854,209,89,0,253
3855,58,12,0,47
3856,47,0,0,132
3857,124,1,0,77
3858,140,7,0,49
3859,163,60,1,151
3860,43,13,32,335
3861,301,5,4,98
3862,78,0,0,48
3863,117,18,0,56
3864,16,76,0,34
3865,75,2,0,29
3866,65,2,0,47
3867,94,0,0,36
3868,52,23,0,82
3869,135,49,0,44
3870,29,45,0,33
3871,70,36,0,59
3872,110,83,0,84
3873,7,71,0,50
3874,5,91,0,22
3875,574,63,0,140
3876,427,149,1,278
3877,33,25,0,55
3878,345,38,0,134
3879,183,58,4,136
3880,185,30,0,127
3881,91,24,0,98
3882,196,66,0,119
3883,2,96,0,7
3884,81,73,0,60
3885,209,85,0,108
3886,80,44,0,76
3887,129,42,0,82
3888,12,66,1,34
3889,36,56,0,106
3890,464,32,0,97
3891,139,10,0,167
3892,65,79,0,89
3893,115,55,0,117
3894,10,57,0,47
3895,0,105,0,35
3896,72,47,0,53
3897,17,117,0,57
3898,184,73,0,87
3899,191,99,0,114
3900,3,152,0,32
3901,287,63,0,240
3902,120,42,0,143
3903,299,92,4,225
