,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
4847,239582,0,,0,13,0,6622200,273,7.0,93,71.0,33002.95,3007413845.1,1.6,1.11,15.96,1478.05,3.95,18.24,89,3,0,41,4,15,0,4,0,0,0,0,40,5,0,60
4848,239679,0,,0,13,0,6622200,273,2.0,93,,,,,,3.3,38.78,5.14,32.06,35,9,0,5,6,33,0,2,0,0,0,0,8,0,0,2
4849,239716,1,10.0,6,13,0,6622200,273,10.0,93,80.0,112380.35,96674495823.63,3.48,11.08,14.35,1606.13,4.26,19.66,61,7,0,22,5,185,0,18,0,0,0,0,24,16,0,38
4850,239721,2,,4,13,0,6622200,273,,93,,50006.97,36363834541.97,5.17,26.56,22.11,1684.87,2.99,10.27,343,29,0,50,26,222,0,31,0,0,0,0,53,28,0,94
4851,239757,0,,0,13,0,6622200,273,2.0,93,,134857.69,52042319609.91,1.87,2.57,11.71,980.21,4.03,16.95,58,5,0,16,6,9,0,1,0,0,0,0,15,3,0,34
4852,239831,1,,0,13,0,6622200,273,,93,,,,,,23.27,3150.19,2.92,7.51,23,1,0,6,1,1,0,0,0,0,0,0,7,0,0,10
4853,239861,1,,3,13,0,6622200,273,,93,,,,,,26.62,2330.86,2.41,4.47,0,0,0,0,0,13,0,1,0,0,0,0,0,1,0,2
4854,239874,0,,0,13,0,6622200,273,1.0,93,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4855,239885,1,,6,13,0,6622200,273,,93,,13214.5,637666065.25,2.08,2.62,13.46,1329.36,4.12,18.37,203,4,0,14,4,7,0,1,0,0,0,0,15,1,0,17
4856,240520,0,,0,2,0,6364800,528,10.0,83,50.0,,,,,51.67,5787.96,1.56,1.56,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4857,240527,0,,0,2,0,6364800,528,1.0,83,,,,,,27.57,2685.1,1.95,1.94,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4858,240543,1,9.0,5,2,0,6364800,528,1.0,83,,43241.26,12057800565.45,3.31,10.14,26.42,2254.62,3.11,10.5,490,3,1,23,2,37,1,2,1,0,0,1,25,2,0,28
4859,240544,1,9.0,3,2,0,6364800,528,2.0,83,,51182.91,6546369123.85,1.76,2.31,25.29,1900.65,2.95,9.99,609,4,2,10,2,35,1,1,2,0,0,1,11,0,0,92
4860,240553,0,,0,2,0,6364800,528,1.0,83,,,,,,12.61,1085.02,3.36,10.46,19,1,0,6,1,36,0,1,0,0,0,0,6,1,0,4
4861,240567,1,9.0,3,2,0,6364800,528,2.0,83,,,,,,15.0,1919.28,3.6,12.09,4,1,0,3,2,37,0,1,0,0,0,0,1,2,0,2
4862,240588,2,9.0,3,2,0,6364800,528,3.0,83,66.0,131503.6,157442396254.04,3.54,11.47,26.0,2111.34,2.96,9.72,433,2,0,15,2,35,1,1,0,1,4,2,15,1,2,24
4863,240618,1,8.0,4,2,0,6364800,528,8.0,83,75.0,21576.75,351780624.69,0.03,1.96,25.79,2328.44,2.36,4.65,15,0,0,5,1,30,0,0,0,0,0,0,4,1,0,5
4864,240631,1,8.0,2,2,0,6364800,528,5.0,83,60.0,23287.0,1239712287.6,1.28,0.1,36.21,3959.21,2.08,3.6,117,3,0,1,3,33,0,0,0,0,0,0,1,0,0,0
4865,240636,1,9.0,4,2,0,6364800,528,6.0,83,100.0,208701.62,106303137396.39,1.91,2.87,96.5,9283.38,0.81,0.77,0,0,0,2,0,0,0,0,0,0,17,5,2,0,5,11
4866,240645,1,9.0,3,2,0,6364800,528,1.0,83,,317040.89,273784276392.54,1.3,0.22,18.37,971.04,2.09,3.81,40,0,0,4,2,42,0,3,0,1,4,1,2,3,2,1
4867,240765,0,,0,2,0,6364800,528,,83,,21955.47,2902344451.78,3.9,16.42,28.56,2600.81,2.57,6.65,462,6,1,23,8,37,0,2,0,1,3,0,22,3,0,28
4868,240779,1,8.0,4,2,0,6364800,528,6.0,83,83.0,,,,,15.18,1424.24,3.04,8.53,8,1,0,0,1,29,0,0,0,0,0,0,0,0,0,0
4869,240923,0,,0,2,0,6364800,528,4.0,83,100.0,,,,,12.54,1517.42,4.79,24.24,15,3,0,1,3,62,0,0,0,0,0,0,1,0,0,0
4870,240926,0,,0,2,0,6364800,528,1.0,83,,8277.67,441728795.82,3.33,9.41,31.59,2604.92,2.55,7.0,214,5,1,0,4,34,1,0,1,0,4,1,1,0,0,0
4871,240953,0,,0,2,0,6364800,528,1.0,83,,132221.9,97203731947.69,2.41,4.18,25.93,2798.81,2.75,6.9,39,0,0,12,0,0,0,0,0,0,0,0,11,0,0,6
4872,240971,1,7.0,4,2,0,6364800,528,7.0,83,71.0,142401.14,65957817933.55,1.64,1.1,14.05,860.59,3.37,10.53,22,0,0,6,0,0,0,0,0,0,0,0,7,0,0,8
4873,241069,1,9.0,3,2,0,6364800,528,1.0,83,,252223.75,201061976929.85,1.87,2.41,22.91,1537.77,3.27,12.66,285,2,0,5,3,36,1,0,0,1,2,1,5,1,1,7
4874,241109,1,8.0,3,2,0,6364800,528,19.0,83,78.0,90557.81,65147854446.63,4.0,14.66,17.25,1569.83,4.04,19.12,157,2,0,14,2,37,0,2,0,0,0,0,13,2,0,34
4875,241154,0,,0,2,0,6364800,528,6.0,83,100.0,174768.25,85744550550.69,1.15,0.67,105.2,12457.36,0.42,1.69,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4876,241194,0,,0,2,0,6364800,528,2.0,83,,,,,,29.7,3783.95,3.5,12.12,18,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
4877,241198,2,8.0,4,2,0,6364800,528,,83,,37128.9,9623282459.39,3.14,10.1,18.87,1191.27,3.86,19.11,1221,3,0,19,4,34,1,1,1,0,0,0,17,3,0,25
4878,241264,2,,5,2,0,6364800,528,,83,,176644.92,37646887299.76,0.7,0.83,33.9,2562.19,2.16,4.69,326,5,0,8,5,34,1,0,0,1,0,0,8,0,0,1
4879,241271,0,,0,2,0,6364800,528,9.0,83,66.0,67622.14,20804664595.27,2.03,2.13,15.83,1231.89,3.4,11.7,85,3,0,5,3,42,0,1,0,0,0,0,5,1,0,6
4880,241304,1,8.0,5,2,0,6364800,528,4.0,83,100.0,6733.12,173638807.31,2.46,4.98,24.88,2413.19,3.12,10.01,376,4,1,2,3,35,1,0,2,0,0,0,1,0,0,2
4881,241370,1,8.0,5,2,0,6364800,528,2.0,83,,324188.0,95020490386.5,0.41,1.42,17.7,1113.1,2.15,3.9,15,1,0,2,1,9,0,0,0,0,0,0,2,0,0,0
4882,241390,0,,0,2,0,6364800,528,3.0,83,100.0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4883,241404,2,9.0,0,2,0,6364800,528,13.0,83,53.0,474709.5,254477663695.25,0.35,1.54,17.05,2972.95,4.34,17.51,2,3,0,1,2,36,1,0,1,0,0,0,1,0,0,0
4884,241421,1,8.0,4,2,0,6364800,528,1.0,83,,245885.12,309966446697.36,2.25,3.1,14.65,1227.58,3.25,10.84,30,1,0,5,1,47,0,2,0,0,0,0,4,2,0,8
4885,241553,1,,5,2,0,6364800,528,1.0,83,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4886,241596,2,8.0,0,2,0,6364800,528,2.0,83,,90036.39,66204657155.74,3.32,10.53,29.84,2661.98,2.68,7.08,371,4,0,20,3,7,1,2,1,0,2,2,19,2,2,24
4887,241599,1,9.0,3,2,0,6364800,528,3.0,83,66.0,91694.58,25974229666.63,2.01,2.95,5.18,228.36,11.49,153.31,3226,4,0,12,3,34,1,2,0,0,2,4,13,2,3,22
4888,241649,0,,0,2,0,6364800,528,2.0,83,,,,,,4.85,29.9,2.42,6.18,19,0,0,3,0,0,0,0,0,0,0,0,2,0,0,2
4889,241654,1,8.0,4,2,0,6364800,528,2.0,83,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4890,241658,0,,0,2,0,6364800,528,1.0,83,,,,,,21.61,2490.78,3.21,9.82,8,0,0,3,1,29,0,0,0,0,0,0,2,1,0,2
4891,241696,1,9.0,3,2,0,6364800,528,34.0,83,35.0,116305.83,34673840953.81,1.61,0.84,8.6,35.44,0.75,0.8,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
4892,241704,0,,0,2,0,6364800,528,9.0,83,66.0,86016.67,34449061961.78,2.34,3.73,29.03,2943.81,2.18,3.89,35,2,0,8,2,33,0,1,0,0,0,0,7,1,0,8
4893,241787,0,,0,2,0,6364800,528,1.0,83,,,,,,13.94,892.57,3.11,9.89,51,1,0,1,1,34,0,0,0,0,0,0,0,0,0,0
4894,241804,0,,0,2,0,6364800,528,,83,,19397.87,1785868781.77,2.61,5.29,50.59,3826.52,1.47,0.84,1,0,0,3,0,0,0,1,0,0,0,0,3,1,0,71
4895,241845,0,,0,2,0,6364800,528,6.0,83,66.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4896,242081,0,,0,1,0,11034000,392,13.0,55,92.0,6622.33,82688530.89,1.38,0.32,14.43,1202.85,5.1,28.68,0,0,0,21,0,14,0,18,0,0,0,0,21,19,0,8
4897,242082,1,7.0,3,1,0,11034000,392,,55,,7739.91,191302642.08,1.69,1.09,34.55,4781.12,2.26,4.0,39,0,0,13,0,16,0,6,0,0,0,0,13,6,0,2
4898,242135,1,9.0,3,1,0,11034000,392,1.0,55,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4899,242145,0,,0,1,0,11034000,392,,55,,16494.2,1038284318.16,1.5,0.25,23.07,2351.87,3.17,10.79,73,5,0,0,4,20,0,1,0,0,0,0,1,0,0,0
4900,242175,0,,0,1,0,11034000,392,1.0,55,,26420.75,1459193880.69,1.11,0.71,20.96,2256.37,3.96,15.2,20,0,0,2,0,0,0,1,0,0,0,0,2,1,0,1
4901,242192,0,,0,1,0,11034000,392,1.0,55,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4902,242243,1,9.0,5,1,0,11034000,392,2.0,55,,,,,,20.48,2447.02,3.34,11.14,22,0,0,8,0,0,0,3,0,0,0,0,9,3,0,1
4903,242266,0,,0,1,0,11034000,392,2.0,55,,3194.5,24416816.25,1.15,0.67,33.05,4680.65,2.36,4.41,69,0,0,9,0,4,0,5,0,0,0,0,10,4,0,2
4904,242307,0,,0,1,0,11034000,392,2.0,55,,61428.5,5368560844.25,0.85,0.96,38.94,3735.47,2.02,3.27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4905,242332,1,,0,1,0,11034000,392,11.0,55,90.0,,,,,79.25,6872.69,0.37,1.53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4906,242339,0,,0,1,0,11034000,392,1.0,55,,68625.6,18539372407.44,1.5,0.25,28.44,1758.19,2.01,3.67,19,2,0,1,1,13,0,1,1,0,0,0,1,1,0,0
4907,242352,1,9.0,3,1,0,11034000,392,4.0,55,100.0,,,,,25.81,1606.08,2.34,4.74,17,0,0,3,0,2,0,1,0,0,0,0,3,1,0,1
4908,242361,0,,0,1,0,11034000,392,4.0,55,75.0,4865.5,336481857.65,4.13,15.04,30.37,3626.71,2.85,7.41,42,0,1,22,0,14,0,14,0,0,0,1,24,14,0,13
4909,242368,0,,0,1,0,11034000,392,9.0,55,66.0,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4910,242399,2,7.0,3,1,0,11034000,392,6.0,55,83.0,,,,,8.12,117.36,2.71,6.5,7,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1
4911,242407,2,7.0,3,1,0,11034000,392,,55,,28627.62,3818303895.98,1.95,2.1,23.41,3027.18,3.52,11.83,54,0,0,11,0,6,3,4,0,2,0,1,12,5,0,9
4912,242415,1,,0,1,0,11034000,392,1.0,55,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4913,242420,1,9.0,0,1,0,11034000,392,,55,,46015.5,6113184485.25,1.15,0.67,21.14,2560.4,3.62,13.44,2,0,0,0,0,11,2,10,0,2,0,0,1,10,0,1
4914,242461,1,9.0,3,1,0,11034000,392,1.0,55,,72376.0,15517315771.5,1.15,0.67,32.17,3786.14,2.47,5.44,83,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4915,242471,1,9.0,4,1,0,11034000,392,4.0,55,100.0,15921.12,2003604426.98,3.26,9.27,30.91,3604.04,2.49,5.49,295,11,0,31,5,19,0,22,0,0,0,0,37,16,0,7
4916,242483,0,,0,1,0,11034000,392,2.0,55,,21393.0,772812064.4,1.28,0.07,56.6,5544.77,1.54,1.56,41,0,0,7,0,2,0,1,0,0,0,0,8,1,0,4
4917,242488,2,9.0,3,1,0,11034000,392,1.0,55,,487.71,31451.92,0.81,0.76,40.67,3417.22,1.52,0.9,24,5,0,0,5,12,1,0,1,0,0,0,0,0,0,0
4918,242528,0,,0,1,0,11034000,392,,55,,29533.0,4504575327.5,2.33,4.01,95.93,5895.53,0.49,0.92,0,0,0,0,0,0,0,4,0,0,0,0,1,4,0,17
4919,242538,0,,0,1,0,11034000,392,1.0,55,,,,,,18.25,50.19,0.25,1.66,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4920,242548,1,9.0,3,1,0,11034000,392,4.0,55,50.0,42750.5,1768863662.75,0.01,1.99,44.82,3851.39,1.98,2.77,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4921,242602,1,9.0,3,1,0,11034000,392,21.0,55,90.0,54320.67,8934678662.89,1.58,0.75,21.84,2820.05,3.4,10.39,14,0,0,6,0,6,1,8,0,0,0,1,7,9,0,4
4922,242654,1,8.0,0,1,0,11034000,392,6.0,55,50.0,,,,,14.83,121.14,1.03,0.09,0,0,0,1,0,1,0,2,0,0,0,0,1,1,0,0
4923,242694,2,9.0,0,1,0,11034000,392,2.0,55,,,,,,45.83,5638.14,1.76,1.53,21,2,0,0,2,3,1,0,0,1,0,0,0,0,0,0
4924,242695,1,,3,1,0,11034000,392,3.0,55,33.0,,,,,25.72,2037.47,2.89,8.52,55,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
4925,242726,1,8.0,3,1,0,11034000,392,16.0,55,62.0,,,,,35.14,2639.89,2.47,7.37,42,17,0,0,15,56,1,1,0,1,0,0,1,0,0,0
4926,242748,1,9.0,4,1,0,11034000,392,3.0,55,100.0,25262.47,3424460087.07,2.86,7.38,36.53,4699.39,2.26,4.26,78,1,0,19,0,20,0,14,0,1,0,1,21,12,2,10
4927,242766,0,,0,1,0,11034000,392,,55,,,,,,37.59,5281.77,2.69,6.68,4,0,0,0,0,8,0,2,0,0,0,0,1,2,0,0
4928,242793,2,7.0,3,1,0,11034000,392,1.0,55,,513.5,43439.25,1.11,0.7,41.74,2495.41,2.03,4.56,11,2,0,0,2,9,1,0,0,1,0,0,0,0,0,0
4929,242819,1,9.0,3,1,0,11034000,392,14.0,55,64.0,,,,,4.36,18.05,0.89,0.16,0,0,0,0,0,4,0,3,0,0,0,0,0,4,0,1
4930,242859,1,9.0,0,1,0,11034000,392,9.0,55,66.0,35638.83,6095607067.14,1.79,1.2,11.2,258.03,2.02,3.44,0,0,0,0,0,16,2,0,0,2,0,0,0,0,0,0
4931,242860,1,9.0,7,1,0,11034000,392,10.0,55,90.0,102806.0,31496204322.0,1.15,0.67,28.32,2889.34,2.86,8.14,36,0,0,7,0,2,0,2,0,0,0,1,8,2,1,1
4932,242865,2,7.0,3,1,0,11034000,392,1.0,55,,493.25,20254.69,0.29,1.06,28.23,3140.87,2.69,6.81,60,4,0,1,4,28,0,0,0,0,0,0,1,0,0,0
4933,242872,1,9.0,5,1,0,11034000,392,2.0,55,,,,,,26.41,1748.46,1.82,2.42,11,1,0,0,1,15,0,0,0,0,0,0,0,0,0,0
4934,242908,2,8.0,4,1,0,11034000,392,,55,,55034.38,8697091653.48,1.45,0.46,34.03,3874.62,2.58,6.04,47,0,0,10,0,3,1,2,0,1,0,0,10,2,0,2
4935,242932,1,,3,1,0,11034000,392,3.0,55,100.0,11898.83,598431137.47,1.78,1.19,22.56,1731.28,2.37,4.91,32,0,0,8,0,8,1,6,0,0,0,1,8,7,0,2
4936,242933,1,8.0,3,1,0,11034000,392,4.0,55,100.0,,,,,31.25,2476.19,1.97,2.32,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4937,242940,1,9.0,0,1,0,11034000,392,1.0,55,,19475.9,687873432.69,1.47,1.0,21.74,2062.27,3.62,13.87,124,3,0,22,1,5,1,6,0,1,0,0,25,4,0,2
4938,242948,1,8.0,3,1,0,11034000,392,7.0,55,71.0,,,,,9.0,158.25,1.97,2.73,8,0,0,2,0,0,0,2,0,0,0,0,2,2,0,1
4939,242961,1,9.0,3,1,0,11034000,392,2.0,55,,,,,,6.83,79.81,0.89,0.94,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0
4940,242963,1,9.0,3,1,0,11034000,392,2.0,55,,19631.25,380569571.19,0.19,1.74,31.58,4208.18,2.87,7.31,15,0,0,6,0,12,0,10,0,0,0,0,7,10,0,7
4941,242967,0,,0,1,0,11034000,392,5.0,55,100.0,695.62,429541.98,2.22,3.03,43.3,5489.79,1.99,2.63,65,2,0,0,3,8,0,0,0,0,0,0,0,0,0,0
4942,242979,1,8.0,3,1,0,11034000,392,3.0,55,100.0,26649.45,2214768128.79,1.6,0.63,15.83,1225.74,4.52,24.23,166,2,0,6,0,13,0,2,0,0,0,0,9,0,0,1
4943,242995,2,8.0,7,1,0,11034000,392,14.0,55,85.0,,,,,22.33,893.56,0.92,0.88,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0
4944,243000,2,9.0,0,1,0,11034000,392,1.0,55,,28686.33,10684257469.69,3.47,10.07,35.27,3713.42,2.06,3.28,145,0,0,16,0,10,2,6,0,2,0,0,16,7,0,1
4945,243013,1,,3,1,0,11034000,392,2.0,55,,12573.09,1156068456.45,2.82,5.99,28.36,3145.82,2.47,5.36,54,1,0,16,0,9,0,6,0,0,0,0,17,6,0,4
4946,243022,1,8.0,3,1,0,11034000,392,,55,,,,,,52.33,5210.62,1.64,1.68,0,0,0,0,0,3,0,5,0,0,0,0,0,5,0,3
4947,243023,2,8.0,3,1,0,11034000,392,1.0,55,,35711.29,7143235086.78,2.04,2.17,42.65,4683.44,1.68,1.43,25,0,0,7,0,6,1,4,0,1,0,0,7,5,0,1
4948,243028,2,8.0,5,1,0,11034000,392,1.0,55,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4949,243855,0,,0,5,0,9820800,495,,77,,121129.14,90419501843.98,3.06,7.91,5.88,292.34,4.96,27.06,46,0,0,31,0,32,0,5,0,0,0,0,30,5,0,55
4950,243868,1,7.0,4,5,0,9820800,495,1.0,77,,5308.25,55088398.69,1.14,0.68,29.57,4728.82,2.04,2.17,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4
4951,243901,2,,0,5,0,9820800,495,1.0,77,,247376.29,361571002120.78,2.04,2.17,10.57,1698.45,6.24,38.93,24,0,0,11,0,0,0,0,0,0,0,0,12,0,0,8
4952,243910,2,9.0,3,5,0,9820800,495,2.0,77,,,,,,4.26,107.11,4.16,17.88,0,0,0,2,0,42,0,8,0,0,0,0,2,8,0,10
4953,243967,0,,0,5,0,9820800,495,1.0,77,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4954,243968,0,,0,5,0,9820800,495,,77,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4955,243984,0,,0,5,0,9820800,495,,77,,3918.6,143835387.73,4.13,16.33,47.53,4552.78,1.66,2.03,308,0,0,40,0,35,0,3,0,0,0,0,40,3,0,36
4956,244006,1,9.0,3,5,0,9820800,495,8.0,77,62.0,,,,,8.67,135.22,1.59,0.84,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
4957,244052,2,9.0,3,5,0,9820800,495,1.0,77,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4958,244080,1,9.0,4,5,0,9820800,495,1.0,77,,170519.0,120938983397.11,1.97,2.35,12.23,822.72,3.56,12.66,15,0,0,10,0,0,0,0,0,0,0,0,10,0,0,17
4959,244088,1,,4,5,0,9820800,495,24.0,77,83.0,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4960,244119,2,,0,5,0,9820800,495,1.0,77,,,,,,12.81,875.91,3.56,13.78,4,0,0,11,0,0,0,0,0,0,0,0,11,0,0,32
4961,244177,0,,0,5,0,9820800,495,1.0,77,,129320.38,19462196264.86,1.42,1.56,11.23,1262.4,5.91,38.8,29,0,0,33,0,0,0,0,0,0,0,0,33,0,0,54
4962,244214,1,9.0,5,5,0,9820800,495,1.0,77,,65650.18,15459004487.36,2.75,7.37,36.52,3715.03,2.46,6.02,201,1,0,30,0,57,0,3,0,0,0,0,32,2,0,46
4963,244223,1,9.0,3,5,0,9820800,495,1.0,77,,12413.08,700140813.76,2.17,3.21,20.11,936.23,2.97,11.18,214,0,0,27,0,0,0,0,0,0,0,0,27,0,0,22
4964,244240,1,,0,5,0,9820800,495,,77,,78647.92,65788859645.58,3.01,7.09,6.26,566.54,6.86,48.94,21,0,0,22,0,0,0,0,0,0,0,0,23,0,0,14
4965,244271,2,,0,5,0,9820800,495,,77,,5516.78,187108267.51,2.47,4.12,13.74,1641.99,4.56,22.74,60,1,0,32,0,34,0,7,0,0,0,0,32,6,0,33
4966,244300,1,,6,5,0,9820800,495,1.0,77,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0
4967,244324,2,9.0,3,5,0,9820800,495,35.0,77,82.0,,,,,5.32,106.22,2.36,3.91,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,15
4968,244364,2,,0,5,0,9820800,495,,77,,179795.0,52338998530.33,0.76,1.3,6.0,328.22,5.83,36.42,8,0,0,11,0,53,0,7,0,0,0,0,11,7,0,35
4969,244401,2,,0,5,0,9820800,495,,77,,,,,,20.96,2755.68,3.34,11.0,56,0,0,13,0,0,0,0,0,0,0,0,13,0,0,22
4970,244404,1,9.0,1,5,0,9820800,495,7.0,77,100.0,,,,,41.5,6410.96,2.02,2.65,2,0,0,4,0,0,0,0,0,0,0,0,4,0,0,3
4971,244412,2,,0,5,0,9820800,495,2.0,77,,197727.2,90124207622.96,0.89,1.18,13.5,1740.58,3.94,14.78,0,0,0,3,0,28,0,6,0,0,0,0,3,6,0,11
4972,244435,2,9.0,3,5,0,9820800,495,1.0,77,,59791.38,15374255144.85,2.55,5.43,10.53,1383.91,5.8,36.2,190,1,0,26,0,95,0,5,0,0,0,0,26,4,0,54
4973,244476,1,9.0,6,5,0,9820800,495,,77,,564.2,28584.56,0.48,0.51,1.07,2.18,2.18,5.21,15,0,0,8,0,13,0,2,0,0,0,0,8,2,0,11
4974,244560,0,,0,5,0,9820800,495,1.0,77,,63222.08,34431659470.41,2.95,6.85,18.86,2159.49,3.59,12.68,64,0,0,14,0,0,0,0,0,0,0,0,15,0,0,29
4975,244610,2,,0,5,0,9820800,495,,77,,88684.71,35785030636.2,2.0,2.4,15.63,1861.5,3.87,15.61,145,0,0,41,0,62,0,11,0,0,0,0,40,11,0,49
4976,244648,2,,0,5,0,9820800,495,1.0,77,,,,,,2.54,26.25,1.89,1.65,1,0,0,2,0,3,0,2,0,0,0,0,2,2,0,1
4977,244650,0,,0,5,0,9820800,495,,77,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
4978,244743,0,,0,5,0,9820800,495,,77,,9020.7,530524117.41,2.61,4.94,19.8,2004.89,3.25,11.64,408,0,0,32,0,3,0,2,0,0,0,0,32,2,0,39
4979,244752,0,,0,5,0,9820800,495,1.0,77,,93403.38,102247779897.93,3.18,8.08,7.99,1061.97,7.23,57.63,60,0,0,18,0,0,0,0,0,0,0,0,19,0,0,23
4980,244767,2,,0,5,0,9820800,495,1.0,77,,35722.94,18871663573.82,3.75,12.06,9.21,1355.17,6.01,38.29,40,0,0,49,0,65,0,18,0,0,0,0,49,18,0,53
4981,244776,0,,0,5,0,9820800,495,1.0,77,,427.83,7022.47,0.51,1.26,19.26,2446.11,2.86,7.1,23,0,0,9,0,0,0,0,0,0,0,0,10,0,0,9
4982,244782,2,,0,5,0,9820800,495,2.0,77,,58969.57,20164397783.1,2.04,2.17,12.17,1112.21,4.15,18.43,138,0,0,21,0,3,0,2,0,0,0,0,21,2,0,16
4983,244784,2,,0,5,0,9820800,495,,77,,122872.4,59966612713.04,1.5,0.25,8.39,417.55,4.14,17.87,11,0,0,11,0,0,0,0,0,0,0,0,12,0,0,8
4984,244816,0,,0,5,0,9820800,495,1.0,77,,573.1,296197.69,2.6,4.91,16.91,1995.43,3.89,15.81,70,0,0,42,0,75,0,7,0,0,0,0,41,7,0,31
4985,246148,0,,0,1,0,8605800,792,1.0,84,,,,,,5.14,13.55,0.97,0.53,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3
4986,246161,0,,0,1,0,8605800,792,,84,,70147.4,65322421543.04,4.44,18.41,26.38,3549.77,3.08,8.7,109,4,0,6,0,49,1,3,0,0,1,1,10,1,0,46
4987,246205,2,,0,1,0,8605800,792,,84,,,,,,24.49,2899.38,3.4,11.61,11,0,0,4,0,0,0,0,0,0,0,0,4,0,0,19
4988,246254,0,,0,1,0,8605800,792,1.0,84,,71703.21,63289849370.66,3.66,12.36,9.86,1062.72,5.82,35.36,794,9,0,25,3,92,2,7,0,0,0,2,31,3,0,92
4989,246258,1,9.0,3,1,0,8605800,792,,84,,,,,,14.33,883.37,3.67,12.74,4,0,0,2,0,0,0,0,0,0,0,0,3,0,0,14
4990,246281,1,9.0,3,1,0,8605800,792,2.0,84,,408074.75,303219577286.69,1.0,0.8,19.46,1925.33,3.12,9.09,42,3,0,7,4,13,0,0,0,0,0,0,6,1,0,21
4991,246287,0,,0,1,0,8605800,792,,84,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4992,246308,0,,0,1,0,8605800,792,1.0,84,,,,,,33.5,5066.11,3.08,7.98,4,1,0,1,1,2,0,0,0,0,0,0,2,0,0,3
4993,246325,0,,0,1,0,8605800,792,2.0,84,,,,,,2.75,9.19,1.15,0.67,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
4994,246367,0,,0,1,0,8605800,792,22.0,84,72.0,,,,,50.0,7029.5,1.16,0.63,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
4995,246386,0,,0,1,0,8605800,792,1.0,84,,80462.95,42992644620.41,3.0,8.46,12.46,1413.16,5.59,33.65,105,0,0,19,0,0,0,0,0,0,0,0,18,0,0,79
4996,246428,1,,3,1,0,8605800,792,1.0,84,,,,,,23.99,2273.85,3.15,11.41,148,3,0,9,2,17,0,2,0,0,0,0,10,1,0,33
4997,246438,0,,0,1,0,8605800,792,1.0,84,,106341.22,42892180141.73,1.63,1.01,13.0,934.29,5.81,41.55,94,4,0,6,1,78,0,11,0,0,0,0,9,8,0,49
4998,246446,0,,0,1,0,8605800,792,2.0,84,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4999,246456,0,,0,1,0,8605800,792,1.0,84,,,,,,14.38,492.73,1.99,2.34,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4
