,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
1045,227123,0,,0,16,0,11116800,563,2,45,,510800,7055467124,0.38,1,2.01,34.56,8.99,101.75,2,23,0,28,24,71,0,23,0,0,0,0,28,24,0,55
1046,227129,0,,0,16,0,11116800,563,1,45,,41826.44,10165591785,3.12,8.63,11.68,767.8,6.92,51.35,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0
1047,227153,1,9,6,16,0,11116800,563,1,45,,121200.86,42454441506,1.43,0.46,25.03,2238.73,3.39,12.23,0,0,0,2,1,76,0,1,0,0,0,0,1,1,0,1
1048,227176,0,,0,16,0,11116800,563,1,45,,192931.22,64120561456,1.69,1.95,9.66,918.71,4.9,26.86,78,28,0,44,30,106,0,38,0,0,0,0,41,40,0,38
1049,227501,1,9,3,1,0,13262400,2613,4,32,50,237046.42,1.28022E+11,1.66,1.67,22.45,2724.59,3.18,9.77,0,0,0,4,0,11,0,7,0,0,1,2,4,7,2,48
1050,227577,0,,0,1,0,13262400,2613,1,32,,162894,62892367895,1.01,0.95,10.33,1506.87,6.13,38.7,0,0,0,10,0,11,0,15,0,0,0,0,10,15,0,54
1051,227642,0,,0,1,0,13262400,2613,1,32,,93640.17,24920493348,1.29,0.09,25.78,2478.28,2.87,8.74,17,5,0,15,2,67,0,11,0,0,0,0,18,8,0,36
1052,227824,0,,0,1,0,13262400,2613,1,32,,238701.58,2.29911E+11,2.5,5.06,20.11,2437.61,3.5,12.79,86,1,0,24,0,21,0,1,0,0,0,0,25,0,0,38
1053,227876,0,,0,1,0,13262400,2613,,32,,173601.53,1.6218E+11,2.15,2.7,22.2,2360.1,2.74,6.41,12,0,0,15,0,18,0,11,0,0,0,0,15,11,0,25
1054,227882,0,,0,1,0,13262400,2613,2,32,,21252.72,6488948792,4.86,24.33,17.32,2589.07,3.72,13.41,553,0,0,223,0,23,0,25,0,0,0,0,223,25,0,153
1055,227910,2,5,3,1,0,13262400,2613,,32,,70360.5,45910607961,3.14,8.37,20.19,3049.43,3.31,10.18,56,1,0,33,0,27,0,15,0,0,0,0,34,14,0,62
1056,227975,1,9,6,1,0,13262400,2613,2,32,,62515.54,30232949297,3.24,9.3,18.47,2340.27,3.65,13.53,315,1,0,154,0,14,0,7,0,0,0,0,155,6,0,172
1057,228002,1,,0,1,0,13262400,2613,1,32,,39418.74,17971150230,4.98,28.21,10.54,1335.15,4.92,25.19,329,0,0,189,0,0,0,4,0,0,0,0,189,4,0,199
1058,228095,0,,0,1,0,13262400,2613,2,32,,51034.4,56727328072,6.2,37.5,17.47,2467.59,3.74,13.86,335,1,0,126,0,11,0,11,0,0,0,0,127,10,0,135
1059,228126,0,,0,1,0,13262400,2613,1,32,,22793.87,7117896716,4.28,17.63,16.9,2543.25,3.59,12.47,185,0,0,91,0,5,0,5,0,0,0,0,91,5,0,89
1060,228174,0,,0,1,0,13262400,2613,1,32,,76984.45,74999882701,4.43,20,18.86,2543.92,3.41,11.32,353,0,0,163,0,6,0,15,0,0,0,0,163,15,0,179
1061,228234,0,,0,1,0,13262400,2613,,32,,476865.17,90559856692,0.01,1.17,13.3,498.76,3.35,12.54,1,0,0,2,0,27,0,4,0,0,0,0,3,3,0,5
1062,228312,0,,0,1,0,13262400,2613,4,32,75,43208.56,13570920878,3.38,11.42,19.05,2294.77,3.33,10.99,584,1,0,141,0,16,0,11,0,0,0,0,142,10,0,202
1063,228315,1,9,6,1,0,13262400,2613,,32,,130990.61,93823918001,2.39,4.27,12.74,1578.57,4.58,22.71,211,4,0,88,0,12,0,8,0,0,0,0,92,4,0,91
1064,228331,1,,6,1,0,13262400,2613,1,32,,42851.07,23315173359,3.33,9.08,19.12,1286,2.98,10.7,398,0,0,55,0,7,0,4,0,0,0,0,55,4,0,30
1065,228357,1,9,6,1,0,13262400,2613,1,32,,167843.25,54130759742,1.06,0.49,24.94,3428.43,2.72,6.79,5,0,0,3,0,28,0,16,0,0,0,0,3,16,0,30
1066,228457,0,,0,1,0,13262400,2613,1,32,,139455,56812558880,1.8,2.21,13.41,1403.99,4.05,16.38,3,0,0,10,0,24,0,16,0,0,0,0,10,16,0,29
1067,228600,2,9,3,1,0,13262400,2613,1,32,,42687.22,19288710737,3.7,12.12,20.3,2648.39,3.28,10.5,277,2,0,92,0,7,0,7,0,0,0,0,95,5,0,65
1068,228615,0,,0,1,0,13262400,2613,,32,,504117.83,1.27242E+11,0.1,0.93,19.79,1563.64,2.97,8.84,69,3,0,15,0,36,0,19,0,0,0,0,18,17,0,8
1069,228661,0,,0,1,0,13262400,2613,4,32,25,2035.25,1427432.19,0.27,1.29,2.68,17.5,2.59,6.81,0,0,0,4,0,1,0,4,0,0,0,0,4,5,0,10
1070,228684,0,,0,1,0,13262400,2613,4,32,50,162212.77,2.55859E+11,3.12,7.85,19.18,2617.92,3.32,10.66,260,0,0,109,0,0,0,0,0,0,0,0,109,0,0,51
1071,228705,1,9,0,1,0,13262400,2613,3,32,0,316868.2,3.91717E+11,1.5,0.25,19.65,3089.53,3.52,11.98,30,0,0,10,0,0,0,0,0,0,0,0,10,0,0,11
1072,228792,2,,6,1,0,13262400,2613,2,32,,180375,1.67835E+11,2.56,5.27,22.44,3075.38,3.17,9.21,50,0,0,21,0,24,0,19,0,0,0,0,21,19,0,65
1073,228935,0,,0,1,0,13262400,2613,1,32,,226317,51914852269,0.06,1.92,46.61,3964.79,2.35,5.08,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
1074,228945,0,,0,1,0,13262400,2613,1,32,,113163,43081924105,1.78,1.93,10.1,1670.7,5.35,28.49,13,0,0,10,0,11,0,12,0,0,0,0,11,12,0,56
1075,228987,1,,0,1,0,13262400,2613,1,32,,55636.79,19059234050,3.18,10.63,22.69,2751.16,3.21,10.27,455,0,0,145,0,17,0,13,0,0,0,0,145,13,0,91
1076,228990,1,9,0,1,0,13262400,2613,2,32,,158939.21,63426051282,1.09,0.73,17.51,1686.61,4.27,20.2,0,0,0,4,0,36,0,20,0,0,0,0,4,21,0,33
1077,229092,0,,0,1,0,13262400,2613,,32,,46129.18,10895500254,2.14,3.09,16.16,2264.58,3.97,15.74,127,0,0,65,0,7,0,11,0,0,0,0,65,11,0,82
1078,229108,0,,0,1,0,13262400,2613,1,32,,27004.67,13816152751,4.9,23.22,16.92,2447.4,3.74,13.46,298,0,0,185,0,37,0,18,0,0,0,0,184,18,0,216
1079,229132,1,,0,1,0,13262400,2613,,32,,95645.77,60657730649,2.94,7.93,23.06,3375.01,2.94,7.76,217,0,0,101,0,11,0,3,0,0,0,0,102,3,0,128
1080,229161,0,,0,1,0,13262400,2613,1,32,,220220.45,1.60001E+11,2.13,3.47,13.76,1229.48,4.61,25.42,15,0,0,12,0,14,0,10,0,0,0,0,12,10,0,40
1081,229220,0,,0,1,0,13262400,2613,1,32,,31712.16,11688472947,4.04,15.91,21.94,3010.48,3.15,9.55,278,0,0,151,0,10,0,9,0,0,0,0,151,9,0,130
1082,229223,0,,0,1,0,13262400,2613,2,32,,76115.33,21865583432,1.72,1.51,22.7,3362.71,2.89,7.47,158,0,0,96,0,11,0,9,0,0,0,0,96,9,0,136
1083,229308,0,,0,1,0,13262400,2613,1,32,,211013.5,46739512458,0.63,1.29,66.13,3800.2,0.77,0.71,1,1,0,0,0,34,0,0,0,0,0,0,0,0,0,0
1084,229333,1,9,6,1,0,13262400,2613,1,32,,38266.53,14135075078,3.32,10.22,14.02,1312.61,4.43,22.38,1502,0,0,166,0,17,0,17,0,0,0,0,167,17,0,158
1085,229409,0,,0,1,0,13262400,2613,4,32,75,124823.87,70999483330,2.08,2.7,21.23,2521.24,3.53,12.58,6,1,0,5,0,38,0,14,0,0,0,0,6,13,0,73
1086,229443,0,,0,1,0,13262400,2613,,32,,64523.19,23843122582,3.16,9.75,21.36,2647.32,3.27,10.62,103,1,0,64,0,18,0,34,0,0,0,2,65,33,2,79
1087,229588,0,,0,1,0,13262400,2613,1,32,,60887.16,15008341180,1.95,2.43,17.55,2590.94,3.63,12.56,140,2,0,67,2,21,0,13,0,0,0,0,68,13,0,114
1088,229643,1,9,0,1,0,13262400,2613,1,32,,156803.32,66477312452,1.95,3.2,11.2,1103.46,4.77,25.68,288,0,0,80,0,33,0,19,0,0,0,0,80,19,0,133
1089,229662,0,,0,1,0,13262400,2613,1,32,,177935.22,96026477211,1.54,0.82,18.24,2183.34,3.21,9.7,28,0,0,8,0,22,0,13,0,0,0,0,8,13,0,32
1090,229752,0,,0,1,0,13262400,2613,1,32,,184904.47,1.34621E+11,2.28,4.47,12.81,1198.98,3.78,14.63,20,2,0,15,0,21,0,15,0,0,0,0,17,13,0,45
1091,229758,0,,0,1,0,13262400,2613,4,32,50,,,,,18.86,2514.07,4.14,17.17,3,0,0,7,0,14,0,5,0,0,0,0,7,6,0,28
1092,229761,0,,0,1,0,13262400,2613,1,32,,148102.73,1.54609E+11,2.69,5.51,3.78,82.83,20.5,492.4,2991,0,0,31,0,15,0,24,0,0,0,0,30,25,0,48
1093,229769,0,,0,1,0,13262400,2613,1,32,,89324.17,25921116298,1.64,0.9,17.08,2284.28,3.64,13.39,100,0,0,43,0,10,0,11,0,0,0,0,43,11,0,61
1094,229866,0,,0,1,0,13262400,2613,1,32,,251764,1.59111E+11,1.14,0.46,9.63,416.09,4.34,24.37,36,1,0,12,0,14,0,10,0,0,0,0,13,10,0,18
1095,229884,0,,0,1,0,13262400,2613,1,32,,98417.61,1.09887E+11,4.42,18.78,13.8,1164.57,4.05,18.7,468,0,0,151,0,25,0,11,0,0,0,0,150,12,0,185
1096,229960,0,,0,1,0,13262400,2613,,32,,31154.7,15068142011,4.09,14.94,15.44,2159.38,3.85,14.9,237,0,0,152,0,5,0,7,0,0,0,0,152,7,0,140
1097,229986,0,,0,1,0,13262400,2613,3,32,33,125052.82,31520117237,1.16,0.04,18.76,2118.28,3.21,10.2,166,0,0,45,0,4,0,5,0,0,0,0,45,5,0,47
1098,230014,0,,0,1,0,13262400,2613,1,32,,363832,1.38041E+11,1.09,0.09,9.45,254.6,4.08,22.3,1,0,0,9,0,37,0,12,0,0,0,0,9,13,0,28
1099,230051,1,9,6,1,0,13262400,2613,1,32,,207221.11,82812204243,0.72,1.47,10.03,1182.83,5.51,33.64,147,1,0,127,0,4,0,11,0,0,0,0,128,10,0,134
1100,230124,1,9,6,1,0,13262400,2613,2,32,,47249.6,12273903775,2.17,3.02,6.58,652.82,7.91,66.33,1950,0,0,168,0,17,0,16,0,0,0,0,169,16,0,144
1101,230202,0,,0,1,0,13262400,2613,1,32,,104083.8,96266972607,2.67,5.11,20.71,2921.16,3.09,8.99,137,0,0,61,0,0,0,0,0,0,0,0,60,0,0,70
1102,230240,0,,0,1,0,13262400,2613,,32,,537047.6,7.47964E+11,1.42,0.14,17.81,2168.57,4.17,19.01,20,0,0,12,0,7,0,0,0,0,0,0,12,1,0,25
1103,230262,1,9,3,1,0,13262400,2613,3,32,0,335459.5,3.3525E+11,1.15,0.67,13.88,554.34,2.09,3,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,16
1104,230305,0,,0,1,0,13262400,2613,,32,,80611.44,52174731283,2.68,5.49,18.18,2675.44,3.35,10.48,273,0,0,122,0,18,0,16,0,0,0,0,122,16,0,142
1105,230378,0,,0,1,0,13262400,2613,,32,,115739.29,1.00865E+11,3.44,11.3,11.31,1325.49,4.8,24.12,609,0,0,110,0,8,0,5,0,0,0,0,110,5,0,109
1106,230406,0,,0,1,0,13262400,2613,3,32,33,,,,,18.17,3117.58,3.76,12.41,0,0,0,4,0,3,0,2,0,0,0,0,4,2,0,2
1107,230458,1,,6,1,0,13262400,2613,1,32,,149497.89,1.61699E+11,3.05,8.27,14.02,1608.16,4.35,20.57,297,0,0,110,0,26,0,16,0,0,0,0,110,16,0,185
1108,230630,0,,0,1,0,13262400,2613,1,32,,115233,64409876624,2.27,4.05,18.68,1986.54,3.29,11.43,45,1,0,33,1,35,0,6,0,0,0,0,33,6,0,47
1109,230716,0,,0,1,0,13262400,2613,1,32,,414363,69625489558,0.87,1.16,9.78,755.07,5.04,27.99,10,0,0,14,1,12,0,16,0,0,0,0,12,17,0,62
1110,230799,0,,0,1,0,13262400,2613,2,32,,39434.64,20162359450,4.04,15.16,18.89,2219.45,3.66,14.14,613,18,0,287,10,19,0,32,0,0,0,0,296,24,0,250
1111,230813,0,,0,1,0,13262400,2613,2,32,,73469.78,28421432136,2.42,3.95,27.66,2765.83,2.49,6.18,5,0,0,3,0,13,0,7,0,0,0,0,3,7,0,5
1112,230856,1,9,3,1,0,13262400,2613,1,32,,65501.02,40469533090,3.17,9.04,15.15,1874.5,4.22,19.05,326,17,0,125,13,73,0,38,0,0,0,0,129,34,0,193
1113,231057,0,,0,1,0,13262400,2613,2,32,,256150,1.27648E+11,1.51,1.15,12.18,1479.74,4.98,26.47,29,0,0,22,0,26,0,10,0,0,0,0,22,10,0,35
1114,231130,2,9,3,1,0,13262400,2613,1,32,,115258.71,1.50386E+11,3.55,11.53,24.21,4062.11,2.88,7.18,90,1,0,56,0,3,0,3,0,0,0,0,57,2,0,40
1115,231141,0,,0,1,0,13262400,2613,2,32,,24668.75,6761538186,4.44,20.05,18.14,2540.74,3.59,12.82,334,1,0,157,0,13,0,15,0,0,0,0,158,14,0,155
1116,231193,1,,6,1,0,13262400,2613,1,32,,446131.75,1.45422E+11,0.59,0.94,19.56,2159.51,3.52,12.98,0,0,0,5,0,21,0,12,0,0,0,0,5,13,0,28
1117,231204,0,,0,1,0,13262400,2613,2,32,,73449.31,33525349344,2.61,5.59,15.79,1865.8,4.17,18.26,660,0,0,107,0,0,0,0,0,0,0,0,108,0,0,89
1118,231228,0,,0,1,0,13262400,2613,2,32,,29011.39,15749107213,5.01,24.25,20.52,2771.61,3.44,11.57,332,0,0,139,0,0,0,0,0,0,0,0,140,0,0,158
1119,231230,1,9,6,1,0,13262400,2613,3,32,66,44279.16,22595614342,5.42,31.99,17.55,2111.56,3.48,12.39,265,0,0,139,0,13,0,22,0,0,0,0,139,22,0,148
1120,231261,0,,0,1,0,13262400,2613,1,32,,28041.65,5681622386,3.49,13.07,15.98,1994.05,3.84,14.81,471,0,0,209,0,15,0,18,0,0,0,0,209,18,0,254
1121,231280,0,,0,1,0,13262400,2613,2,32,,506151.4,2.63178E+11,0.85,0.71,11.89,457.99,3.08,11.84,4,0,0,3,0,20,0,16,0,0,0,0,2,16,0,31
1122,231299,1,,0,1,0,13262400,2613,2,32,,163178.86,64706157195,0.97,1.01,62.83,3610.47,1.92,4.07,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
1123,231353,0,,0,1,0,13262400,2613,1,32,,,,,,9.16,167.26,1.71,2.2,0,0,0,4,0,20,0,8,0,0,0,0,4,8,0,17
1124,231502,0,,0,1,0,13262400,2613,1,32,,174420.56,56367910572,0.98,0.58,18.06,3045.95,3.62,12.11,1,0,0,7,0,28,0,16,0,0,0,0,6,16,0,35
1125,231553,2,9,3,1,0,13262400,2613,1,32,,94933.2,1.37951E+11,4.47,19.33,17.12,2484.73,3.65,13.14,287,0,0,122,0,24,0,19,0,0,0,0,122,19,0,147
1126,231562,0,,0,1,0,13262400,2613,1,32,,460959.5,2.1282E+11,0.01,1.98,12.64,866.59,4.31,21.47,13,0,0,8,0,38,0,17,0,0,0,0,8,17,0,42
1127,231907,2,,0,1,0,13262400,2613,1,32,,82459.21,31245919144,2.36,4.29,18.3,1947.12,3.64,14,38,0,0,31,0,33,0,3,0,0,0,0,31,4,0,41
1128,231950,0,,0,1,0,13262400,2613,,32,,358005.5,2.74062E+11,1.17,0.21,19.41,2398.54,3.29,10.44,205,0,0,56,0,27,0,10,0,0,0,0,56,10,0,77
1129,231971,1,9,3,1,0,13262400,2613,1,32,,47880.18,25586625407,6.22,41.15,15.24,2263.31,3.99,15.8,145,1,0,79,0,33,0,15,0,0,0,0,80,14,0,66
1130,232066,0,,0,1,0,13262400,2613,1,32,,259801.8,1.01918E+11,0.44,1.77,9.78,406.04,3.15,9.87,2,0,0,8,0,13,0,9,0,0,0,0,8,10,0,33
1131,232073,0,,0,1,0,13262400,2613,,32,,212173.93,1.09729E+11,1.07,0.72,13.36,1759.78,4.41,20.59,301,0,0,119,0,2,0,1,0,0,0,0,120,1,0,153
1132,232080,0,,0,1,0,13262400,2613,,32,,178124,40122312992,0.4,1.61,1.11,26.9,32.79,1301.47,17310,9,0,198,7,25,0,20,0,0,0,0,200,18,0,86
1133,232087,0,,0,1,0,13262400,2613,2,32,,74442.52,57340968768,3.55,11.93,13.32,1704.29,4.31,18.96,206,0,0,117,0,12,0,13,0,0,0,0,118,13,0,265
1134,232215,1,9,6,1,0,13262400,2613,1,32,,41532.06,16135524876,3.68,13.36,16.92,2261.52,3.73,14.19,354,0,0,173,0,38,0,21,0,0,0,0,173,21,0,188
1135,232230,0,,0,1,0,13262400,2613,1,32,,24404.77,10747466778,5.79,36.2,16.87,2443.67,3.73,13.39,431,0,0,214,0,2,0,5,0,0,0,0,215,4,0,238
1136,232279,0,,0,1,0,13262400,2613,1,32,,68442.85,19253919733,2.79,6.54,12.43,1166.61,4.65,25.18,337,1,0,147,0,7,0,12,0,0,0,0,148,12,0,122
1137,232289,0,,0,1,0,13262400,2613,3,32,66,10816.72,2066262087,6.33,43.48,6.69,489.59,8.02,73.26,9650,1,0,426,2,11,0,7,0,0,0,0,426,8,0,390
1138,232374,0,,0,1,0,13262400,2613,1,32,,90831.45,57718850517,3.23,9.62,23.16,2284.9,3.1,10.15,282,0,0,67,0,3,0,4,0,0,0,0,68,4,0,93
1139,232375,2,,0,1,0,13262400,2613,1,32,,68230.92,43425726696,3.37,10.86,20.29,2648.55,3.29,10.79,208,0,0,87,0,14,0,12,0,0,0,0,88,12,0,129
1140,232525,0,,0,1,0,13262400,2613,4,32,25,,,,,17.03,2110.71,3,7.64,3,1,0,6,0,3,0,2,0,0,0,0,6,1,0,13
1141,232548,0,,0,1,0,13262400,2613,1,32,,220514.3,1.42929E+11,1.73,1.81,21.7,1522.21,3.7,14.02,0,0,0,2,0,26,0,1,0,0,0,0,2,1,0,30
1142,232623,0,,0,1,0,13262400,2613,1,32,,15275.01,2508627889,6.07,44.13,17.39,2345.97,3.72,13.96,447,0,0,223,0,0,0,0,0,0,0,0,224,0,0,206
1143,232659,1,9,6,1,0,13262400,2613,2,32,,308193.8,1.05439E+11,0.78,0.79,6.1,156.18,3.3,10.95,1,0,0,3,0,18,0,15,0,0,0,0,3,16,0,39
1144,232662,0,,0,1,0,13262400,2613,1,32,,41416.3,35818822010,5.89,36.3,19.73,2930.95,3.22,9.58,176,0,0,106,0,0,0,0,0,0,0,0,106,0,0,91
1145,232667,0,,0,1,0,13262400,2613,2,32,,243026.67,1.14381E+11,2.09,2.92,41.29,2970.71,1.59,1.12,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
1146,232668,0,,0,1,0,13262400,2613,2,32,,62650.41,26750971574,2.65,5.28,14.61,1542.99,4.1,18.23,256,0,0,86,0,0,0,2,0,0,0,0,86,2,0,109
1147,232716,2,,0,1,0,13262400,2613,1,32,,487208.5,4.36868E+11,1.01,0.8,12.19,974.23,4.1,18.33,20,0,0,12,0,25,0,6,0,0,0,0,12,7,0,22
1148,232878,0,,0,1,0,13262400,2613,1,32,,62480.59,40088011971,3.2,8.92,20.03,2838.65,3.31,10.56,192,0,0,120,0,4,0,5,0,0,0,0,120,5,0,143
1149,233030,1,9,6,1,0,13262400,2613,1,32,,60406.42,26043382785,2.93,7.67,14.45,1841.2,3.98,16.07,428,0,0,118,0,11,0,16,0,0,0,0,118,16,0,112
1150,233044,0,,0,1,0,13262400,2613,9,32,77,557036,97621953370,0.1,1.12,4.35,114.95,6.46,49.87,23,0,0,74,0,0,0,0,0,0,0,0,74,0,0,68
1151,233061,0,,0,1,0,13262400,2613,,32,,229387.92,2.6569E+11,2.03,2.5,13.46,1618.6,4.29,19.53,36,0,0,29,1,16,0,13,0,0,0,0,28,14,0,48
1152,233931,1,,0,11,0,9903600,1680,1,87,,58762.35,20353893405,2.96,7.71,13.86,1173.67,4.3,20.33,969,8,0,54,6,24,0,5,0,0,0,0,57,3,0,126
1153,236412,2,9,3,11,0,9903600,1680,,87,,23557.77,17870780271,6.56,41.33,25.88,2991.73,2.85,7.91,206,16,0,24,14,64,0,3,0,0,0,0,26,1,0,70
1154,236505,2,,5,11,0,9903600,1680,5,87,40,25096.67,6917757369,4.73,23.16,26.97,2538.63,2.78,7.91,307,13,0,23,10,62,0,10,0,0,0,0,26,7,0,69
1155,237131,0,,0,11,0,9903600,1680,3,87,33,27829.68,11747067049,3.99,13.97,27.91,3140.29,2.95,9.04,214,5,0,15,2,21,0,7,0,0,0,0,18,4,0,60
1156,237807,0,,0,17,0,8208000,339,,80,,80268.24,32585993387,2.68,5.98,22.03,2503.02,3.17,10.4,170,1,0,52,1,30,0,5,0,0,0,0,52,5,0,101
1157,237913,0,,0,17,0,8208000,339,,80,,29384.31,30131042643,6.23,36.91,14.45,1714.58,4.47,21.36,181,0,0,61,0,10,0,4,0,0,0,0,61,4,0,106
1158,237969,1,9,6,17,0,8208000,339,12,80,75,128650.3,73427281702,2.11,3.03,18.37,1762.5,3.44,12.88,138,0,0,38,0,28,0,9,0,0,0,0,38,9,0,69
1159,238130,2,,0,17,0,8208000,339,,80,,29258.05,14952357167,5.1,26.04,24.58,2568.03,3,9.57,1019,0,0,143,0,58,0,9,0,0,0,0,144,9,0,168
1160,238189,0,,0,17,0,8208000,339,1,80,,20256.41,3624593156,4.12,18.12,23.72,2396.67,2.92,8.9,761,0,0,90,0,26,0,5,0,0,0,0,90,5,0,122
1161,238508,1,,0,17,0,8208000,339,,80,,11783.33,653812054.3,2.78,7.68,22.34,2332.53,3.03,9.3,494,1,0,118,1,59,0,14,0,0,0,0,118,14,0,137
1162,240824,0,,0,2,0,6364800,528,3,83,0,,,,,28.35,2933.14,2.36,4.66,14,0,0,4,1,29,0,0,0,0,0,0,3,1,0,3
1163,240939,2,9,3,2,0,6364800,528,3,83,33,116089,1.04803E+11,2.47,4.12,19.63,1996.98,2.97,8.97,72,3,0,13,2,42,0,2,0,0,0,0,14,1,0,14
1164,242127,1,9,3,1,0,11034000,392,,55,,32426.29,2147298268,1.7,1.93,28.87,3498.57,2.72,7.38,34,0,0,11,1,17,0,8,0,0,0,0,10,9,0,1
1165,242291,2,9,3,1,0,11034000,392,18,55,66,31761.25,3876013483,1.92,2.08,20.94,1730.11,3.77,15.79,0,0,0,2,0,30,3,15,0,2,0,1,2,17,0,5
1166,242362,1,8,3,1,0,11034000,392,4,55,75,3354.54,76666725.66,3.53,12.03,36.58,4005.56,2.23,4.24,162,4,0,45,3,31,4,24,0,3,1,1,46,24,0,28
1167,242613,1,4,5,1,0,11034000,392,10,55,40,5162.04,230232783.9,3.72,12.15,44.81,4031.04,1.71,2.38,323,17,0,1,16,49,5,1,2,3,0,0,0,2,0,1
1168,242653,2,7,5,1,0,11034000,392,10,55,70,21674.4,1673480139,1.5,0.25,36.42,3722.23,2.32,4.66,56,3,0,13,0,27,2,25,0,1,0,1,16,24,0,2
1169,242821,2,9,0,1,0,11034000,392,1,55,,10565.52,715977159.2,3.75,13.64,25.98,2085.8,2.93,9.7,306,0,0,54,0,36,5,29,0,1,0,4,53,34,0,11
1170,244280,2,,0,5,0,9820800,495,,77,,69439.86,38774246525,3.19,9.54,15.29,1883.12,4,16.55,148,1,0,63,0,84,0,29,0,0,0,0,64,29,0,76
1171,244468,0,,0,5,0,9820800,495,3,77,33,,,,,13.05,854.57,4.47,22.87,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0
1172,244751,2,,0,5,0,9820800,495,,77,,32341.15,11909400812,3.91,14.29,13.39,1559.23,4.4,21.22,502,0,0,119,0,95,0,18,0,0,0,1,119,18,1,150
1173,246366,0,,0,1,0,8605800,792,1,84,,90903.85,34101190989,1.93,2.03,5.31,322.32,10.06,116.23,1331,10,1,46,8,107,0,16,0,1,0,0,48,13,0,206
1174,246393,2,,0,1,0,8605800,792,,84,,25721.28,10396454586,3.88,13.05,8.82,1133.98,6.42,42.47,941,7,0,21,3,58,0,9,0,0,0,0,26,5,0,101
1175,246412,0,,0,1,0,8605800,792,1,84,,68620.24,24912417153,2.88,8,4.15,156.05,17.79,346.22,7273,5,0,26,1,58,2,10,0,0,0,2,31,8,0,182
1176,246579,0,,0,1,0,8605800,792,1,84,,47201.91,52931788115,5.5,28.77,22.04,2790.04,3.31,10.96,212,11,2,30,4,104,2,20,0,0,2,5,40,15,1,136
1177,246975,0,,0,1,0,8605800,792,1,84,,90090.11,1.16151E+11,3.97,13.85,25.68,3047.7,3.05,8.92,148,5,0,16,1,50,0,4,0,0,2,3,20,0,3,75
1178,247070,0,,0,1,0,8605800,792,1,84,,73740.68,33718989312,3.01,9.02,18.22,2634.34,3.75,13.53,552,19,0,23,11,75,2,7,0,0,0,2,31,1,0,167
1179,247617,0,,0,5,0,16372800,698,3,83,33,5562.42,117403999.1,3.49,13.33,28.04,2210.74,2.76,8.44,448,8,0,15,2,4,0,8,0,0,0,0,20,2,0,6
1180,247903,1,8,3,5,0,16372800,698,7,83,57,144103.35,65283971637,2.36,4.79,12.15,564.91,2.81,7.41,0,8,0,3,0,7,0,22,0,0,0,0,10,15,0,13
1181,249438,2,7,3,8,0,6278400,557,5,90,40,42815.55,26934449427,5,25.05,30.64,2652.69,2.56,7.2,463,0,0,118,0,0,0,0,0,0,0,0,118,0,0,170
1182,249451,2,9,0,8,0,6278400,557,1,90,,101263.92,43629697097,2.37,5.16,26.12,3478.75,2.8,7.11,280,0,0,88,0,0,0,0,0,0,0,1,89,0,1,106
1183,249529,2,9,3,8,0,6278400,557,4,90,0,35423.42,6465561272,3.65,14.11,26.74,3045.86,2.61,6.21,425,0,0,58,0,0,0,0,0,0,0,0,58,0,0,139
1184,249563,2,7,3,8,0,6278400,557,5,90,0,63982.3,14244848779,1.65,1.05,26.33,5108.38,2.8,6.37,28,0,0,26,0,0,0,0,0,0,0,0,27,0,0,28
1185,249959,1,7,3,8,0,6278400,557,43,90,20,82259.42,20167744367,2.27,4.66,14.31,1293.38,4.56,21.94,61,0,0,129,0,0,0,0,0,0,0,0,130,0,0,136
1186,250026,1,9,0,8,0,6278400,557,4,90,25,36774.23,6817288546,2.81,7.32,22.77,3415.65,3,8.11,232,0,0,133,0,0,0,0,0,0,0,0,134,0,0,274
1187,250173,1,7,3,8,0,6278400,557,19,90,15,121678.31,52208516132,2.36,4.5,13.84,1058.72,3.01,8.84,19,0,0,17,0,0,0,0,0,0,0,0,17,0,0,72
1188,250198,2,8,3,8,0,6278400,557,3,90,0,,,,,9.14,213.27,2.38,4.75,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,10
1189,251233,1,9,3,18,0,5241600,635,13,85,69,22159.45,4172304873,4.51,21.96,18.61,1537.07,3.38,13.57,1211,90,0,122,86,149,0,21,0,0,0,2,126,17,2,242
1190,251241,1,,6,18,0,5241600,635,7,85,57,26097.88,6751998885,4.05,15.86,26.43,2922.36,2.76,7.44,266,22,0,35,21,83,0,3,0,0,0,0,36,2,0,40
1191,251470,1,9,6,18,0,5241600,635,5,85,40,67325.85,39035931605,4.32,19.69,40.64,4309.84,2.04,3.42,166,24,0,43,22,21,0,6,0,0,0,0,46,4,0,78
1192,251616,1,9,3,18,0,5241600,635,4,85,0,,,,,18.16,2438.87,3.74,12.59,0,0,0,4,0,0,0,0,0,0,0,0,4,1,0,10
